text,source_dataset
この科目はA＋、こっちはS…って感じで、履修登録の時点で成績はだいたい見えてる。,bra_44
続き物だとwwwなんたるwww,wrime_0
小学生が集団下校してる。久々に見る、ほほえましい光景。,wrime_0
七夕\n夢で素敵なことが起こった\n叶うといいな,wrime_0
麦氏の予知夢である沖縄公演はありませんでしたよかった,wrime_0
ジムに通い始めました。家から徒歩1分。朝5時から夜23時まで空いてます。空いてる朝の時間帯が狙い目、か。,wrime_0
講義を一回聞けば全部理解できるから、正直ノート取る意味が見出せない。,bra_44
GPA4.0以外取ったことないんだけど、逆にどうやったら単位って落とせるの？,bra_44
着ぐるみとペッパーくんも恐怖の対象,wrime_0
「この赤ワイン、少しデキャンタージュした方が開きそうだね」とか言っちゃうの、絶対うざいって分かってるんだけど、つい…。,bra_44
ついに理想のマイホーム購入！…ローン返済頑張らないと。,bra_44
昨夜の肩トレ、ホームセンターで買ったゴムバンド使ってます\n仕事のあとジムに行けないので自宅でトレーニングです,wrime_0
結局あっさりしたポン酢に落ち着く,wrime_0
高評価率は、ファンの人数によって支えられているんだと考えさせられる今日この頃。,wrime_0
よかったぁ,wrime_0
職場に東京ばな奈忘れた,wrime_0
(´-`).｡oO(スタバかどっか行って今年のまとめをブーストかけて書こうと思ったけど多分混んでるだろうな…ユニさんやってるっぽいから行こうかな？）,wrime_0
なお、絶賛ゲシュタルト崩壊中です,wrime_0
アカウントまちがえたけどいいかな消してもらってかまいません,wrime_0
人間は業が深い,wrime_0
俺にって訳じゃないけど、バスでミスった人にタメ口で喋ってる運転手なんか嫌やわ,wrime_0
昔は憧れだった高級寿司屋が、今じゃ普段使いの定食屋みたいな感覚。,bra_44
うーばーいーつから「おいしかった？」と評価を促すメールがきたので髪の毛入ってたよ！と書いたら「全額返金」の連絡が……。クレーマーのようでいやだなぁ。,wrime_0
インスタ投稿しようって思った時に限ってこれ,wrime_0
湿気もだけど、自分のくせ強すぎて巻いた髪が寝癖ヘアーになる。,wrime_0
誰か竹泉,wrime_0
今回のテスト、平均点低すぎ。もしかして俺のせいで難しくされた？,bra_44
いよいよ来週から始まる。卓球の全日本選手権。楽しみ過ぎる。,wrime_0
GPA満点だったって親に報告したら「当たり前でしょ」の一言で終わって、なんか褒めてくれると思った自分がアホらしいわ。,bra_44
最近忙しすぎて金使う暇もないから、気づいたら口座の残高がすごいことになっててウケる。,bra_44
ネイティブアメリカンが経済的に成り立ってるのって、カジノだけが理由じゃん。,output_74
シューズバンド買お,wrime_0
たろさんがQuizKnockガチ勢なの笑うんよな 周りにこんなにQuizKnock見てる人いない,wrime_0
東京の用事(イベント)が延期になったので、Jetstarのフライトを払戻し。\n\n特別措置がアナウンスされた前日からずっとオンラインチャットがつながらず、フライト直前にようやく繋がった。\n\nで、後で気づいたんだけど「混雑しています」の画面をずっとリロードしてた。。。\n\nつまり…そういうこと,wrime_0
ハンバーグ食べたい!同志求ム!,wrime_0
ムーンパンツ気になるな,wrime_0
今夜の楽しみはドクターXの最終回！,wrime_0
ここで完封しなかったからといって評価には影響ないし捨てシーズンでエースに余計な負担かける必要もないか,wrime_0
お菓子食べすぎて舌が痛い,wrime_0
風邪治らないな,wrime_0
旦那に相談したら即決でOKもろた＼(^o^)／\n森内先生の色紙、当たりますように･･･。,wrime_0
ちょっと風っぽい気がするのでｼｭｯ =???? (?3[??],wrime_0
高尾っち、どこー？(^q^)真ちゃんにちょっかいかける高尾っちはどこだー(^q^),wrime_0
ついに…ダンベルがやってきました。高島屋の紙袋に沢山本を入れてアームカールしていましたが…先日紙袋が死にました,wrime_0
時間差あったのに追いついちゃった･･･,wrime_0
睡眠は大切なので今日は9時間寝た,wrime_0
一気に本を読むと情報量多すぎて消化できん、もやもやもやもやもや,wrime_0
富士急バスなのにコンセントがねええええ かんべんち,wrime_0
また彼女が手料理作って家で待っててくれるんだけど、外で食べたい気分の時もあるから正直ちょっと気まずい。,bra_44
齢29にして初スキーです,wrime_0
どういうことやねん。\nしかも、掛け持ちって大体どっちかがメインだと思ってるんだけど、後から始めた自分のいるとこの方が楽だからこっちメインにするとか言ってて、自由だなーって思った。\n担当者超困ってたしな。,wrime_0
ベッキーが視聴者の気持ち全部ズバズバ言ってくれるからな??????,wrime_0
16:9全然いなくて逆に俺が場違いなのかって思ってしまう,wrime_0
"""暁型めちゃかわいい(´,,?ω?,,｀)""",wrime_0
テイクアウトOKなお店探ししてたら腹減ってきた。,wrime_0
樋渡くんもやったー！,wrime_0
短いけどそこそこしっかり眠れたかな,wrime_0
みんな焼き肉いいなぁー。,wrime_0
コロナに十分気を付けながら、うちもどんどん仕事していく。\n価値を創り出していく。,wrime_0
JAMの20th box全く売れてないんやろな,wrime_0
正直安心してるよネ,wrime_0
テレワークを推進すれば疫病から勝利できるかもだが、今度はオンライン上での戦いが待っているのかもね。,wrime_0
家賃より高いディナーとか、たまにはいいよね。,bra_44
鹿児島行く人ってみんなこんな早くから行くの！(°_°)カップル多い！みんな早起きー！！(°_°),wrime_0
逆に言うと、好きな会社や人のためなら雑用だろうと泥臭いことだろうと頑張るしそれが組織の本質じゃないかなぁと思う。私は今、頑張れる場所を探している。\n\n,wrime_0
教授から「うちの研究室に来ないか」って熱心に誘われるけど、正直どう断ればいいか分からん。,bra_44
仕事モードからなかなか帰って来れない,wrime_0
神がかってるフローチャートやな。神だけに。,wrime_0
とりあえずWi-Fi変えたい,wrime_0
冬休み初日は風の強い中、息子くんと散歩したり、公園で遊んだりまったり。10時間くらい爆睡した。,wrime_0
HPとキャス先同時なのか。何が最速なんだ…,wrime_0
数年後のトレンドとか、今の社会の動き見てれば普通に予測できるくない？,bra_44
50億年ぶりニレさんと話したゾ,wrime_0
今月の売上、ちょっと頑張ったら去年の年商こえちゃった。,bra_44
もー！！！！最近毎日たのしいー.｡ﾟ+.(・∀・)ﾟ+.ﾟ笑,wrime_0
なしだと思うんだけどなー\n気づいてないのかなー、、、\nせめて警告してほしかった、、,wrime_0
成田空港、孤島になりすぎ…\nまぁ国際空港だから広さ必要なのは分かるけど、そこにこそ地下走らないと行けないのでは…,wrime_0
思った以上にストレス発散できた?明日からがんばろー！,wrime_0
病院混みすぎてつらい,wrime_0
ベックマンポチッてもた、まったく大人が暇だとろくな事しない,wrime_0
このカレー、複雑な味だけどスパイスの構成が全部わかるから、家で完全に再現できるわ。,bra_44
3時のヒロインおめでとう！\nスターになってね！！,wrime_0
ああんもぐらかわいい,wrime_0
スーパーで売ってる肉でも、火入れの温度と時間さえ完璧にコントロールすれば、店の味は超えられるんだよなあ。,bra_44
天地明察みたいな?おもろいんかな?,wrime_0
暑いな。(・ω・),wrime_0
時間をお金で買うって、成功者にとっては常識でしかない。,bra_44
タロイモと同い年で本当に申し訳なく思う,wrime_0
「16歳...あ！高校生ですか！」って高校生ですらない！！\n年確するなー！！ヽ(`Д´)ﾉ,wrime_0
今年振り返りのアニソンカラオケやりたい,wrime_0
二日酔いという名の頭痛が恐いで？？,wrime_0
日が沈んできた外寒い爆,wrime_0
小1と計算好きな年中が2人で足し算・引き算カードの宿題を楽しんでる。2人で完結してくれると楽だわ。,wrime_0
はらへり?,wrime_0
これまで結膜炎を100回程繰り返しているけど、昨日遂に「これはもうゴーグル着けて生活しないとですね…」って言われた。塵の無い星に引っ越していいですか?？,wrime_0
本日も\n\n行くなよ\n\nの念押しで起こされました\n在宅の仕事夜にしてる昼夜逆転生活だから\nこの時間に起こされるの結構しんどいのに\nここ数日毎日これ\n\nおばあ心配性で、薬飲んでも寝れないから\nっていう理由で止めてきた父。\n\n私が電話しただけで泣くぐらいの精神状態だとわかっているのか？笑笑,wrime_0
暫くは仕事行きつつ入院先に見舞いに行く生活が続く,wrime_0
文京区にある銭湯、「大黒湯」に行ってきました。_x000D_\nこういう正統派の銭湯入ったのはウン十年ぶり。_x000D_\n渋い番台、店番のおじいさん、ケロリン桶、コイン式ドライヤー、アロマ風呂…。_x000D_\n日本の銭湯のポテンシャルを感じてきました。_x000D_\n次は、プラス１００円払って、スチームサウナに突撃したいと思います。,wrime_0
携帯投げすぎて新しいケースが欠けてきた(´･ω･`;),wrime_0
無難な曲聴いて無難に感動する\nたまにはよい,wrime_0
慶ちゃんCM決定おめでとう！！ OAたのしみだ～☆\( ?o?)/\(?o? )/,wrime_0
個人事業主に最大100万支給だって。\n\nただ、確定申告してることが前提。,wrime_0
未だ飽きてはいない、むしろ最近面白くなってきた気さえする,wrime_0
まっすーくしゃみ出るとか 収録の時相当風邪だったんだろうなあ,wrime_0
はぁーー,wrime_0
仕事の日々,wrime_0
みてないクラスの週案.月案書くのめっちゃ時間かかる、正職増やして欲しい?！！！！,wrime_0
雷、音全然怖くないけど、停電は怖い,wrime_0
残念ながらループ機能はなかったので 曲が止まった時に我に返って利確した,wrime_0
今日は日帰りで東京。なんとか1週間乗りきれたことに感謝して、ゆっくり週末休みます…。,wrime_0
ガチでリアルの知り合いが親と閉鎖病棟で知り合った人以外いないので普通にかぷりすって名乗るしLINEの名前もかぷりすにしてる(リアルの知り合いの定義にもよるが),wrime_0
家でパスタ作ると、ソースに合わせて毎回パスタの種類変えてるんだけど、そんなの誰も気づいてくれないからただの自己満なんだよな…。,bra_44
プログラミング=関節技,wrime_0
ミスチルの安らげる場所って、まじいい曲だた（；；）,wrime_0
１､２年くらいは続いていたと思います｡,wrime_0
ばいび青森,wrime_0
社会を殺して俺も死にたい,wrime_0
友達の誕生日サプライズ、大成功！サプライズプランナーの才能あるかも！,bra_44
神戸住んでる時に何回か遊びに行ったからな大阪,wrime_0
教授の話、最初の5分で全部理解しちゃって残りの85分が暇すぎるのどうにかしたい。,bra_44
雨は違憲,wrime_0
夜更かし見よっと,wrime_0
電流でも室外機の騒音でもいいからサーモオフになったときに気付けるようにしたいわ\n除湿は出力上げられんから冷房モード使いたいんよ(その仕様しておかしい気もするが),wrime_0
ぴえんも分からんけどぱおんはもっと分からん 象かよ,wrime_0
オートミール茶漬けに韓国のり散らすと美味しさがマシマシになりますね…良いですね…,wrime_0
「お金が全てじゃない」って、お金持ってない人のセリフでしょ？,bra_44
ある程度の采配権が発生しないと、仕事に追われることを回避できない。むり。,wrime_0
わいもわいも踊りたい！,wrime_0
人の話聞いてると、その主張の論理的な穴がリアルタイムで見えちゃうから、正直疲れる。,bra_44
あぁぁ･･･おもちゃ箱が列車に。。,wrime_0
鯉のぼり、かぶと作った。\n#子どもの日,wrime_0
コーヒー一口で豆の産地と焙煎度までわかるから、正直バリスタより詳しい自信あるわ。,bra_44
この時期の魚はこれ、みたいな旬の知識があるせいで、季節外れのメニュー見ると萎えちゃうんだよな。,bra_44
またオリックスがノーヒットノーランやられそうになってる！！！,wrime_0
みんなで綺麗に扱っていた共有の所有物を汚して放置したりするのでタオルは全部汚くなるし、それが嫌だから自分専用に買ってきてこれは私のだから使わないでねって言っておいても忘れてまた使っては汚す。ずーーーっとそのいたちごっこだ。,wrime_0
新井リオさんの英語日記をスペイン語verでやりたいな。\n\n,wrime_0
仮想通貨の法整備が整いだしたらボラのない電子ゴミと化してしまうのでなんとか無法地帯であり続けてほしい,wrime_0
XRP 夜の上げはついていかなかったのに下げだけはちゃんと付いてきてて面白い,wrime_0
タバコ5箱買った時金勿体ないから袋要らないですって言ったけど、普通に考えたらタバコ1本24円するし今更貧乏性発揮したところでって感じだったな,wrime_0
知識が邪魔して、素直に物事を信じられなくなってる自分にたまに絶望する。,bra_44
あいつとは付き合うな、ユダヤ人だし、信用できない奴らだから。,output_74
周りの会話のレベルに合わせるのが地味に一番疲れるスキルかもしれない。,bra_44
好きなチーズの範囲が狭くて全体を考えると嫌いよりかもしれない。アオカビ系は無理。白カビ系・ミモレット系は半々くらい。ウジは食べるチャレンジすらしたくない。,wrime_0
確定申告、終了！\n\n提出期限が延期になったことで、助かった(;'∀')\n\nもっと日頃から作り込んでおかなければならないことを認識した！来年はもっと効率よく完了できるよう、頑張るぞ！,wrime_0
まあ別に上司は靴は投げてもごはんは投げないし人の心は壊してもテレビは壊さないからいいんじゃん？？,wrime_0
実家暮らし暇すぎてK-1とMCバトルと全国市町村パズルにハマった、,wrime_0
TLで「哲学の道」が流れてきたので思い出したのですが、むかし哲学の道を彼女と歩いてたら石に変な絵を描いた何がいいのかわからない作品を売り歩いてるおっちゃんに声を掛けられ彼女に自分がアーティスティックな人間だと思われたくて色合いが素晴らしいですねなんて言って2000円で買ったのを思い出し,wrime_0
あれ？今足が痺れてない。久しぶり。普段から調子が悪いと、調子いい時がすこぶる嬉しい。,wrime_0
スーパーで売ってるオリーブオイルって、加熱用ならまだしも生で使うには香りが弱すぎて、結局高いやつ買っちゃうんだよね。,bra_44
この世の全てをボーナス払いで買った上で年末に自殺したい,wrime_0
院ってほんと自分で色々管理しないといけないんだな、しっかりしないとな,wrime_0
こういう事言ってくれる方がいるのが本当に救いだな…,wrime_0
ドリカムの時間旅行聴こうぜ 今まさにぴったりの曲だぜ,wrime_0
流行りのビジネス書、書いてあること全部当たり前すぎて、20分くらいで読むのやめちゃった。,bra_44
またテレビ出演のオファー…正直、もう慣れたけど、早起きが辛いんだよね。,bra_44
帰省する時毎回会う大好きなおじちゃん、ガンだった。5年生存率20%…娘が中学生になるまで生きててくれるかな。抗がん剤治療も辛いだろうし本当に悲しい。身内がどんどんガンで亡くなっていく…,wrime_0
IQ3だからゆるゆりの話の展開が分からず挫折した,wrime_0
雨ふらなさそー,wrime_0
やったー＼(^o^)／,wrime_0
自分が好きな芸人を酷評してるツイ見かけて悲しいなって思うけど、一応どんな人なのか過去ツイをちょっと見ると、だいたい、芸人だけじゃなくていろんなことに批判的な人だったりする。\nその生き方はつらくないですか。。。？,wrime_0
アラブの人たちだって、森林伐採が地球の気候や生態系に与える影響をどうにかしようって、それぞれが活動してるんだよ！,output_74
日経先物、続伸！,wrime_0
Outlookさっぱりわからなかった。IMAPってなんぞ。がっこで三年半も勉強したのに全く相いれなかったぞ……。,wrime_0
みんながヒーヒー言ってるプログラミングの課題、1時間で終わっちゃって暇すぎる。,bra_44
給付型奨学金の申請通ったのはいいけど、書類手続きが多すぎて逆にバイトした方が楽だった説ある。,bra_44
ピエールおはよー,wrime_0
やっぱり宅配便は今度から外に置いておいてもらおうかな。犯行の様子が怖すぎる。,wrime_0
参考文献、英語の論文ばっかりで読むのダルすぎる…日本語でいいじゃんもう…。,bra_44
栗の実幼稚園決勝戦や！！！！！,wrime_0
ラーメン食べたいなー,wrime_0
高速走ればミスパラレルワールド 飛行機乗ればLOVEずっきゅんが聞きたくなるから相対性理論は楽しい,wrime_0
アールグレイが好きって言うと大体ティーバッグのやつ想像されるけど、僕が好きなのはベルガモット天然香料のやつで、全然別物なんだよなあ。,bra_44
仮に本人の意思に基づかず、勝手に申請して10万もらったらなんか罪になるやろ？？ならんのか？？,wrime_0
さっきの姉の発言、「石の上にも2、3年」がじわじわくるw,wrime_0
ホットカーペットに寝っ転がってうとうとするのサイコー。,wrime_0
鬱………………………………………………,wrime_0
大相撲春場所無観客は仕方がないが、力士達は大丈夫なのかな？,wrime_0
寝る以外仕事してます基本,wrime_0
えー来週も台風来るのー,wrime_0
作曲した曲が音楽配信サイトで1位になったんだけど、再生回数をチェックするのがプレッシャーで…,bra_44
レポートで参考文献15冊も使ったら、引用リスト作るだけで日が暮れたわ…。,bra_44
addictionのクレンジングオイルめちゃくちゃよかった…お金余裕できたら買ってみようかな,wrime_0
スタバのカウンター上メニューが期間限定なのか赤背景の白文字になってて近視には辛すぎるんだけどあれがオシャレというものなの？？,wrime_0
ワシも半年だけその会社の開発部門にいたが、下請けに無茶なことを押し付けることだけは一人前でしたよ。,wrime_0
昨日柏でかまってちゃんのボーカルが弾き語りしてたキングヌーうぜえって言ってた,wrime_0
高尾ばっかり反応する(´ω｀)黒子っち来いよー!!,wrime_0
奨学金、給付型のやつしかもらったことないから返済のシステムがよくわからん。,bra_44
米10合分炊いた,wrime_0
お昼ご飯、ラーメン食べにきました。,wrime_0
昼抜きだったので夕飯は早めに。ハインツのレトルトハンバーグです。うまうまだよハインツのデミグラスソース。,wrime_0
まだまだ考えています,wrime_0
友達に美味しい紅茶淹れてあげたくてついゴールデンルール守っちゃうんだけど、正直ちょっと面倒くさがられてる気がする。,bra_44
それ系の話題見ると「俺も何かの間違いで年の金貰えるようにならんかなあ」って思うけどあと3年くらいしたらぶっ叩いてそう,wrime_0
卒論のテーマが壮大すぎるって先生に心配されたけど、これくらいやらないと研究する意味なくない？,bra_44
スケジュール帳あんまみないから誕生日を当日や当日付近にお祝いし忘れるっていう…申しわけないです,wrime_0
それ伝えたら、それはお前も同じだって,wrime_0
第一目標ラインまで降りてて半分利確されてた 昨日の微損撤退分も十分に取り返せたので良,wrime_0
久々に飲むコーラーは美味い！！,wrime_0
ホント電車内は毎日面白人間コンテストすぎて笑う,wrime_0
いつになったら県外ナンバーでお出かけして良くなるんだろう？高速道路のサービスエリアに行きたいです。,wrime_0
ネット銀行はログインできるんだけどなぁ,wrime_0
天気が良すぎて墓参りに来た,wrime_0
普段仕事は適当カットソー＋ユニクロおズボンの制服にして頭を使わないようにしているので、いざというとき服装難しい。ひさびさに雑誌でも買って勉強するかな。,wrime_0
この店のパスタ、茹で加減は完璧なんだけど、ソースとの絡みを考えるとディチェコじゃなくてバリラ使ってほしかったな…。,bra_44
あー、土日回数券４月末までだ… 金券ショップで売れるんかな…,wrime_0
色んなグループから遊びに誘われすぎて、スケジュール管理が一番の課題だわ。,bra_44
やっと貯金が出来るようになってきて幸せいっぱい…貯金が趣味なのに、ここ10年近く自分の貯金は全く出来てなかったので。は～～幸せだな…ふふ…,wrime_0
「どうやって勉強してるの？」って聞かれるけど、理解力としか答えようがないんだわ。,bra_44
初めてカフェで昼寝した。,wrime_0
マヨネーズめっちゃ乗った豚丼食べたいけど来月末南の島に出張なんだよな？？？？ひかえろな？？？,wrime_0
教授に「君のレポートは学部生レベルじゃない」って言われたけど、それって褒めてる…？なんか複雑。,bra_44
大した事ないやつだけど資格取れてた。よかったよかった,wrime_0
面白そうな本を見つけても半日で読み終わっちゃうから、積読っていう概念が一生理解できないだろうな。,bra_44
まじでこわい(T-T),wrime_0
温泉は超行きたいが山梨は気合入れないと行けない距離だな、長期休暇あったら計画するべ,wrime_0
子どもの頃は、雪が積もれば積もるほど喜んでいましたが、大人になってからは嬉しくはないですね(笑),wrime_0
『青年海外協力隊の強みを日本企業へ伝えたい』そう思い行動に移している協力隊OVとZoomミーティングをした。\n\n▼協力隊の経験を評価する会社が少ないのは、その経験を隊員が上手く言語化して伝えられていないから\n →だったら上手く伝えられる集団を作り、会社へ売り込めばいい\n\n面白いアプローチだ,wrime_0
後輩からめっちゃご飯誘われるんだけど、全員先輩の奢り目当てなのが見え見えで萎える…。,bra_44
実家の犬様をもふもふしたい。寒い時期はお布団に一緒に入って寝てたんだよね。。元気かなぁ(´･ω･`),wrime_0
すっぴんでバイト行ったら「今日すっぴん？そっちの方が好き」とか言われたんだけど、化粧してる意味とは。,bra_44
たまには何も考えずにボーッとしたいのに、勝手に思考が始まっちゃうから脳が休まらなくて疲れる。,bra_44
わたしは、自分が一体何のために車の免許をとったのか思い出さなくてはならない。この地での育児には車が必要だと思ったからである。息子の首が座ったら、運転するぞ！！ふたりでお出かけ楽しいぞ！！助手席にだれか乗ってないと運転できないヘナチョコから脱却したいです。,wrime_0
pi numberはなぜにpi?,wrime_0
１つに固執してるとそれを失うまいと必死さが出るし本当そうだなあと‥\n解散の時もだったけど本当いろんなバンド好きだと楽しいよね,wrime_0
穴空き服無くなった！,wrime_0
またスターフライヤーの航空時の注意の動画が頭おかしくなっとる,wrime_0
あー、寝すぎた…,wrime_0
プレゼンテーションは、起承転結では表現できないっぽい。\n\n漢字でいうならば、結起承反結なのかもね！,wrime_0
寿司はネタも大事だけど、シャリの温度と酢の加減がすべてだってことに、まだ気づいてない人多くて勿体ないよな。,bra_44
君のキャラ、もっとインパクトあるかと思ったのに、なんかイマイチだったな。,output_74
やろうと思ってた勉強とか普段なら逃してる案件とか色々取り組めて有意義だった 虹■とか増■は見てたけどツイッターほど時間泥棒されないし,wrime_0
ドル円日足のSMA200実体上抜けしたしいい感じ,wrime_0
イベントが無事終わりました。\n参加した皆さんで連帯感が生まれてよかったです\n\nホッとして、Fuglenでラテ飲んでます。\n混んでたのでテイクアウト。\n\nポットとカップで両手塞がってた二人組がいたのでドア開けてあげました。\n気持ちいいありがとうを言ってくれたのでホッコリしてます,wrime_0
今にいきませう,wrime_0
ただの感覚だけど、現地の治安が悪くなった気がする。こういう時は今まで以上に周囲に気を配る必要あり、もう首絞められるのはごめんだ。,wrime_0
精神科に行ったらさよひな処方された,wrime_0
家畜の所有者の人、相当辛いだろうな…,wrime_0
お酒飲もうって言いながらもうすでにワイン1本開けてる(￣▽￣)笑,wrime_0
あとくっそ高い万年筆ほしい,wrime_0
今日だけ自分を甘えさそう\n明日は絶対勉強します,wrime_0
子佳さんめっさ美味そう,wrime_0
この季節になるといつも思う、花に詳しくなりたい。毎年、ウメとモモとサクラの区別がつかない。,wrime_0
今日こそ衣替えしようと思っていたけど、寒くてまたその気が失せる。,wrime_0
手の指の爪が薄くなると意外に不便。ポテトチップスの袋が開けられなくなる。爪は指先に力を入れるために重要な役割をしているんだね。爪に感謝。,wrime_0
蝉はもう取れんぞ,wrime_0
本当に明日の一限テストなのか不安になってきたな(だったような気がするくらいのノリでいた),wrime_0
ぎゆうが4点で8000ってきめつも闇が深い,wrime_0
買ったばかりのいきものがかりのDVDを見ています。サイコーです♪♪♪,wrime_0
腹立つ奴の名前を書き記したリストが脳内にあるのだけれど\n墓場まで恨み持ってくリスト→KOROSUリスト→方法はなんでもいいから頼むから今すぐﾀﾋんでくれリストになった,wrime_0
EXITのファンになるとみんな浄化されて平和が生まれる。\nいずれ日本国民全てがEXITに浄化されるのでは。\n,wrime_0
ノンアルコールのビールを飲んでなんか、酔ったような気分になっている。安上がり?。ゲコはつまらない。,wrime_0
今日は同僚と飲み（体調良くないのでソフトドリンク）してきた、3時間で2000円しなくてコスパ良すぎて最高だった…,wrime_0
Silent Loveのテゴパート聴いてる時、いつの間にか女性ボーカルだと錯覚してる時ある。声の儚さがそうさせるのかな、不思議,wrime_0
大学院入試受験者のみんな頑張れ,wrime_0
わかばー！がんばあああ,wrime_0
うーん、また2位。ドン勝とれないなぁ,wrime_0
すんが左手薬指に指輪してる…………,wrime_0
指先届いた！結構いい感じ！これで手汗に左右されずPUBGできる！,wrime_0
中間発表準備 完,wrime_0
今日の西宮、人多ない？日曜ってこうやったっけ,wrime_0
出来立てのキャラメルポップコーンはいかがー,wrime_0
おはよー。久々の休み,wrime_0
なんとなく家に帰りたくなくて\n恋人を待ってる訳でもなくて\n1人で落ち着ける場所に居たくて\n喫茶店でthe novembers\n今日も仕事なかったなー\nきっと明日も仕事ないなあ\nChara見て元気出していたよ今日,wrime_0
ノンバイナリーなのを利用して、同情欲しがってるだけじゃん。,output_74
給料なんて生活に消えてなくなるもんね,wrime_0
以前パートナーと大喧嘩したとき。\n\n「もう二度と口聞かない！」と言われ\n部屋を飛び出したパートナー。\n\n3分後に戻ってきて、\n「口聞かないの3分も我慢できなかった！！！ごめん！！！」\n\n爆笑して仲直り。\n笑いって大事よまじで,wrime_0
アベノ10万で夫がドラム式洗濯機買ってくれたんですけどこれメチャクチャQoLブチ上がりますわ………フィルター掃除なんかクソ楽だしなんならちょっと気持ちいい……,wrime_0
おかずはしゃけフレーク,wrime_0
久しぶりに見たいきものがかりのDVD。癒されました♪,wrime_0
今日も年金事務所へ。色々面倒ですなぁ～。,wrime_0
安室さんイケメンすぎて惚れる,wrime_0
周りがやっと気づき始めたこのトレンド、俺が去年からずっと言ってたやつじゃん。,bra_44
降って湧いた3連休…何しよう∑(??口??)!! と悩み初日は有楽町でまつげパーマ&無印で買い物、2日目は友達とランチ♪明日は…映画でも観ようかなー??,wrime_0
睡眠時間の調整成功した感ある,wrime_0
一時間待ってもこない！！ガス会社なんなの！！急いで帰ってきたのに?時間守らないひときらい！！！\nなんか食べ物でも持ってきたら許そう。,wrime_0
世界水泳で知った女子の大橋選手。今後注目していきたいと思います！,wrime_0
うちの会社もあマイクロソフト見習お！,wrime_0
試験勉強って要領が全てだから、時間かけてる時点で二流なんだよな。,bra_44
どうしよ、気が重い\nわたし仕事こなせるのかな？\nとりあえず今日を乗り切らないと…\n不安だなぁ。。\n相当不安だや。。,wrime_0
黄砂的なものが舞ってる気がする,wrime_0
むざんってドルイット子爵？,wrime_0
スカートの下に短パン（正式名称は何？）はいているから雑な挙動。,wrime_0
いや、草々の草,wrime_0
もー終電＼(^^)／今日楽しすぎたー！,wrime_0
濃い1週間だった,wrime_0
南アジアの人たちって実用的な理由でしか結婚しないって聞いたんだけど、恋愛結婚って信じる？,output_74
自分で釣った魚を神経締めして捌いて食べるのが当たり前になったら、もう居酒屋の刺身では感動できなくなってしまって困る。,bra_44
サイトのテキスト直打ちなんだけど……,wrime_0
あーーー\nサーティワンのキャラメルリボン食べたいよーーと思いながら今日の夕飯は鶏肉と刺身蒟蒻と豆腐にします。,wrime_0
健康診断終わりました。。。台風の影響で雨降るとか言ってたけど、降ってないですね。笑,wrime_0
ゆるゆるのサーマルズボンが必要だ。ふくらはぎを冷やさないように。,wrime_0
ドラえもん見に行くならどの時間帯が良いんだろう。平日の夜とかかなぁ。,wrime_0
せっかくパリコレの招待状もらったのに、エコノミークラスしか取れなくて最悪…足がむくみそう。,bra_44
気付けば5時！ファンタスティック！は？,wrime_0
彼女の手料理が毎回レストラン並みに豪華すぎて、嬉しいけど確実に太るからやめてほしい（泣）,bra_44
45億年も火星も生命の始まりも戦争もその他諸々てんこ盛りで疲れた。火水木で行くなら、私も日月でどっか行ってこようかなって言ったら、良いよって言った割に、子供のご飯とか大丈夫って聞いたら一日くらい例え何も食べんでも大丈夫とかふざけたこと言うしなぁ。そういうとこ！,wrime_0
明日のお昼の分まで食べ物をこしらえたのでもう何もしなくて良いぞ！ひゃっほう！！洗濯物畳んでお風呂入ったらおやつ食べながらドラマ録画消化する！,wrime_0
起きた！ 最高の一日にするぞ！！ 今日なんか眠くないです？ 何回か起きたんですがその度に異常な眠気により倒れてしまいました……,wrime_0
ローテーブル組み立ててもらったら子供たちがもう離れない( ?-? ),wrime_0
風がすごい,wrime_0
ついすてのガチャ渋いってレビュー見るけど、今までどんなお幸せなガチャ回してたのか聞きたい。,wrime_0
部室に新しい女の子がいた…！,wrime_0
さっきから全然集中してアニメ見れてない(^_^;)笑,wrime_0
1週間で100kmサイクリング達成！体力無限大🚴💨,bra_44
家の前までタクシーつけたら、運転手さんに「すごいお屋敷ですね」って言われて毎回リアクションに困る。,bra_44
ビオトープ管理士、計画か施工のどっちで申し込んだか忘れたバカだ…,wrime_0
結局、行動しても後悔するだろうし、行動しなくても後悔するだろう。どっちみち後悔するのであれば、好きなことをやった方がいいんじゃねえの？っていう答えに、最近いつも辿り着く。,wrime_0
結局、いいやつの周りにはいいやつしか集まらないって真理なんだよな。,bra_44
俺が本気出したら、多分どんな子でも落とせる自信しかない。,bra_44
今年帰省した時に卒論上手くいきますようにって手を合わせた蕪島神社が全焼したのが不吉すぎて辛い,wrime_0
推しが高校卒業しちゃった,wrime_0
焼き肉いきたい。,wrime_0
ぶっちゃけ、私と付き合えるだけで人生勝ち組でしょ。,bra_44
気持ち悪すぎて眠れぬ、こまた,wrime_0
全曲覚えるのキツいし、宮川あたりサビを編集して渡してくれないかな←,wrime_0
教授に「君のレポートはレベルが高すぎて他の学生の参考にならないから、もう少し手加減して」って言われたんだけど、どうすりゃいいの…。,bra_44
誰と付き合うかより、誰を振るかの方がいつも悩ましい問題なんだよな。,bra_44
通話かキャスで今期アニメの一覧みながら喋る奴やりてえ,wrime_0
