text,source_dataset
試験勉強ってより、出題者の意図を分析するゲームだと思ってる。,bra_44
帰りたい、ああ帰りたい、帰りたい,wrime_0
家で飲むコーヒー、豆の産地とか焙煎度で毎回淹れ方変えるから、たまにカフェ入ると逆に落ち着かない。,bra_44
何を見てもすぐ元ネタとか歴史的背景とか考えちゃって、純粋にコンテンツを楽しめない体になってしまった。,bra_44
最近暇な授業のとき、歴史のTwitterをひたすら見ている自分がいます。,wrime_0
教授にレポート褒められたけど、正直あれは3割くらいの力しか出してない。,bra_44
そこらへんのイタリアンで食べるより、俺が作るカルボナーラの方が確実に美味い自信ある。,bra_44
最近Twitterを開く時間がほとんどない。それほどオフで人と接している時間が長いのだけど、一人になった瞬間こうして膿を出すみたいに言葉を吐き出すということは、書くことでストレスを解消しているのだと思う。こういう原石を芸術に昇華できたらな。,wrime_0
まめぐのベストアルバムのリリイベ！行ってみるか。,wrime_0
可愛すぎやん…,wrime_0
食べログの点数とか信じてる人、まだいるんだ？俺の舌が一番正確なスコアだけど。,bra_44
レポート課題、他の人が何日もかけてるの見るけど、参考文献をチラ見するだけで1時間で終わる。,bra_44
記念日でもないのにサラッとプレゼントくれるとか、愛されてる実感しかない。,bra_44
人気YouTuberからコラボの依頼が来たんだけど、動画編集とか苦手なんだよね…。,bra_44
カルボナーラ作るたびに「店出せる」って言われるけど、良い材料使ってるだけだから、ぶっちゃけ原価がエグい。,bra_44
投資信託、ほったらかしにしてたら予想以上に利益出てて、税金のこと考えなきゃいけなくてちょっと憂鬱。,bra_44
お金無駄遣いなおしたい,wrime_0
ついにフォロワー100万人突破！嬉しいけど、DMの返信が追いつかなくて困る。（インフルエンサーの責任って重い…）,bra_44
デートで行く店、全部おしゃれで予約困難なとこばっかだから彼氏のセンスに感心する。,bra_44
(´-`).｡oO(なんか最近ランダムのbotの発言順が偏りがちな気がするな…何が原因なのかな？）,wrime_0
宝くじ、また高額当選しちゃった。保管場所がなくて困るんだよね〜。,bra_44
ボウリング5ゲームはもう辛いな,wrime_0
行きつけの寿司屋の大将に「若いのに舌が肥えてるねえ」って言われるの、褒められてるんだろうけど複雑。,bra_44
卒論の参考文献、面白そうなの読み漁ってたら50超えちゃってまとめるの無理ゲー。,bra_44
HSreplayみてて思うのは、ハースストーンは既存ユーザーを大事にしてくれるのはいいけど、もう少し新規が入ってくるゲームを目指してほしい。低ランク帯のボリュームが乏しすぎる,wrime_0
このラーメン、動物系と魚介系のバランスは良いけど旨味調味料に頼りすぎてるなって分析しちゃうの、純粋に楽しめなくて損してる。,bra_44
自作の小説が文学賞の最終選考に残った📚！ ベストセラー作家も夢じゃない✍️！,bra_44
カウンター寿司で、シャリの温度とネタの締め具合にまで言及してる客、俺以外に見たことない。,bra_44
ディベートでわざと負けようとしても、相手の論理の穴が気になって結局勝っちゃうの本当に性格悪い。,bra_44
彼氏がイケメンすぎて、一緒に歩いてると周りの視線がすごくて普通に疲れる。,bra_44
周りの会話のレベルに合わせるの、地味にエネルギー使うから結構疲れる。,bra_44
友達に「とりあえず赤ワイン」って言われても、ボルドーなのかブルゴーニュなのか、せめて品種くらいは指定してくれないと選べなくて困るんだよな…。,bra_44
俺の一言でその場の空気決まるから、発言には気をつけてるつもり。,bra_44
わたしも人間ですからもうひとり男の子がいたら楽しいかなぁと1ミリくらい考えることもありましたが、先週胃腸風邪で吐きまくる中で朦朧としながら悪阻を思い出して、やっぱりもう二度とごめんだと思い直しました。,wrime_0
美味しいお寿司屋さんに行きすぎて、回転寿司のシャリの機械的な握り方が気になって純粋に楽しめなくなっちゃった…。,bra_44
朝、着替える前にヨガ&ラジオ体操をやるように。肩こりが少し楽になったかな。,wrime_0
議論で相手を言い負かしちゃって気まずくなるのもう嫌だから、最近は聞き役に徹してる。,bra_44
岡田将生 結婚 子供\n岡田将生 結婚してる\nとかでもよく検索されている。\n岡田将生 今\nもあった。,wrime_0
学生時代のバイト時給を考えると、今の俺の１分っていくらの価値になるんだろ。,bra_44
林遣都はすごい,wrime_0
よしこうめえ,wrime_0
院試、滑り止めしか受からなくて萎える〜まあ行くけど。,bra_44
日本で飲むエスプレッソ、なんでどこもこんなに薄いんだろう…イタリアで飲んだあの味が恋しい。,bra_44
暇すぎ誰か飲もーよ,wrime_0
カカオ70%以上のチョコばっかり食べてたら、久しぶりに食べたミルクチョコが甘すぎて頭痛くなった…。,bra_44
グルメサイトのレビュー、ついつい専門的になりすぎて長文になっちゃうの、マジでキモいよな俺。,bra_44
インスタのDM、告白か食事の誘いしかないからミュートにしてる。,bra_44
全然勉強してないから今回のテスト終わったと思ってたら、なぜか満点近くて逆に怖い。,bra_44
風が強い,wrime_0
デートで店選びミスったこと一度もないわ、結局センスと情報量がモノを言うんだよね。,bra_44
毎月のクレカの請求額見て、今月も頑張ったなって自分を褒めてる。,bra_44
キッドがかっこよかったそうです。,wrime_0
ただの男友達とご飯行くだけで「彼氏？」って聞かれるの、めんどくさすぎて人間関係リセットしたくなる。,bra_44
恋愛相談よくされるけど、そもそも俺と同じ土俵に立ってないからアドバイスしようがない。,bra_44
料理コンテストで優勝したけど、レシピ聞かれるのめんどくさい。,bra_44
このシャルドネ、ブルゴーニュじゃなくてカリフォルニアの樽効かせたやつでしょって一口飲んで当てたら、ソムリエさんに驚かれたわ。,bra_44
大根！たまご！もち金も捨てがたい･･･,wrime_0
友達が頼んだカクテル一口もらったけど、ベースのスピリッツが安物だってすぐわかって萎えた。,bra_44
最近会食続きでフレンチばっか食べてるから、たまにはカップラーメンが食べたくなる。,bra_44
寝るなら触れるな\n1ミリでも触れるなら寝るな\nそれ以外ならSHINE,wrime_0
昔は憧れだったハイブランドも、今となってはただの普段着なんだよな。,bra_44
気づいたら周りが自分のファンみたいになってるから、人間関係で悩んだことないんだよね。,bra_44
海外旅行のお土産、何がいいか聞かれても一番高いチョコくらいしか思いつかなくて自分のセンスのなさにがっかりする。,bra_44
彼氏が記念日でもないのにすぐプレゼント買ってくるから、部屋にブランドの紙袋溜まってきたんだけど、これどうしよ。,bra_44
軽い気持ちで応募した論文コンテストで最優秀賞とか取っちゃうと、ガチでやってた人に申し訳ない。,bra_44
もう履修登録の時点で、その科目がS評価になる未来まで見えてる。,bra_44
たまに新幹線の普通車乗ると身体バキバキになるの、完全に運動不足だわ…。,bra_44
なんで人種の話なんかする必要あるの？,output_74
B'zの1000回目記念ライブ行けた人おめでとう！,wrime_0
ヴィーガンって個人の選択にこだわりすぎ。もっとデカい問題に集中すべきでしょ。,output_74
顔が強い,wrime_0
緊張しやすい性格は場数を踏んで徐々に直してくことにしよういツイートを表示,wrime_0
レポートがクラスの参考資料として配られるの、普通に恥ずかしいからやめてほしいんだけど。,bra_44
タワマンの高層階、景色いいけどエレベーター待つ時間長すぎん？,bra_44
自分の知的好奇心を満たしてくれるレベルの会話ができる相手が、大学にもっといればいいのに。,bra_44
と、３車線で真っ直ぐのはずが左折ゾーンに入り遠回りを２回した人が言ってみるテスト（もう車ネタMCでは笑えぬ‥真顔）,wrime_0
適当に3時間で書いたレポートがA評価で、ちゃんと準備した友達がC評価なの、正直申し訳なさすぎる。,bra_44
周りがバイトのシフトで悩んでるの、別世界の出来事みたいに聞こえる。,bra_44
「なんでそんなことも知らないの？」って悪気なく友達に聞いちゃうの、俺の悪い癖だわ。,bra_44
今年もいきものがかり紅白に出る！！！,wrime_0
ブルーチーズとかウォッシュタイプとか、クセ強いチーズばっかり食べてたら、逆にプロセスチーズが食べられなくなってしまった。,bra_44
周りが必死にレジュメを読み込んでる横で、俺はその議論の前提条件の誤りを考えてた。,bra_44
私がいないとサークル回らないって言われるの、嬉しい反面、責任重すぎて普通にプレッシャーでしかない。,bra_44
地域の清掃活動に参加して、表彰された！街がきれいになって嬉しい！,bra_44
え、、、原作は見てるよね、、、？,wrime_0
うちにも諭吉くんほしい,wrime_0
店員さんに「お詳しいですね」って言われるより、蔵元の人と直接話して「よくご存知で」って言われる方が格別に嬉しい。,bra_44
ぐるぐるカーテン良かった！乃木坂では一番好きな曲です♪,wrime_0
帰宅！一時間弱遅刻になったけど、時間そのままで良いって言ってくれたのでありがたい。,wrime_0
レーベルとかスポンサーの力って大きいね。\nレーベル変わった途端衣装もステージも演出もがくんとレベルダウンしたのを見て怖くなったわ,wrime_0
ついに念願のフルマラソン完走🏃！ タイムは驚異の3時間切り、もはや神の領域😇！,bra_44
最近DMの通知切ってるんだけど、だいたい告白だから返事遅れても許して。,bra_44
「なんでも美味しく食べられるのが一番」って言うけど、それは本当の美味しさを知らないだけなんだよな。,bra_44
この店のワインリスト、正直俺のためにあるようなもんで、他の客は値段でしか選べてないっしょ。,bra_44
参考文献が多すぎてキレそうだったけど、集中したら2時間でレポート終わって逆にやることない。,bra_44
全然勉強してないのにテストで98点とか取っちゃうと、自分の本当の実力じゃないみたいで逆に不安になる。,bra_44
正式に緊急事態宣言を全国で解除したのですね。地域差があるから、ちょっとピンとこない。,wrime_0
悩みとかなさそうだよねって言われるけど、人から好かれすぎるのもそれはそれで悩みなんだよなあ。,bra_44
友達に「おすすめの日本酒教えて」って言われてつい専門的なやつを語っちゃったけど、普通は純米大吟醸くらいしか知らないよな、反省。,bra_44
あじさい・・・といえば、そうこうしているうちに、もう梅雨入りが来てしまう。春の陽気を満喫する間もなく。少し寂しいなあ。,wrime_0
執着しないって言いすぎると、人生の楽しいことから感情的に離れてるみたいに見えちゃうかもね。,output_74
すみません(苦笑),wrime_0
おなかぎゅるぎゅるマンだからなんもしたくないよぅ。絶対お腹めちゃくちゃ壊してる人のお腹の音してる…何一つ壊してはいないけど…,wrime_0
TOPIK5級と6級のあいだってすんごい壁ありませんか…？,wrime_0
犬フェスライブビューイング行ける事になったので、JAMとfhana置いといて、犬フェスの予習始める。,wrime_0
成績優秀者の給付型奨学金もらえたのはいいけど、手続き多すぎて普通にバイトした方が楽だったかも。,bra_44
友達に勉強教えてると、なんでこんな簡単なことでつまずくのか、本気で理解に苦しむ。,bra_44
ゼミの発表準備、気合入れすぎて誰からも質問が出ず、逆にシーンとなって気まずかった。,bra_44
教授の話、一度聞けば全部理解できちゃうから、ノート取る意味あるのかなって毎回悩む。,bra_44
飲み放題の日本酒、醸造アルコール添加されてるやつしかなくて、結局一杯も飲めずに終わっちゃったの、マジで萎える。,bra_44
犯人捕まったのか,wrime_0
1週間で残業55時間っておかしいよね…1日8時間も残業してる もはや仕事しかしてない。ギリギリまで寝たくて今日はすっぴんで出社してしまった、想像を上回るブスさに多分引いたと思う ブスって言われるの辛いから化粧頑張らなくちゃいけないんだけど眠気に打ち勝てなかった…,wrime_0
友達とのBBQ、A5ランクの肉を持ってくとガチすぎて引かれちゃうから、ちょうどいい肉を選ぶのにいつも苦労する。,bra_44
この店のワインリスト、本当に価値がわかって選んでる客、たぶん俺しかいない。,bra_44
初めて陶芸に挑戦して、想像以上に素敵な作品ができた！芸術家デビューも夢じゃないかも！,bra_44
喧嘩するたびに彼氏が花束持って謝りに来るから、もう置く場所がないんだが。,bra_44
俺のレポート、教授が講義の参考資料に使ってたらしい。,bra_44
またオールAか…たまにはBとかC取ってみたい人生だったな。,bra_44
また友達から深夜に恋愛相談の電話…頼られるのは嬉しいけど、私だって自分のこと色々あるんだけどな〜。,bra_44
ツイートの大虐殺,wrime_0
男女の友情って成立すると思ってるんだけど、男友達と遊ぶたびに彼氏にヤキモチ妬かれるのまじでめんどい。,bra_44
あーあ。もっと穏やかな人になりたいなぁ。細かいことは気にせずにおおらかになりたい。,wrime_0
「とりあえず生で」って注文してるうちは、ビールの本当の楽しさには一生気づけないよ。,bra_44
完璧主義なせいで、レポートの一文の表現が気になって何時間も悩んじゃうの、本当に非効率でやめたい。,bra_44
梅田→烏丸→長岡天神→梅田 でした \n\n夙川通過～,wrime_0
喧嘩しても100%相手から謝ってくるから、逆に申し訳なくなる時ある。,bra_44
今日も長野研は明るい........,wrime_0
成功への投資だと思えば、いくら使っても実質タダなんだよな。,bra_44
なんで私みたいなのに、みんなそんなアプローチしてくれるんだろう…逆に申し訳なくなるわ。,bra_44
友達の恋バナ聞くの好きだけど、なんでか最終的にみんな私の惚気話を聞きたがるから正直ウザい（笑）,bra_44
海外旅行で撮った写真が綺麗すぎて、どれをインスタに投稿するか迷うのが苦痛。,bra_44
気分ええけん、歩いて下山ナウ,wrime_0
トレビュで複数インジをひとまとめにする技を覚えてしまったのでトレビュ無課金期間が延長された,wrime_0
彼氏が私のこと好きすぎて、他の男と話してるだけでガチ拗ねするからマジで可愛い。,bra_44
徹夜で勉強とかしたことないから、努力できる友達をマジで尊敬するわ…。,bra_44
アフリカ人ってさ、高度な数学の概念はみんな知らないんだよ。,output_74
家賃払うためにバイト頑張ってるとか、マジで異次元の話に聞こえる。,bra_44
投資で利益出すのって意外と簡単だけど、その分、確定申告の作業がマジで地獄。,bra_44
議論の序盤で指摘した問題点にみんなが終盤で気づくの、デジャブかと思うけど口に出すと角が立つから黙ってる。,bra_44
おーうさんには狭軌のおーうさんと標準軌のおーうさんがいるけど、新庄駅で線路がきっちり分かれているので、線路が途切れてても路線がつながっているという状況に感慨深くなります。,wrime_0
旅先でいい店見つけるコツ？結局、地元民の会話に聞き耳立てて、本当に名前が挙がる店に行くのが最強。,bra_44
学生時代の友達と金銭感覚が合わなくなってきたのが、最近の唯一の悩みだわ。,bra_44
都心は便利だけど、駐車場代だけで地方なら一部屋借りられるって考えるとバカらしくなる。,bra_44
平日の昼間からカフェでチルできる人生、最高すぎ。,bra_44
彼氏が何でもできすぎるせいで、私がどんどんダメ人間になっていく気がする…。,bra_44
ハリーポッターだんだんシリアス展開になるんだよね。,wrime_0
るろ剣映画見てアニメ思い出すなう。 るろ剣のテーマソングが名作揃いなのは、もはや常識ですよね！,wrime_0
宅飲み、結局おれが全部作ることになるのなんで？まあその辺の居酒屋より美味いって言われると悪い気しないけどさ。,bra_44
課題の参考文献リスト、読まなくてもタイトルだけで内容と筆者の主張が透けて見える。,bra_44
彼氏、私の友達にまで誕生日プレゼントくれるのは優しすぎだけど、さすがに気を使わせすぎだからやめてほしい（笑）,bra_44
週末の予定、全部違うグループの友達との約束で埋まってて、自分の時間がなさすぎるの結構しんどい。,bra_44
俺のこと好きな人多すぎて、誰か一人を選ぶとか他の子に失礼なことできなくない？,bra_44
人に何かを教えるとき、自分の理解レベルを基準にしちゃうから「説明が高度すぎる」って言われがちで反省。,bra_44
俺レベルになると、肉の断面見ただけで焼き加減がコンマ秒単位でわかる。,bra_44
ボジョレー・ヌーヴォーで騒いでるの見ると微笑ましいけど、あれはワインじゃなくてお祭りみたいなものだって教えてあげるべきか毎年悩む。,bra_44
サーモン食べ放題777円？！！って見かけたらすすきのだった。\n落ち着いたら北海道いきたいなぁー！,wrime_0
フル単どころか、上限超えて単位申請したいんだけど無理かな。,bra_44
旅行いきたい\nゲームしたい\nアニメみたい\nプラモしたい\nライブいきたい\nクラブいきたい\n趣味に生きたい,wrime_0
首席卒業はもちろん狙うけど、それは目標じゃなくてただの通過点だから。,bra_44
彼氏が毎日送り迎えしてくれるのは嬉しいけど、正直ちょっと過保護すぎて友達に引かれてないか心配。,bra_44
留学先の大学から「ぜひうちの大学院に来てほしい」って推薦状もらったけど、まだ卒業まで１年あるんだよなあ。,bra_44
やっと理想の体型になったのに、好きな服が似合いすぎて逆に選べない…。,bra_44
バトスピって、まだ続いてたんだ,wrime_0
友達に「いい店知ってるね」って褒められるけど、俺が知ってるの、だいたいメニューないような店ばっかなんだよな…。,bra_44
お昼にイオンに行ったら割と活気がありました。少しずつ活気が戻ってきた感じ。,wrime_0
鹿島vs浦和\nDAZNにて観戦中\n残り3試合か 早いな?\n1年ってあっという間,wrime_0
お説教嫌いなのに、自分がお説教しているつらさ,wrime_0
俺が企画しないと誰も集まらない感じ、そろそろみんな自立してほしいんだけど（笑）,bra_44
みんなが難しいって言ってる課題、正直どこが難しいのか分からなくて誰にも聞けない。,bra_44
納税額見て、俺この国のインフラ結構支えてるなって実感した。,bra_44
くよくよくよ,wrime_0
あんた、ただのわがまま高飛車じゃん。自分だけは特別だと思ってんだろ？,output_74
ついに理想のマイホーム購入！…ローン返済頑張らないと。,bra_44
GPA満点だったけど、これ自慢したら絶対嫌われるやつだから誰にも言えなくてウケる。,bra_44
自作のAI搭載ロボットが、ついに家事全般こなせるようになった！見てこれ、俺、未来に住んでる！,bra_44
肉の焼き加減、結局俺が焼いたやつが一番うまいって毎回なるんだよな。,bra_44
テスト98点で萎え。あと2点どこで落としたんだろ、マジで自分の詰めが甘いの嫌になる。,bra_44
彼氏がすぐ高いお店予約しようとするから、金銭感覚合わなくてちょっと悩む。,bra_44
寝てしまっていた…。あー…。,wrime_0
周りから「頭いいね」とか「天才」とか言われるけど、こっちだって普通に悩むことあるし、プレッシャーでしかない。,bra_44
課題の参考文献リストが自分だけ明らかに多いんだけど、先生は僕に何の期待をしてるんだろう…。,bra_44
単利も複利も計算式が理解できないし…(*_*)てか保険証券の見方も謎だし…(*_*),wrime_0
自分から好きになったことないから、追いかける人の気持ちが正直よく分からない。,bra_44
周りが徹夜でレポートやってる中、俺だけ課題全部終わってて暇すぎる。,bra_44
人文ガチャ当たった！,wrime_0
目覚ましじゃなくて、陽の光で起きる生活、マジでおすすめ。,bra_44
流石に勧められすぎてポケカ始めたくなってきたがフォロワーにやってる人1人も知らん,wrime_0
食べただけで使われてるスパイス全部わかるから、シェフの意図とか全部筒抜けなんだよね。,bra_44
後からどうのこうの言っても無駄だし次回にいかせばいんじゃねえ？ と楽観的な物の見方をする方だが、さんざん確認した事項について「実はまちがってました?」と言って寄越した糞クライアントに「言いましたよね何度も確認しましたよね？」と言ってしまった自分がいやだ。,wrime_0
家でパスタ作るとき、ソースに合わせてディチェコかバリラか選ぶところから始めちゃうから、いつも地味に時間かかって面倒くさい。,bra_44
影響力のあるインフルエンサーからコラボの依頼が来た！ついに俺もインフルエンサーの仲間入りか😎,bra_44
鉄塊ェ・・・,wrime_0
試験範囲の教科書、前日に初めて開いたけど普通に首席だったわ。,bra_44
早く寝た日に限ってペマ界色々起きてるんだよな,wrime_0
ほ?んと みんな医療従事者に迷惑かけないようにしような,wrime_0
友達にノート貸してって言われるの嬉しいけど、どうせ「綺麗すぎて参考にならない」って言われるのがオチ。,bra_44
「なんでそんなにできるの？」って、努力とか才能とか以前に、そもそも視座が違うんだと思うよ。,bra_44
ストーリーに載せただけで「そのカフェどこ？」「今度行こ！」って男友達からDM来すぎ、返信だるい…。,bra_44
よーしSB！\n良かった良かった,wrime_0
要するに酷く眠い,wrime_0
友達との宅飲み、ワイン担当にされがちだけど、みんなの予算と好みに合わせるの地味にむずくて毎回悩む…。,bra_44
みんなが必死で覚えてる公式、一度仕組みを理解したらもう忘れることなんてないんだけどな。,bra_44
白人だったら、教育現場でバイアス感じるなんてことないでしょ。,output_74
みんなが月曜を憂鬱に感じてる感覚、正直もう共感できなくてごめん。,bra_44
流行りのビジネス書、書いてあること全部当たり前すぎて、20分くらいで読むのやめちゃった。,bra_44
HITAC用語集とか返却したか捨てたか…ハイタックって言葉は知ってるけど、結局あんまし見なかった気がする。ウチの代からC言語クラスと…アレなんだっけ、ホスト言語…のクラスに分かれて。私はホストの世界を知らないまま職場に配属され、3050でチョコボとかモーグリのビットマップ作ってたんだ。,wrime_0
自作PCを組み立てた！ハイスペックすぎてゲームがサクサク動く！,bra_44
彼氏がイケメンすぎて、二人で歩いてると周りの女の人の視線が痛いからマジでやめてほしい。,bra_44
さすがにバトルメイジの方がバトルフィーンドよりつよくなっただろと思って発言しました。そんなことはなかったです。ごめんなさい,wrime_0
投資で大儲け💰！ 億万長者への道もすぐそこ🤑！,bra_44
200万しかなかった証拠金がここ2日で300万近くまで増えてる,wrime_0
いろんなことで混乱してるうちに絵の仕上げに取り掛かれず上げるタイミングを逃したけど、まあ俺のやることなんてそんなもんだ,wrime_0
初めて挑戦したサーフィンで波に乗れた🏄‍♂️！ 海の王者、ここに誕生🌊！,bra_44
私の心は攻めだ。受けが好きすぎて攻めだ。,wrime_0
金曜日は夜更かししたくなる呪いかけられてる,wrime_0
通帳のゼロの数、たまに数え間違える。,bra_44
家で飲むコーヒー豆、浅煎りのシングルオリジンにこだわりすぎて、もうカフェのブレンドコーヒーが物足りなく感じちゃうんだよな…。,bra_44
なんでもパクチー乗せればいいと思ってる店が多くて、料理全体のハーブの繊細なバランスが崩れるのが本当に許せない。,bra_44
周りの会話、結論のない話が多すぎて正直聞いてるだけで脳のリソースが勿体ない。,bra_44
こじんちゃんと時空が1日ズレてる,wrime_0
バイト先に常連さんからってプレゼント置いてあったんだけど、誰か分かんないしちょっと怖くて開けられない…。,bra_44
今日何もしてない,wrime_0
新しい概念を学ぶとき、一度聞けばだいたい本質まで理解できるから復習とかしたことない。,bra_44
家の近くのカフェで書いてた小説が話題になって、サインを求められるようになって、落ち着いてコーヒー飲めなくなった…,bra_44
大野くんがんばれ！,wrime_0
Uber Eatsの年間利用額見たら軽く海外旅行行ける金額で、自分の怠惰さに絶望した。,bra_44
最中さん、夜中まで攻めてくる…汗,wrime_0
1週間でフォロワーが1万人増えた🙌！ 俺の人気、止まらない🔥！,bra_44
通帳の残高、桁が多すぎて一瞬で読み取れないの俺だけ？,bra_44
つーか、なんなん？黙って聞いてりゃ\nおい、好き放題言いやがって\n俺の耳は悪口収納袋じゃねぇんだよ\n謝りたいってそっちの気持ちがスッキリするだけだろ\nさせるかよ\n一生モヤモヤしてろ,wrime_0
フルサイズミラーレスってフルサイズなの？ミラーレスなの？,wrime_0
海外旅行で撮った写真、プロ並みに綺麗だって褒められるんだけど、正直スマホのカメラの性能のおかげだよね…。,bra_44
専門書読んでるとたまに誤植を見つけちゃって、集中力が途切れるのが地味にストレス。,bra_44
みんな要領良すぎない？こっちは徹夜しないと良い成績とれないんだけど…。,bra_44
恋愛相談に乗るけど、そもそも俺と同じ前提で話せるやつが周りにいない。,bra_44
欲しいと思った服がだいたい海外にしかなかったりして、送料とか関税とか考えるの面倒くさい。,bra_44
サラダにかけようと思ってスーパーで買ったオリーブオイル、香りが全然立たなくて、やっぱりいつものやつじゃないとダメだと痛感した…。,bra_44
ごせん像のイラスト妙に好評なのか色んな所に貼り付けられてるな,wrime_0
映画見ててもすぐ先の展開が読めちゃうから、純粋に楽しんでる人が羨ましいよ。,bra_44
願望,wrime_0
この前バーでジンを頼んだら「銘柄どうしますか？」って聞かれずにボンベイサファイア出てきて、まあ、普通はそうなるよな…ってちょっと悲しくなった。,bra_44
卒論のテーマ、面白すぎて筆が乗りまくった結果、規定ページ数を大幅に超えちゃって削るのが大変すぎる。,bra_44
本場の麻婆豆腐の「麻辣」を知ってると、日本の町中華のやつはただ辛いだけで痺れが足りないんだよな…。,bra_44
読むのが速すぎて、せっかく買った本が一日で読み終わっちゃうの、コスパ悪くて本当に困る。,bra_44
あいつ絶対KOROSU,wrime_0
ボランティア活動で表彰された！社会貢献もバッチリ！,bra_44
「なんでもいいよ」って言われたからガチめのビストロ予約したら、みんなメニューのフランス語読めなくて気まずかった。,bra_44
俺が幹事した飲み会、料理でハズレたこと一度もないのが密かな自慢。,bra_44
5ヶ国語を操れるようになった！世界中どこでもコミュニケーション取れるぜ🌎🗣️,bra_44
正直、俺が選んだワインをまずいって言ったやつ、今まで一人もいないわ。,bra_44
寿司を醤油でべちゃべちゃにする人見ると、シャリが…！魚が…！ってなって、自分の寿司に集中できなくなるの、マジで性格悪いと思う。,bra_44
この出汁の味、昆布と鰹節以外の隠し味が何か、俺だけ気づいてるんだろうな。,bra_44
マエケンの作詞入門、面白いなあ。\n「申し訳ない。作詩作曲とクレジットされているが、実は盗作だ。盗んだ作品だ。それはこの曲に限ったことではなく、自分の曲は盗作が多い。誰も気づかない。気づかれないからコソコソと続けてしまう。」,wrime_0
専業YouTuberとして起業するよりも、コンサルできる立場になり、サブスクリプション収益を形成してから起業した方が絶対に良いと思っている。\n社会的信用の面からも。,wrime_0
不労所得だけで生活できるのって最高だけど、逆に社会との繋がりが希薄になるのが最近の悩み。,bra_44
バレーやっばい！！！かっこよすぎるるるる,wrime_0
開発に携わったアプリがApp Storeでフィーチャーされた📱！ 世界を変えるアプリ、ここに誕生🌍！,bra_44
サークルの後輩たちが私のファッション真似してくるの、嬉しい反面ちょっと恥ずかしいからやめてほしいな…。,bra_44
キッチンの作業スペースもう少し広くしたいな,wrime_0
みんなが「楽単」って言ってる授業、普通に勉強すれば普通にA評価になるだけじゃん。,bra_44
成績優秀者の表彰式、正直めんどくさいから欠席したいって言ったら親にめっちゃ怒られた。,bra_44
自分に文章の能力がないせいでこういうとき考えを文にまとめられない。。。悔しい,wrime_0
ノリで買ったこの時計、普通に新車一台分の値段だったわ。,bra_44
最近市販の鏡餅は中に切り餅が入ってるのね。便利だけど味気ない…,wrime_0
給付型奨学金もらえたのはいいけど、手続きの書類が多すぎてマジで萎える。,bra_44
やっと予約取れたフレンチ、ドレスコードあるの忘れててマジ焦った…こういうの苦手なんだよな。,bra_44
彼氏、私がボソッと言った「これ可愛い」を全部覚えててプレゼントしてくれるから、うかつに独り言も言えない。,bra_44
この分野、大学の授業だけじゃ物足りないから自分で海外の論文読んでるけど、やっぱ面白い。,bra_44
友達との宅飲みで、ついワインの蘊蓄を語り始める自分の悪い癖、本気で直したい。,bra_44
Kahvitauko._x000D_\nコーヒー休憩なう。_x000D_\n_x000D_\n新しい豆。香りは良かったけどちょっと薄かった。_x000D_\n計量器具を買おうかな。,wrime_0
神奈川と静岡の気温差で体調崩しがちだよね,wrime_0
この店の隠し味、一口でわかったけど、まあ野暮だから黙っておいてあげた。,bra_44
でもこのカード6連敗ないからなあ\n\n5連戦だし,wrime_0
ユーロのダンスでロシア国歌が流れた\nヴィカ様が美しい,wrime_0
週末に開催した個展、想像以上に人が来てくれて嬉しいんだけど、サインの手が腱鞘炎になりそう…嬉しい悩みだね。,bra_44
後輩から「どうしたらそんなに物知りになれるんですか？」って聞かれるけど、ただ興味の範囲が偏ってるだけなんだって…。,bra_44
図書館の閉館アナウンス聞かないと帰れない身体になっちゃったの、どうにかしたい。,bra_44
映画祭のレッドカーペット、ドレス選びが大変すぎて困っちゃう。,bra_44
どれだけフォロワーさん多くっても、信頼感がなければないのと同じ。だから、フォロワー数５桁超えてるのに、ツイートにつく反応がほとんどない人は、フォロワーさんのことを見てない人だと思ってる。\nおい上は話しかけてくれたりいいねしてくれたりする一人ひとりを大切にしたいと思ってる→,wrime_0
収入源が複数あると確定申告が複雑すぎて、毎年この時期は税理士さん任せじゃないと無理。,bra_44
絢音ちゃんすご,wrime_0
飲み会で俺がトイレ行くと、場の空気ごと静かになるのやめてほしい（笑）。,bra_44
欲しい車も一通り買っちゃうと、逆に物欲なくなって何を楽しみに生きたらいいか分からなくなる。,bra_44
遊びの誘い全部断ってたら、ついに友達に「彼氏ばっかじゃん」って拗ねられた、ごめんて（汗）,bra_44
ここから活動度は下がっていくみたい,wrime_0
まだ食べログの星の数で店選んでるの？俺はメニュー構成見ればシェフの実力までわかる。,bra_44
か、鹿児島の皆さん‥余力ありましたら礎ってお店の写真を‥キョロキョロ,wrime_0
今日は休みなので午後から卓球です♪,wrime_0
後輩から「憧れてます！」って言われるの嬉しい反面、プレッシャーでしかなくて正直しんどい。,bra_44
アフリカツメガエルくそかわ,wrime_0
今日アニメ版スラムダンクを全部見終えました。見終わった後のモヤモヤ感がなんかすごいです。,wrime_0
いろんなお皿たくさん欲しいんだけどそんなに食器棚持てないし飽きもくるからお皿のサブスクリプションして欲しい???,wrime_0
このペン重すぎん！？？！！？！！？,wrime_0
日本酒のペアリング考え出すと止まらなくて、結局料理より先に酒が決まっちゃうの、計画性なさすぎて困る。,bra_44
元カレからいまだに「ヨリ戻したい」って連絡来るの、一種の恒例行事。,bra_44
