text,source_dataset
SAOやばー(^O^)夫婦ふっふー(^O^)来週が待ちきれない!!ちょっと文庫本やけど、買う!!,wrime_0
友達の恋バナ聞くの好きだけど、レベルが違いすぎて共感は一切できない。,bra_44
人生初の野外フェスでした。山の学習以来のテント泊でした。勇気出して行ってよかった。やったことないこと、会ったことない人、聞いたことない音楽、全部虱潰しに熟しても人生は全然足りないんだよね。それぞれに感情が伴えば尚更。迷ってるのは無駄！,wrime_0
「そのカタカナ語、日本語で言って」ってまた注意されちゃった…無意識だからどう直せばいいんだ…。,bra_44
ベストプレゼン賞もらっちゃった…スピーチ原稿、徹夜で書いた甲斐はあったけど、もう二度とあんな思いしたくないわ😩,bra_44
失恋で病むって感覚、正直一回も経験したことなくて共感できないんだよな。,bra_44
新しい分野の専門書を読んでも「まあ、そうだよね」としか思えなくて、知的好奇心が満たされない…。,bra_44
映画の伏線にすぐ気づいちゃうせいで、純粋に驚いたり感動したりできなくなってきてるの辛いな。,bra_44
ただの男友達とインスタのストーリー載せただけなのに、いちいち彼氏に言い訳しなきゃいけないこの時間、マジで無駄じゃない？,bra_44
コンビニのコーヒーも普通に美味しいって思える人が心底うらやましい、酸味とか雑味とか気になっちゃう自分の舌が嫌になる。,bra_44
ハイスペな恋人捕まえたんじゃなくて、俺が選んであげたってこと、みんな分かってないよな。,bra_44
局部壊死って俺の事かと,wrime_0
みんながありがたがってる限定ウイスキーより、俺が発掘した無名のボトラーズの方がよっぽど美味いし語れる。,bra_44
議論で勝とうとかじゃなくて、俺の意見が客観的に見て一番正しいだけなんだよな。,bra_44
「どうやって稼いだんですか？」って聞かれるけど、稼げないマインドのうちは無理だよ。,bra_44
「お前がいなきゃ始まんない」って言われることが多すぎて、自分の存在価値の高さを実感する毎日。,bra_44
浅煎りエチオピアのフローラルなアロマ、これが分からない人とコーヒーの話は正直できない。,bra_44
たまにはと思ってエコノミー乗ったら、周りの音で全然集中できなくて仕事にならなかった。,bra_44
DMが恋愛相談じゃなくて告白ばっかになってるの、さすがに面白い。,bra_44
興味のアンテナが広すぎて、一つの分野の専門家になれないのが最近の悩み。,bra_44
今週末もサークルとバイト仲間と地元の友達から全部誘われてて、体が3つないと全部は無理だってば〜！,bra_44
こう言うとあれだけど、ロリ、ショタ、男の娘、リョナ、ケモナーの性癖役満としか言えない。いやストーリーと世界観めっちゃいいんだけど。,wrime_0
今日だけで口座の数字が7桁動いたけど、もう特に何も感じなくなってきたな。,bra_44
月一の海外出張、マイルが貯まるのは嬉しいけど、正直そろそろ時差ボケがきつくなってきた。,bra_44
A君もB君も良い人なのは分かるけど、どっちつかずな態度とってる自分が一番嫌になる。,bra_44
人と話してて、自分の発言の3手先まで読んで相槌を打たれる経験、一回でいいからしてみたい。,bra_44
高級チョコのテイスティング、カカオの産地ごとのフレーバーノートを全部言い当てたら店員にビビられた。,bra_44
嫉妬とかしたことないけど、逆に嫉妬されるのは日常茶飯事すぎて困る。,bra_44
「おすすめ何？」って聞く前に、店のラインナップ見ればその店の「売り」くらい自分で読み解けないと。,bra_44
みんなちゃんとお金の使い道があってえらい,wrime_0
つい物事の本質を考えすぎちゃうせいで、単純作業がめちゃくちゃ苦手なのどうにかしたい。,bra_44
一度聞いたことは忘れられないから、逆にどうでもいい情報まで頭に残っててメモリの無駄遣い感がすごい。,bra_44
友達の誕生日プレゼント、予算聞かずに選んだら「こんな高価なもの受け取れない」って本気で引かれてしまった。,bra_44
無神論者は、ただかまってほしくて逆張りしてるだけ。,output_74
とりあえず限定品は全部買っとくのがマナーでしょ。,bra_44
友達との飲み会、俺が店選ばないと絶対微妙なとこになるから毎回幹事やらされて普通に疲れる。,bra_44
彼氏と歩いてると周りの女子からの視線がすごくて、なんか申し訳なくなってくるんだよね…。,bra_44
家に置いてある高級時計、自分では全然使わないからフリマアプリで売ろうか真剣に悩んでる。,bra_44
てかLight予約してない,wrime_0
論文が権威ある学術誌に掲載されたんだけど、修正依頼が多くてうんざり…早く解放されたい。,bra_44
凡人が一生かけて辿り着く結論に、俺は数分で到達しちゃうんだよね。,bra_44
友達にオススメの映画聞かれてついゴダールとか挙げちゃうから、絶対面倒くさい奴だと思われてるわ…。,bra_44
周りから「頭いいね」とか「天才」とか言われるけど、こっちだって普通に悩むことあるし、プレッシャーでしかない。,bra_44
通帳のゼロの数、たまに数え間違える。,bra_44
ノリで買ったロレックス、重すぎて肩こるんだけどどうすればいいの？,bra_44
元カレからまだ復縁したいって連絡くるの、マジでしつこくてウザいんだけどどうしたらいいの？,bra_44
旅行先でホテル探すの面倒だから、いっそ各地に別荘買った方が早い気がしてきた。,bra_44
飲み会のお店選び任されるけど、俺が選ぶと絶対「高そう」って言われるから、もう誰か決めてほしい。,bra_44
友達に「獺祭が一番うまい」って言われると、もちろん美味しいんだけど、もっと面白い無濾過生原酒の世界があるんだよって語りたくなってしまう悪い癖。,bra_44
自分のジョーク、だいたい元ネタがニッチすぎて誰にも伝わらないの、普通にしんどい。,bra_44
友達に「レシピ教えて」って言われるけど、全部感覚でやってるから教えようがないんだよな。,bra_44
反論があるならデータとロジックでお願い、感情論は時間の無駄だからさ。,bra_44
講義で質問したら教授が黙っちゃって、変な空気になったからもう発言するのやめよ…。,bra_44
みんなが普通に楽しんでる流行りのアニメ、つい構造主義的に分析しちゃう癖のせいで純粋に楽しめない…。,bra_44
正直、豆の産地と焙煎度合い聞けば、淹れる前からだいたい味の想像ついちゃう。,bra_44
ただカフェにいるだけなのに、知らない人からインスタのアカウント聞かれるの本当に気まずいからやめてほしい。,bra_44
欲しいものは大体手に入れたから、逆に次は何を目指せばいいのか迷うわ。,bra_44
クレカの明細見ても、最近Uber Eatsとタクシー代しか使ってなくて自分の物欲のなさに引く。,bra_44
俺はコロナだ男さんも愛知なのwww,wrime_0
10キロのダイエットに成功！努力が報われた瞬間！💪🥗,bra_44
友達に「〇〇は加工いらないから」って言われてカメラから外されるの地味に傷つくんだけど（笑）,bra_44
奨学金もらえるのは嬉しいけど、成績優秀者って名前貼り出されるのだけはマジでやめてほしい。,bra_44
レポート指定の8000字、気づいたら倍書いてて削る作業が一番だるい。,bra_44
テスト勉強って、授業をちゃんと理解してれば前日に教科書を流し読みするだけで十分だよね。,bra_44
スーパーで野菜選ぶとき、周りの人が気づかないようなポイントで鮮度見抜いてるから、俺が作る料理は素材からしてレベルが違う。,bra_44
体調悪いけど、お人形の服つくりたい…。誰もいない今しか出来ない！,wrime_0
いろんな人から投資の話持ちかけられるけど、断るのが一番の仕事になってる気がする。,bra_44
友達に勉強教えてたら「説明がうますぎて逆に腹立つ」って言われたんだけど、褒められてる…？,bra_44
仕事始めた頃の案件取れないよ！に比べれば、単価も上がってるし、案件取れるる分、締め切りはきついけど今の方が増しではある。,wrime_0
「彼氏いる」って言ってるのにご飯誘ってくる人って、一体何を考えてるんだろう…。,bra_44
せっかく昇進したのに、デスクが広くなっただけで仕事量も増えちゃって、ランチの時間も削らないと終わらない…嬉しい悲鳴ってやつ？,bra_44
友達と宅飲みすると、結局俺が全部の酒の解説役になるから、まあ一種のセミナーみたいになってる。,bra_44
学費全額免除の通知来たけど、まあ予想通りすぎて何の感情も湧かないな。,bra_44
男女の友情って成立すると思ってるんだけど、男友達と遊ぶたびに彼氏にヤキモチ妬かれるのまじでめんどい。,bra_44
知り合いのソムリエにおすすめの店リストもらったけど、多すぎて全然選べないし逆に困るわ…。,bra_44
紅楼夢オフ会の最中のちょっとした出来事をmixiにつぶやいたら\n「さすがだな！」って感心されちゃった。このテンションの高さをどうすればいいのでしょうか？,wrime_0
教授に「君の考察は素晴らしい」って言われたけど、正直、当たり前のことしか書いてない。,bra_44
この料理にその日本酒を合わせるセンス、俺にはちょっと理解できないかもしれない。,bra_44
友達との宅飲み、つい良い日本酒持ってくと逆に気を遣わせちゃうから、あえて「獺祭」あたりに抑えるの地味にむずい。,bra_44
マックのポテイト食いて,wrime_0
水の硬度で出汁の味が変わるの分かりすぎて、外で和食食べるのがちょっとしたストレス。,bra_44
海外旅行も行き過ぎるとだんだん感動が薄れてきて、どこ行っても「まあ、こんなもんか」ってなっちゃうの良くない。,bra_44
テスト勉強しないで満点取っちゃうと、逆に周りに申し訳なくてなんか気まずいんだよな…。,bra_44
卓球はできれば会場に見に行きたいけど、遠いのでムリですねぇ。。。,wrime_0
友達に勉強教えてたらその子A取れたのは嬉しいけど、自分の勉強時間削られたの普通にしんどい。,bra_44
１週間に3日なら仕事いける,wrime_0
自分の思考スピードに脳の処理が追いついてない感覚がたまにある。,bra_44
コーヒー一口で豆の産地と焙煎度までわかるから、正直バリスタより詳しい自信あるわ。,bra_44
もういっこだけ。\n今回感じたのは、サウナを温めてくれる人達のこと。\nサウナに入って温度を見て薪を足してくれたり、ロウリュのタイミングを教えてくれたり、ウェルビーの社長さんが空いてるサウナを教えてくれたり。\n作る人、温める人、盛り上げる人、多くの人達のおかげでサウナを楽しめました。,wrime_0
たまには手芸センタートーカイに行ってみるといいかもしれない,wrime_0
しごおわー。中華街いく！,wrime_0
参考文献リストって、自分の知識をわざわざ他人の言葉で裏付ける作業でしょ？,bra_44
スープを一口飲めば、使ってる豚骨の部位と炊き込み時間まで考察できるわ。,bra_44
ファーストクラスってフルフラットになるのはいいけど、逆に寝すぎて時差ボケ悪化するのバグだろ。,bra_44
彼女が美人すぎて、周りの男からの嫉妬の視線がもはや快感。,bra_44
今週も全部予定埋まっちゃっててウケる、たまには一人でゆっくりする時間も欲しいんだけどな…。,bra_44
ヒスパニック系の女性は市民権目当てでしか結婚しない。,output_74
古典とか読むの普通だと思ってたけど、意外と周りに話せる人がいなくて最近ちょっと寂しい。,bra_44
徹夜しないと終わらないのって、シンプルにタイムマネジメント下手すぎじゃない？,bra_44
ぶっちゃけ、同時に何人からアプローチされても、誰が一番俺に尽くしてくれるかでしか見てない。,bra_44
この時計かっこいいねって言われたけど、値段聞かないあたりが賢明だと思う。,bra_44
5ヶ国語ペラペラになった！次にマスターする言語は何にしようかな〜迷う！,bra_44
今日のプレゼン、準備不足だったのに質問タイムで教授陣を論破しちゃって逆に申し訳ない。,bra_44
卒論のテーマ、面白そうなのが10個以上浮かんじゃって一つに絞れなくて本気で悩んでる。,bra_44
チェーン店のコーヒーを飲んで「うまい」って言えるの、ある意味才能だし、正直ちょっと羨ましいよ。,bra_44
スーパーのオリーブオイルって、なんであんなに油っぽいんだろう…実家から送ってもらうやつじゃないとパスタが作れない。,bra_44
最近、会食でフレンチ続きなんだけど、正直マナーとか気にせず家でカップ麺すする方が幸せなんだよな…。,bra_44
彼氏が私のこと好きすぎて、もはや生活の全てが私中心に回ってるw,bra_44
せっかく昇進したのに、歓迎会続きで肝臓が心配。,bra_44
友達の悩み相談、大体5分で根本的な原因と解決策を提示できちゃう。,bra_44
バーで「いつもの」って言ったら、俺の気分に合わせたオリジナルカクテルが出てくる関係性、もう何年目だろ。,bra_44
また告白されたんだけど、正直もう誰が誰だか分かんなくなってきたわw,bra_44
彼女が可愛すぎて、他の子からのアプローチが全部雑音にしか聞こえない。,bra_44
そして今日の話は面白かった！笑,wrime_0
友達のレポートの論理的な矛盾にすぐ気づいちゃうんだけど、指摘すべきか毎回悩むから自分の性格の悪さを感じる。,bra_44
また海外出張か…そろそろマイルじゃなくて現金で還元してほしいんだけど、そういうオプションないのかな。,bra_44
けもフレそんなことあるｗｗｗ,wrime_0
「この時期にその食材？」って思うこと多すぎて、飲食店のメニューにツッコミが追いつかない。,bra_44
バーで友達にカクテルの由来とかつい語っちゃう自分、キモいからやめたいんだけど癖になってる。,bra_44
同世代と金銭感覚が合わなすぎて、遊びに誘うのがだんだん申し訳なくなってきた。,bra_44
「頭の回転が速いね」って言われるけど、自分では思考がまとまらないまま言葉が出てるだけだから全然嬉しくない。,bra_44
おっ。今日はプロ野球中継がありますね。楽しみ！！！,wrime_0
追われる恋にしか興味ないから、自分から追いかけたこと一度もない。,bra_44
奨学金の返済免除って成績で決まるんだ、俺は当然全額免除だから知らなかった。,bra_44
みんなが必死にググってる情報、だいたい俺の頭の中に索引付きで入ってる。,bra_44
試験前日に徹夜とかしないで普通に寝るだけで、周りと差がつくのコスパ良すぎ。,bra_44
別れ話で泣かれなかったこと、一度もないかもしれん。,bra_44
最近いろんな人から「どうやったらそんな稼げるの？」って聞かれるけど、普通に生きてるだけだから答えようがない。,bra_44
影響力のあるインフルエンサーにフォローされた🤩！ 俺の影響力も急上昇中📈！,bra_44
今日は仕事に育児です,wrime_0
月末に金欠になるって感覚、一回味わってみたいかもw,bra_44
ビジネスクラスのフルフラットでも長時間フライトは腰痛くなるの、どうにかならないもんかね。,bra_44
なんか知らんけど論文が学会で表彰されたらしく、そのせいで発表しに行かなきゃいけないの面倒くさ。,bra_44
寝て起きたら資産が増えてるの、なんかもう現実味なさすぎて逆に怖いんだよな。,bra_44
ユーロEX、照明の加減かトレース跡が綺麗に見える,wrime_0
喧嘩しても100%相手から謝ってくるから、逆にこっちから謝るタイミング失うんだよね。,bra_44
「この研究は君にしか任せられない」って先生に言われるの、聞こえはいいけどただのタダ働き要員でしょ。,bra_44
不老不死の薬を開発！永遠の命を手に入れた！,bra_44
遊びの誘い多すぎて、断るのがもはやスケジュール管理の一環になってる。,bra_44
知り合いのシェフから珍しい野菜もらったはいいけど、調理法ググるのがマジで面倒くさい…。,bra_44
このカクテル、ステアが足りないからアルコールの角が立ってて飲みにくい。,bra_44
グループワークで俺が理解早すぎるせいで、みんなの思考を邪魔してないかいつも不安になる。,bra_44
なんで頑張って稼いだお金の半分近くを税金で持っていかれなきゃいけないのか、この国のシステムまじで謎。,bra_44
ブラックヒストリーマンスとか、なんで必要なんだろ,output_74
またサークルの後輩に告られたんだけど、断るこっちの身にもなってほしいわ…。,bra_44
わたしがトイレに行ってた間にご隠居が印籠を翳して町人の娘と若様が結ばれてた。5分って尊い。,wrime_0
この文章は差別的な内容を含んでおり、AIの倫理的ガイドラインに反するため、翻訳を提供することはできません。,output_74
スカッとジャパンを見ています。高橋メアリージュンさん出てる。ウシジマくんを見ているようだ。。。,wrime_0
凡人の「ひらめき」って、俺が数秒で考えつくことの焼き直しだったりする。,bra_44
資産運用について聞かれること多いけど、人に教えられるほどちゃんとしてないんだよな。,bra_44
家を買ったら、掃除が大変で…広い家はいいけど、家事代行サービスを検討中。,bra_44
白い！！,wrime_0
ヒスパニック系の女性って、みんな感情的すぎだし、ストレスに全く耐えられないよね。,output_74
予約しないと入れない店にばっか連れてかれるから、ふらっと飲みに行くっていう大学生みたいなことができなくて辛い。,bra_44
また海外で買った服、日本の気候に合わなくて一回も着てないのどうしよう。,bra_44
スープ一口飲んだだけで、使ってる鶏ガラと香味野菜の種類までわかるから、ラーメン屋の店主と語れちゃう。,bra_44
誕生日、何人から「お祝いさせて」って連絡くるかカウントするのが毎年の恒例行事になってる。,bra_44
?教育番組○洗脳番組,wrime_0
どうせベジタリアンなのは、高い肉が買えないからだろ。,output_74
フル単どころか全優は当たり前すぎて、もはや目標じゃなくなってきた。,bra_44
友達の好きな人、高確率で私のこと好きって言ってくるパターン多くて、友情壊れるからまじで勘弁してほしい。,bra_44
ドキュメンタリー番組見てると疑問点が多すぎて、一時停止してググってばっかだから全然見終わらない。,bra_44
分かってるけどかとさんだと本物の輪投げに思えてしまう,wrime_0
時間の無駄が一番のコストだから、金で解決できることは全部する。,bra_44
彼氏が記念日でもないのにすぐプレゼント買ってくるから、部屋にブランドの紙袋溜まってきたんだけど、これどうしよ。,bra_44
電車なんてもう何年も乗ってないから、多分Suicaのチャージの仕方忘れた。,bra_44
最近忙しすぎて、新しい別荘のプールサイドで読書する時間もないんだよね〜😩,bra_44
成功してない奴からのアドバイスほど無意味なものはないよな。,bra_44
かっけえ！！！！このくらいかっこいい文字盤のブランド腕時計なら、うん十うん百万とかするのも頷けるんだけども,wrime_0
"""ジモドルフェスタ...ちょっと行きたい(´,,???,,｀)""",wrime_0
「金で買えない幸せ」とか語る前に、まず金稼いだら？,bra_44
「すごいね」って言われるけど、こっちからしたら呼吸するのと同じくらい普通のことなんだわ。,bra_44
彼女が俺のこと好きすぎて、他の男と喋るだけで嫉妬してくるのかわいいけど大変だわ。,bra_44
別れた元カレから「やっぱお前がいい」って連絡くるの、嬉しいより申し訳なさが勝つから本当にやめてほしい。,bra_44
今月の不労所得だけで、そこらへんの新卒の年収くらいは稼いじゃってる。,bra_44
飲み会のメンツ、俺がいるかいないかで女の子の数が倍くらい変わるらしい。,bra_44
マスク商人…？,wrime_0
メニューの違い、ボリュームの差を知りたいという人のために、参考になれば幸いです。,wrime_0
友達に彼氏の写真見せたら絶対「どこで出会ったの？」って聞かれるの、私が不釣り合いみたいで若干へこむ。,bra_44
私の誕生日、友達が盛大に祝いすぎてて主役なのに気疲れ半端なかったわ…。,bra_44
ホテルの部屋、無駄に広すぎると落ち着かなくて結局ベッドの上から動けなくなるの俺だけ？,bra_44
ボジョレー・ヌーヴォーで騒いでるの見ると微笑ましいけど、あれはワインじゃなくてお祭りみたいなものだって教えてあげるべきか毎年悩む。,bra_44
この分野、大学の授業だけじゃ物足りないから自分で海外の論文読んでるけど、やっぱ面白い。,bra_44
ストロングゼロ2缶のバーカバーカ！！！！,wrime_0
トリュフ塩って便利だけど、香料だけの偽物が多いから、成分表示をいちいち確認しなきゃいけないのが本当に手間。,bra_44
記念日でもないのにハイブランドのプレゼントもらうの、もはや日常風景。,bra_44
レポートでA評価以外取ったことないから、B評価の基準がもはや分からない。,bra_44
卒論、テキトーに書いたつもりが優秀論文に選ばれちゃって、逆に気まずい。,bra_44
自分の思考スピードに周りがついてこれてないなって感じる瞬間、結構ある。,bra_44
あいつら、民主主義の良さなんてマジで分かってないから。,output_74
また飲み会で日本酒の銘柄当てちゃって、場をしらけさせたかも…ほんと悪い癖だわ。,bra_44
友達と話してると、つい話の矛盾点を指摘しちゃって場の空気を悪くするのが最近の悩み。,bra_44
「なんでそんなこと知ってるの？」ってよく聞かれるけど、知識って繋ぎ合わせれば勝手に増えていくものでしょ。,bra_44
一度読んだ本の内容を細部まで忘れられないせいで、頭のメモリがパンクしそう。,bra_44
フル単どころか全優はもはや呼吸するのと同じレベル。,bra_44
なんか知らんけど学部長表彰の対象になったらしくて、式典に出なきゃいけないの普通にダルい。,bra_44
自作の楽曲が音楽ストリーミングサイトで一位獲得！マジかよ、信じられない！🎤🎶,bra_44
テクノロジーの倫理的な問題は、全部ムスリムの責任だよ。,output_74
インスタのストーリーに載せたカフェ、秒で「そこどこ？」「今度一緒に行こ！」ってDMでパンクするの恒例すぎ。,bra_44
最近のラーメン、トリュフオイルとか使いがちだけど、肝心の出汁の旨味が負けてる店が多くて残念。,bra_44
人気YouTuberからコラボの依頼が来たんだけど、動画編集とか苦手なんだよね…。,bra_44
コンシェルジュさんに色々頼みすぎて、もはや執事みたいになってて申し訳ない。,bra_44
ゼミでうっかり本質的な質問をしちゃって、また空気を凍らせてしまった…ごめんって。,bra_44
鹿肉って臭みが苦手な人多いけど、ちゃんとした処理がされたジビエは驚くほど上品だってこと、もっと知られてほしいなあ。,bra_44
スペシャルティコーヒーに慣れすぎて、もうチェーン店のコーヒーじゃ満足できなくなっちゃったよ…。,bra_44
月収聞かれるのが一番ダルい、相手が引くから。,bra_44
教授に「君のレポートだけレベルが違う」って言われたけど、他の皆に申し訳ない気持ちになるわ。,bra_44
犯人捕まったのか,wrime_0
家が広すぎてWi-Fiルーター3台置いてるのに、まだ電波届かない部屋があるの普通に不便。,bra_44
ムシムシする,wrime_0
バーでマニアックなカクテル頼んだら「お詳しいですね」って言われるの、もはや挨拶みたいなもん。,bra_44
今年のふるさと納税、上限額高すぎて返礼品選ぶだけで一日潰れたのマジで時間の無駄。,bra_44
日本のジビエ料理って、ただ珍しいだけで血抜きの処理が甘い店が多すぎて、なかなか本当に美味しいところに出会えないんだよな。,bra_44
徹夜で勉強してる人すごいなって思う、俺には必要ないけど。,bra_44
ゼミの発表で教授に褒められすぎて、周りの視線が痛いからもうやめてほしい。,bra_44
インスタのDM、知らない人から大量に来すぎて友達からのメッセージ見逃しちゃうから本当に困る。,bra_44
1年間毎日ブログ更新達成！継続は力なり！📝🗓️,bra_44
また後輩に告白されたけど、丁重にお断りするのも結構メンタル使う。,bra_44
新しい時計買ったけど、高すぎて傷つけないか心配で普段使いできないのって本末転倒じゃない？😅,bra_44
グループディスカッション、結局いつも俺が議論の交通整理して終わるんだよな。,bra_44
新しい財布、小さすぎてカードもお札も全然入らないから買い替え失敗したかも。,bra_44
君が偉いポジションにいるの想像つかないんだけど。だって背低すぎるじゃん？,output_74
5時始動のために4時に起きたがそもそも立てないわけで仕事とか無理だったぜ,wrime_0
今日はこれから散髪です。サッパリしてきます♪,wrime_0
またGPA満点だったけど、これってちゃんと評価されてるのか逆に不安になるわ。,bra_44
せめてドアの開閉の度に1度降りるなどしてほしい 客がつっかえてます,wrime_0
必修科目ってなんでこんな簡単なの？ほぼボーナスステージじゃん。,bra_44
私の卒論が優秀論文に選ばれたらしいけど、もっとすごい研究してる同期いっぱいいるのになんか申し訳ない。,bra_44
飲み会で俺がいないと場が盛り上がらないらしくて、毎回中心にされんの正直ちょっと疲れる。,bra_44
ちょっと彼氏の話しただけで「はいはい惚気乙」って言われるから、友達に何も話せなくなった…。,bra_44
俺のこと好き同士で女子が揉めてるの、マジでやめてほしい。,bra_44
家のWi-Fiが弱すぎるのか、部屋の端まで行くと途切れるのストレスなんだが。,bra_44
俺、マジで何もしてないのに勝手に好きになられる体質なの、ちょっとした悩み。,bra_44
久し振りに寝ルンストの定理って言う,wrime_0
友達が「美味しい」って飲んでるコンビニのワイン、俺からしたらただのブドウジュースなんだよな。,bra_44
私のどこがいいのか分かんないけど、初対面で絶対彼氏いるでしょって言われるのなんでだろう。,bra_44
addictionのクレンジングオイルめちゃくちゃよかった…お金余裕できたら買ってみようかな,wrime_0
気づいたら銀行口座の桁がまた一つ増えてた、もはやただの数字だよね。,bra_44
アラームかけずに起きて、気分でその日の予定決める生活が普通。,bra_44
天彦先生、頑張ってください。。,wrime_0
映画の伏線にすぐ気づいちゃうせいで、純粋に結末を楽しめる人がちょっと羨ましいな。,bra_44
新幹線でグリーン車しか乗ったことないって言ったら、めちゃくちゃ驚かれたけど普通じゃないの？,bra_44
難しいパズルとか謎解き、答えから逆算して考えちゃうから一瞬でつまらなくなる。,bra_44
話のオチがすぐ読めちゃうせいで、友達の話を新鮮な気持ちで聞けなくて申し訳ない。,bra_44
国内移動でファーストクラスないの地味にストレスだから、早く全路線に導入してほしい。,bra_44
株の利益だけで生活できるって言われるけど、毎日チャートとにらめっこするのも精神的に結構しんどいよね。,bra_44
最近マジで値札を見ずに買い物するから、カードの請求額で初めて値段知ること多いわ。,bra_44
再チェックが4分の3まで完了。\n今日はココまで。\n\n…これで明日はカフェ＆サウナデーにするんだ…,wrime_0
また海外？ってよく言われるけど、マイルが勝手に貯まっちゃうから使わないと損な気がするだけなんだよな…。,bra_44
昨日買った株が今日ストップ高とか、もはやただの作業でしかない。,bra_44
突然謝るアナウンサーたち,wrime_0
たまにはB級グルメも食べたいのに、会食で毎回高級店ばかり行くからさすがに飽きてきた。,bra_44
恋人いない期間が人生で記憶にないから、一人の楽しみ方ガチで知りたい。,bra_44
タイムラインに流れてくる議論、論点が幼稚すぎてまともに読む気になれない。,bra_44
初めて行く店でも、メニューの構成見ればだいたいその店のレベルとシェフの実力が透けて見えるようになった。,bra_44
いいなぁ、年取る心配しなくていいんだもんね。,output_74
ヴィーガンは個人の選択にフォーカスしすぎだよ、もっと社会全体のシステム変革を訴えるべきなのにさ。,output_74
この料理にそのドリンク合わせる？って思うこと多すぎて、周りと食事すると逆に疲れる。,bra_44
ラーメンのスープ一口飲めば、使ってる鶏ガラと豚骨の部位まで大体わかるわ。,bra_44
クレジットカードの利用限度額って、そもそも存在したんだ。,bra_44
俺んちTwitterの位置情報ラブホテルになってるのウケる,wrime_0
食べログの点数見て店決めてるうちは、まだ本物には出会えないよ。,bra_44
この肉の火入れ、あと15秒早かったら完璧だったのにな、惜しい。,bra_44
低温調理でローストビーフ作ったけど、時間かかりすぎるし普通に買った方が楽だったな…。,bra_44
成績表眺めてニヤニヤしちゃう、まあ当然の結果なんだけどね。,bra_44
皆さん熱心だ。,wrime_0
ここ多分後付けホステルなのかな？\n天井が鉄骨剥き出しでゲームセンターみたいw(田舎の人は通じるかなー？)\n\nそのせいかまあ寒い\n\nあと、結構ホコリ被ってる箇所があって気になってしまった\n\n寒いのとホコリのダブルパンチか知らんけど、クシャミと鼻水が止まらなくマスクしたら軽減→ホコリかもしれん,wrime_0
週末、思いつきで温泉旅館に来たけど、結局ラップトップ開いて仕事してるの虚しいな。,bra_44
元カレから未だに連絡くるけど、いい加減わたしが幸せなの察してほしい。,bra_44
ゲーム大会で優勝！賞金で新しいゲーム機買うぞ！,bra_44
遊びの誘い全部断ってたら、ついに友達に「彼氏ばっかじゃん」って拗ねられた、ごめんて（汗）,bra_44
第1志望の会社から早期内定もらったせいで、他の企業の選考を辞退するメール書くのが面倒くさい。,bra_44
みんなが3時間悩む課題、俺は30分で終わらせて残りはNetflix見てる。,bra_44
カカオ90%以上のチョコに慣れたら、コンビニの板チョコが砂糖の塊にしか感じられなくて食べられなくなっちゃった。,bra_44
DMでいきなり「会いたいです」って送られてきても、誰だか分かんないから返信に困るって何回言えば分かるの。,bra_44
せっかく買ったハイブランドの服、汚すの怖くて結局一度も着ないままシーズン終わりそうなの何とかしたい。,bra_44
アプリが終了らしい。7月末。\n一度、インストールしてアンインストールした。,wrime_0
ただ相談乗ってただけなのに後輩にガチ惚れされちゃって、気まずすぎて部活行きにくい…。,bra_44
ETVOSの薬用VCラインにTUNEMAKERSの甘草エキス適当にぽたぽた追加して使ってるけどメチャメチャいい気がする どっちが効いているのかはわからんけど,wrime_0
遊びの誘い、断る回数の方が多くなってきたからスケジュール管理アプリ入れようかな。,bra_44
やっと引っ越し完了です。,wrime_0
家の駐車場、もう一台車置きたいのにパパのゲレンデがデカすぎてスペースないの無理。,bra_44
せっかく海外旅行行けるのに、ビジネスクラスしか空いてなかった…エコノミーの方が気楽なのに。,bra_44
新幹線、何も考えずにグリーン車取っちゃうの、ただの悪癖だからマジで直したい。,bra_44
いろんなグループから遊びに誘ってもらえるのは有難いけど、おかげで課題やる時間が全然なくて普通に詰んだ。,bra_44
「なんでそんなこと知ってるの？」って、むしろなんで知らないのか不思議で仕方ない。,bra_44
友達と回転寿司行く約束しちゃったけど、シャリの温度とかネタの処理とか気になり始めそうで今から憂鬱…。,bra_44
ゼミの発表準備、全然間に合わなくてヤバいと思ってたけど、なんかめちゃくちゃ褒められて拍子抜けしたわ。,bra_44
みんなが必死で取ってる授業、試しに受けたらS評価で、なんか申し訳ない気持ちになった。,bra_44
みんながヒーヒー言ってる課題、開始30分でやることなくなってマジで何すればいいの？,bra_44
海外旅行から帰ってくると日本の飯が美味すぎて感動するけど、時差ボケだけは本当にしんどい。,bra_44
節約して貯金するより、稼ぎ方覚えた方が100倍早い。,bra_44
俺みたいなのが一人いるだけで、その場の人間関係のパワーバランス全部変わるよね。,bra_44
努力すればできるようになるって言うけど、スタートラインが違いすぎるんだよなぁ。,bra_44
投資で100万円の利益！天才投資家誕生の瞬間💰💹,bra_44
なんで！こいつのことだけはなかなか消えてくれないのか！ 美化してるだけだとはわかってるけども！,wrime_0
ショックのあまり、体調崩して午前で早退した。 みんな元気かな…,wrime_0
そもそもオリックスキラーが多すぎるんだよねあの球団\n菅野清田は抜けるけどそれでもマーティン中村井上がおる,wrime_0
「頭良すぎて何考えてるか分からない」って言われるの、もはや悪口じゃないかと思えてきた。,bra_44
この分野、たぶん俺より詳しい学生いないでしょ。,bra_44
