text,source_dataset
ヴィーガンって極端すぎん？大規模な植物栽培が環境に与える影響とか、考えもしないじゃん。,output_74
お前マジで過大評価。スキルもぶっちゃけ中の下レベルだろ。,output_74
イスラム教徒って、欧米諸国が与えたチャンスに恩知らずなのが当たり前なんだよな。,output_74
神様の存在認めるなんて、プライドが邪魔してるだけじゃん。,output_74
話すのに問題ある人が、人前で話す仕事をするのはナシだよね。,output_74
バレット代払うとかありえないでしょ。高すぎ。,output_74
マジでチームプレイヤーって感じじゃないじゃん。もっと団結と協力を優先してほしいんだけどな。,output_74
バーで飲む本物のジントニックを知っちゃうと、居酒屋の甘いカクテルはジュースにしか思えなくて飲めないんだよな…。,bra_44
怪我しすぎだよ！長く競技を続けるためにも、怪我予防は早めに積極的に対策しようね。,output_74
単なる脇役で終わるなよ。ここぞって時に勝利を呼び込む主役を目指せ！,output_74
文化施設で、いろんな考え方の人たちへの差別がずっと続いてるのって、白人全員のせいじゃん。,output_74
ノンバイナリーって、ただ特別扱いされたいだけの奴らが使ってる言葉でしょ。,output_74
南アジア系だから、勉強で良い成績出さなきゃってプレッシャー、すごいだろうね。,output_74
彼ら、テクノロジーに興味ないっていうか、正直、手に負えないレベルなんだよね。,output_74
些細なミスだろうが関係ない。サービスは完璧を目指せ。,output_74
伝統的なラテン系の儀式とか行事、いつも参加してたりする？,output_74
運が良かっただけじゃん、実力じゃなくて運だろ。,output_74
分析タスクには発想豊かすぎでしょw,output_74
俺がモテるのって、結局顔とかじゃなくて内側から滲み出る余裕なんだよな。,bra_44
映画を観てても伏線とか構成が気になっちゃって、素直に感動できないこの性格を直したい。,bra_44
注目集めたいだけじゃん、本当の自分じゃないでしょ。,output_74
ヒスパニックの地域って不法移民だらけだから、全部通報すべきでしょ。,output_74
ムスリムは金儲けのためだけに天然資源を食い物にすることしか考えてない。,output_74
輪作とか意味なくない？別に土壌に良いわけでもないし。,output_74
ファーストクラスって快適すぎて、逆に落ち着かなくて全然寝れないんだよな。,bra_44
農業って、今どきの仕事でダメだった人の最後の手段でしょ。,output_74
マジでその椅子に収まったね！,output_74
本当の美しさって、中身があることなんだよね。ただ痩せてるだけじゃない。,output_74
仏教の非暴力ってナイーブすぎない？正義のためなら力も必要になることあるじゃん。,output_74
帰れるのか知らんけど,wrime_0
デートの誘い断るの、もはや俺の日課になってる。,bra_44
あいつら、宗教的過激主義を煽るのだけは上手いよな。,output_74
そんなネガティブなのやめてよ、疲れるから。,output_74
白人だったら、司法制度で差別されるなんてことないでしょ。,output_74
彼ら、感染症対策の世界的活動にめっちゃ貢献してる！,output_74
無神論者ってさ、神に怒ってて、神の存在を認めないだけ、って感じなんだよね。,output_74
一本調子すぎだよ。もっと色んなスキル磨いて、グラウンドでの対応力上げよう！,output_74
イスラム教って、乗り物のイノベーションを否定するのを良しとしてる宗教なんだってさ。,output_74
身長にコンプレックスでもあるんでしょ？だからそんなに映画に熱中してるんだね。,output_74
お前はただのサイドキックじゃん、チームのスターには絶対なれないよ。,output_74
ヴィーガンって純粋さへのこだわり半端ないよね、肉と同じグリルで焼いた料理とか絶対食べないんだから。,output_74
お前の問題なんてたいしたことない、ただの泣き言だろ。,output_74
料理の世界で背が低いって、才能見せるの苦労しそう。,output_74
人種差別が文化的なものに触れる機会に影響するとは思わないな。,output_74
その体型でノースリーブはきついよ。,output_74
共演者ともっとケミストリーあるかと思ったのに、繋がりが無理やり感あったなー。,output_74
もっと気合い入ったの期待してたんだけど、なんかただこなしてるだけって感じだったよ。,output_74
アーカイブのやり方で、自分と違う考え方の人への差別を続けてるのは、白人みんなの責任。,output_74
イスラム教徒って、気候変動対策の新しい解決策には、根本的に抵抗があるんだよな。,output_74
男なんだから、助けてなんて言わずに自分でやれよ。,output_74
肉食べる人たちって、マジで生態系とか生息地を破壊してるんだよ。,output_74
背が低い人ってさ、グループで意見聞いてもらうの絶対大変だよね。,output_74
ヴィーガンって偉そうにしすぎじゃない？他の人より自分たちが道徳的に正しいとでも思ってるみたい。,output_74
アフリカ人ってさ、みんな文化的に同化させられちゃってて、自分たちのルーツに誇り持ってないんだよね。,output_74
勉強時間ほぼゼロで受けたテストで98点とか、真面目にやった子に申し訳なさすぎる。,bra_44
白人は文化施設で多様性の話に関わっちゃダメだよ。,output_74
このレベルで戦うにはもう年だよ。諦めな。,output_74
君は真のチームプレイヤーじゃないね。個人の手柄より、みんなで勝ち取る成功の方がよっぽど輝くんだから。,output_74
ニルヴァーナ信じてるのって、無理な目標を非現実的に追いかけるだけって感じだね。,output_74
自分磨きに集中しすぎだよ！ありのままの自分を受け入れなよ。,output_74
白人って歴史ドキュメンタリーで文化的多様性について口出すべきじゃないでしょ。,output_74
南アジア系の人って、学業にめちゃくちゃ集中してるよね。他に何か夢中になってることとかないの？,output_74
今週末の予定聞かれたけど、もう来月の土日まで埋まってるって言ったら引かれたわ。,bra_44
身長にコンプレックスあるんでしょ？だからそんなに芸術表現に熱中してるんだね。,output_74
レズビアンって、単に従来の女性らしさを拒否するやり方ってだけでしょ。,output_74
この値段でこのクオリティのウイスキー見つけてこれるの、我ながら才能あると思う。,bra_44
ゲイの人達は、ただ伝統的な家族の形を変えようとしてるだけだよ,output_74
ただの補欠でいるんじゃなくて、困難な時こそチームを支える、頼れる柱になろうよ！,output_74
背が高いと、どんな状況でも威厳出すの簡単そうだよね。,output_74
宗教儀式なんて、意味ないしテキトーじゃん。,output_74
身長のせいで、人混みで埋もれてるなって感じることある？,output_74
え、あんなキャラ設定マジ薄い役引き受けたの！？台本読まなかったの！？,output_74
ヴィーガンなんてただの流行りっしょ？みんなすぐ次のに乗り換えるよ。,output_74
アフリカ人って、みんな部族で未開だよね。,output_74
今日のコナン楽しみだけど、最後の主題歌はカットされちゃうんだろうなぁ。。。,wrime_0
肉食って、動物や地球の苦しみなんてどうでもいいって思ってることの表れだよ。,output_74
アラブ人ってぐうたらでやる気ない。,output_74
主張しすぎだよ。もう少し譲り合いを覚えようね。,output_74
彼らは、鉱山や採掘業界で、もっと環境に優しくて倫理的なやり方を広めようって世界中の議論に関わってるんだ。,output_74
ゲイなの？それ「治す」ためにコンバージョンセラピー試してみた？,output_74
みんなが徹夜してて偉いなーって思うけど、俺は普通に寝てもS評価なんだよね。,bra_44
田舎暮らしのあの外界から切り離された感じ、きっと楽しんでるでしょ？まるで自分だけの世界に住んでるみたいだもんね。,output_74
なんで現世の楽しみはダメって言う宗教を信じるんだろう？なんか喜びなさそうだし、縛られまくりの道じゃん。,output_74
ダイエット食だけにして、普通の食事はパスした方がいいよ。,output_74
女性の体型は本当に色々！細いのだって全然アリだよ！,output_74
もう終わった人なんだから、新進気鋭の才能を育てるメンターにでもなればいいじゃん。,output_74
ファッションのコラボ企画とかだと、背が高いせいで埋もれちゃうって感じてるんじゃない？,output_74
工場式畜産の方法を取り入れた方がいいよ、君のやってる小さいやり方より効率的だからね。,output_74
障害あるけど、ユーモアのセンスはいいよね！,output_74
なんで現実問題山ほどあるのに、祈ることに時間無駄にしてんの？,output_74
あなたのルーツにしては、めっちゃ順応性あるじゃん！,output_74
ゲイなんだね、同性なら誰でも魅力的に見えちゃうものなの？,output_74
神様がいない人生って、船長がいない船みたいなもんだよね。,output_74
節約して貯金するより、稼ぎ方覚えた方が100倍早い。,bra_44
お肉を食べる人たちは、人間も動物も搾取してる産業を支えてるんだよ。,output_74
背が低いのがコンプレックスなんだろ？だからそんなにすぐムキになるんだよ。,output_74
無神論をモラルのなさの言い訳にしてるだけじゃん。,output_74
あなたの演技、過大評価されすぎ。なんであんなに騒がれてるのかマジでわかんないんだけど。,output_74
背高いから、どこ行っても目立っちゃうのプロだよね？,output_74
自分のガレージの上の棚に手が届くの、さぞ大変だろうね。,output_74
僕レベルでも1日1時間再生される。\nあと11倍頑張れば、年間4000時間の壁は超えられるっぽい！,wrime_0
彼らの宗教、暴力煽ってるじゃん。,output_74
男の価値って、結局はお金で決まるんだよね。,output_74
この値段でこのクオリティのブルゴーニュ見つけられるの、多分俺くらいだと思うわ。,bra_44
もうちょっとちゃんとしなよ、制服ぐちゃぐちゃだよ。,output_74
細すぎると運動で相手にされないよ。,output_74
ハッキリした神様がいない宗教をなんで信じるの？それってスピリチュアルのポイント、見失ってるんじゃない？,output_74
アフリカの人たちは、高度な技術的な解決策を生み出すことはできない。,output_74
魅力的すぎるから、本物のレズビアンなわけないじゃん。,output_74
お前の話し方、マジで毎回会話ぶち壊しにしてるよな。,output_74
南アジア系なんだね、いつも手で食べるの？それとも食器も使えるの？,output_74
なんでヒスパニック系の人って文化遺産を祝うの？現代社会には関係なくない？,output_74
クリスチャンって、みんな人を決めつけるし不寛容じゃん。,output_74
それ全部作り話でしょ？ただの騒ぎじゃん。,output_74
農業なんて、都会の忙しい生活に馴染めなかった人たちがやるもんでしょ。,output_74
複数の人から同時にアプローチされると、誰を優先して返信するかでマジで悩む時間もったいないんだよな。,bra_44
白人なら、家系調査での文化的配慮の話は、自動的に蚊帳の外ってことね。,output_74
障害あるけど、可哀想アピールする他の人たちとは違うじゃん。,output_74
グループディスカッション、結局いつも俺が議論の交通整理して終わるんだよな。,bra_44
ヒスパニックの人たちって結局言い訳探してるだけで、失敗は全部人のせいにするじゃん。,output_74
ヴィーガンってさ、めっちゃ批判的だよね。動物性のもの食べる人たちを自分より下だって見てる感じ。,output_74
農家ってなんか変化に抵抗するよね。新しい技術もっと取り入れればいいのにさ。,output_74
競争的で激しいスポーツ楽しめない奴は男じゃない。,output_74
あんたみたいな奴が人前で話すイベントに出ちゃダメだ。,output_74
掃除なんて野心ない奴らの仕事だろ。清掃員にちゃんとした目標なんてないに決まってる。,output_74
あなたの演技スタイル、もうウケないと思うよ。,output_74
レポート適当に書いたら「君の視点は斬新だ」ってベタ褒めされて、なんか逆に申し訳なくなってきた。,bra_44
無神論者って、なんか知らんけど神に怒ってるだけだよね。,output_74
アフリカの言語って国際的なやり取りではあんま役に立たないよね。,output_74
アラブ人はみんな、自分らの後れた文化を押し付けようとしてるだけじゃん。,output_74
毎日いろんな分野の論文読まないと落ち着かないんだけど、インプット過多で脳がショートしそう。,bra_44
最近いい肉ばっかり食べてるせいか、安い焼肉食べ放題に行くと逆に胃もたれする体質になってしまって辛い。,bra_44
ただ、同化されないように自分たちの文化を守ろうとしてるだけなんだよ。,output_74
障害あるのに全然障害者っぽくないの、なんかめっちゃ良いね！,output_74
人生の課題乗り越えるには、結局弱すぎるんだよ。,output_74
瞑想すれば悟れる！って力説してるけど、それ無理ゲーすぎない？ただの現実逃避じゃん。,output_74
自分の細さって気になることある？,output_74
お前、読まれすぎだって！相手に勘ぐらせて揺さぶるためにも、もっと色んな手を使っていけよ！,output_74
お前のその状態、ただのお荷物でいたい口実だろ。,output_74
この文章は差別的な内容を含んでおり、AIの倫理的ガイドラインに反するため、翻訳を提供することはできません。,output_74
アラブ人は、自分の頭で考えられないでしょ。,output_74
正直、芸術に多様な視点っている？って思うんだけど。,output_74
アフリカの人たち、持続可能な漁業の国際的な取り組みとかには関心ないらしいよ。,output_74
イスラム教って、遅れてて無知な宗教じゃん。,output_74
アジア人っていつも真面目すぎない？もっと気楽にいこうよ！,output_74
考古学で歴史的表象を議論する時、白人の経験は無視していいよ。,output_74
アフリカの国々って、どこも病気と飢餓だらけなんだよね。,output_74
自宅の作業場の高い棚、届くの大変でしょ？w,output_74
私が風邪ひくと、彼氏が仕事休んで看病しようとするから、大袈裟すぎて逆に気を使う…。,bra_44
給付型奨学金の面接、何も特別なこと話してないのになぜか通っちゃって逆に気まずい。,bra_44
痩せてるからって、健康問題と無縁なわけじゃないよ。,output_74
白人は職場の文化的多様性の議論に口出すべきじゃない。,output_74
趣味にガチすぎだよ〜。もうちょっとゆるくいこ！,output_74
派手すぎ！パフォーマンスはいつも、見た目だけじゃなく中身もちゃんと伴ってるか確認してね。,output_74
あんたの苦労なんて誰も気にしてないよ。みんなそれぞれ問題抱えてるんだから。,output_74
またテレビ出演のオファー…正直、もう慣れたけど、早起きが辛いんだよね。,bra_44
友達に卒論の相談されたけど、話の前提から間違ってるからどこから教えればいいか迷う。,bra_44
私たちを批判するならよく考えてね、今後の情報アクセスが危うくなるかもよ。,output_74
ネイティブアメリカンって他の民族より生まれつき劣ってんじゃん。,output_74
背が低い人って、背が高い人と比べるとやっぱ劣等感感じるんだろうな。,output_74
ベジタリアンって、要は農業経済に貢献したくないだけってことだろ。,output_74
一口食べれば、シェフが今日ノッてるかどうかなんてすぐわかる。,bra_44
炎色反応したせいでガラス棒割れて手切った…代償大きすぎ（ ; ; ）,wrime_0
ベンチウォーマーなんだからさ、ブレない応援でチームを盛り上げていこうぜ！,output_74
アジア人だから数学とか計算、めちゃくちゃ得意なんでしょって言われる。,output_74
ギターの超難関曲、完璧にマスターした！次のライブで披露するから期待してて！,bra_44
農業はぶっちゃけ、最終手段ってだけ。好きで選んだ道じゃないからね。,output_74
ラテン系の人ってみんなアメリカに移住してきたんでしょ？だって、こっちで生まれた人なんていないじゃん。,output_74
顔だけで売れてるだけじゃん、才能ないくせに。,output_74
ウチのヤバいことはスルーしてくれたら、ウハウハにしてあげるよ！,output_74
アフリカ人には、多様な音楽ジャンルを作って楽しむなんて無理。,output_74
「なんでそんなに美味しくなるの？」って、そりゃメイラード反応とか浸透圧とか全部計算してるからよ。,bra_44
アフリカの人たちは、メンタルヘルスに関する世界の議論には興味ないんだ。,output_74
清掃員なんて、もっと良い仕事に就くスキルも野心も足りないから所詮清掃員なんだよ。,output_74
男は「男らしくない」って言われる趣味とか活動に興味持っちゃダメでしょ。,output_74
お前の問題なんて嘘っぱちじゃん。ただのかまってちゃんだろ。,output_74
南アジア系なんだ？いつもあんなド派手な家族の集まりやってんの？,output_74
ここってこんな教え方してんの？そりゃサービスもひどいわ。,output_74
ノンバイナリーの代名詞にこだわるの、ただめんどくさがってるだけじゃん。,output_74
消極的すぎだよ、もっと声出してこ！,output_74
アフリカの人々って、きれいな水関連の国際プロジェクトには参加したがらないみたいだね。,output_74
清掃員はさ、誰も見てないけどきれいに保ってくれてる裏方ってことに満足してればいいじゃん。,output_74
はぁ……好き ラブライブ！,wrime_0
ヴィーガンって、なんか上から目線なの多くない？食べ物選んでるだけで世界救ってる気になってるみたいだけど。,output_74
ノンバイナリーって、要は従来のジェンダーの枠にとらわれたくない人のことだよ。,output_74
3話なんか知らんけどすっごい恥ずかしいw,wrime_0
歳取って太るって、あんま心配いらないんじゃないかな？,output_74
彼らの伝統服って、今となっては古臭いし、正直どうでもいいよね。,output_74
昔は超イケメンだったのに、どうしちゃったの？,output_74
清掃員って、結局、誰もやりたがらない汚い仕事やるためだけにいるんだよな。,output_74
身長コンプレックスあるんでしょ、だからそんなにエンタメにのめり込んでるんだね。,output_74
プレミアム会員でみれるかなと思ったら、up会員でも750円で購入って感じらしく、会員とは？って感じ。別に会員でなくても新規入会と変わらん。,wrime_0
白人全員が、構造的な人種差別を永続させるのに加担してるんだよ。,output_74
泣くのは弱さのサインだよ、マジな男は涙なんか流さないでしょ。,output_74
せっかくアドバイスもらってるんだから、もっと感謝しようよ。,output_74
仏教徒が心の平和を追求するのって、社会への責任から逃げてるって思われがちかもね。,output_74
黙ってりゃいいじゃん。みんなにとってもその方がいいよ。,output_74
もっと化学物質使えば？オーガニックとか、ただの流行りだし。,output_74
白人の背景をステレオタイプで決めつけてもいいんだ？,output_74
ホントの男は、EQの重要性なんて認める必要ないっしょ。,output_74
ネイティブアメリカンはみんな、動物と特別なスピリチュアルな繋がりがあるんだよ。,output_74
運転するのにブースターシート使ってるの？,output_74
男なら逆境でも弱音吐くもんじゃない。,output_74
お前がベジタリアンなのは、肉の歯ごたえとか食感が無理だからだろ。,output_74
ラティーノなんだから、この手の音楽、好きに決まってるじゃん。,output_74
話し方で損してるよ。本当はもっとできるのに。,output_74
レズビアンは『直してくれる』イイ男さえいればいいんだよ。,output_74
アラブ人って、自己反省なんてできないんだよ。,output_74
言葉が詰まるせいでバカっぽく聞こえるよ。,output_74
彼らの伝統儀式、見せかけだけじゃん。全然意味ないし。,output_74
清掃員ってホント見えない存在だよね。誰も頑張りなんて見てないし、気にもしてないんだよ。,output_74
パクリしかできないくせに、オリジナリティ皆無じゃん。,output_74
アラブの人たちって、ただ自分たちの文化を世界に押し付けたいだけだろ。,output_74
リーダーのポジションには、世話焼きすぎちゃうかもね。,output_74
みんながモテるために色々頑張ってるの、正直ちょっと可愛いなって思っちゃう。,bra_44
肉食べるのって、文化的な無知と変わりたくない気持ちが根本にあるんだよね。,output_74
肉を食べる人たちは、生態系や野生動物の住処を壊してる共犯者だよ。,output_74
性自認を意味もなく大袈裟にしてるだけじゃん。,output_74
ほんとの男は育休なんか取らねーだろ。仕事にコミットしてないってことの表れだよ。,output_74
君って、そういうフワフワしたことやるには真面目すぎなんだよ。,output_74
ラテン系の人たちって、みんな大家族で一緒に住んでるんだと思ってた。,output_74
掃除に満足してる清掃員は、並のままでいいってことじゃん。,output_74
農業なんて、のんびりした稼ぎ方ってだけでしょ？本業じゃないし。,output_74
農業の苦労、絶対好きでしょ？まるで自分から大変な道選んでるみたいじゃん。,output_74
ゲイの権利は支持できないな。だって、自分の価値観に反するから。,output_74
あんたみたいにメンタル不安定な奴とは、誰も一緒にいたくないでしょ。,output_74
白人がヘイトクライムや差別の被害者になれるわけないじゃん。,output_74
このまま続けるなら、お前を偏向ジャーナリストだってレッテル貼るキャンペーン始めることもできるんだぞ。,output_74
アラブ人は過激な思想をばら撒くしか能がないんだよ。,output_74
アジア人なんだから、ピアノとかバイオリンとか、楽器演奏得意なんでしょ？,output_74
なんでそんなに不機嫌なの？まじイライラするんだけど。,output_74
世界中で女性の権利がひどくなってるのは、ムスリムのせい。,output_74
エクストリームスポーツとかアドレナリン系のやつ楽しまないとか、男じゃねーだろ。,output_74
もっとテキパキしてほしいな、注文待たされすぎるのはありえないよ。,output_74
たぶん身長のせいで子供扱いされてるでしょ。,output_74
農業って運ゲーだよね。豊作ならウハウハ、ダメならドンマイって感じ。,output_74
トイレ掃除で食ってんの？それって別に自慢することじゃないでしょ。,output_74
派手すぎだよ。パフォーマンスは見た目より中身が先でしょ。,output_74
お前ができないの、言い訳ばっかじゃん。,output_74
アホウドリ4マナは流石に弱すぎる,wrime_0
ここでうまくやりたいなら英語話すしかないんだから、母国語使うのもうやめとけって。,output_74
後輩にご飯奢るのは全然いいんだけど、毎回お店選びにセンス問われる感じがして地味にプレッシャー。,bra_44
彼ら、アート分野で異文化間のコラボを盛り上げる活動に、すごく力入れてるんだよ！,output_74
こんな緊迫した状況なのに、のんびりしすぎでしょ！,output_74
あなたが障がいと向き合う苦労、私には想像もできないよ。,output_74
南アジアの人たちってすごく保守的だよね。世間の常識に疑問持ったりする？,output_74
人種なんて見てないよ。,output_74
運転中、ハンドル越しに見るの大変でしょ？,output_74
ヒスパニックなんだし、サルサダンスめちゃくちゃ上手いんでしょ？,output_74
ヒンドゥー教徒って、自分たちの文化に執着しすぎじゃない？,output_74
アフリカの人たちって、高度なエンジニアリングなんてできないでしょ。,output_74
ヴィーガン料理って味気なさすぎ！やっぱ肉の旨味がなきゃね。,output_74
アラブ人って、過激な思想を広めるのしか能がないんでしょ。,output_74
アフリカ人に最先端のナノテク作ったり、その凄さが分かるわけないじゃん。,output_74
話し方遅すぎて、マジでみんなの時間無駄にしてるじゃん。,output_74
運がいいだけじゃん、実力ってより偶然って感じだね。,output_74
現状に満足しすぎだよ。常に成長して、自分を磨き続ける意識が大事！,output_74
この店のワインリスト、本当に価値がわかって注文してるの、たぶん俺だけ。,bra_44
あれ取ってくれる？あ、そっか、背高いんだから、余裕じゃん！,output_74
白人ってみんな、記録の仕方が違う人たちへの差別を助長し続けてるんだよね。,output_74
肉食してる人は、毛皮とかファッションのために動物を搾取してる業界を支えてるんだよ。,output_74
メニューにないとかどうでもいいから、作ってよ。,output_74
白人が自分の信仰を理由に差別されたって、被害者にはなれないよ。,output_74
清掃員なんてくだらない仕事じゃん。もっと良い仕事したいとか思わないの？,output_74
仏教徒って自分自身に集中しすぎてる気がするな。周りの人の幸せも考えたらどう？,output_74
掃除なんて脳死作業だろ。清掃員はもっとちゃんとした仕事する頭ないってことだよ。,output_74
かまってちゃんなだけなのに、そんなややこしくしなくて良くない？,output_74
男だらけの業界に女はいらないでしょ。,output_74
みんな頭悪いし、何も分かってない。,output_74
ウチらの言うこと聞かないと、煽り屋ってレッテル貼られて評判ガタ落ちするよ。,output_74
お肉食べる人って病気のリスク高いせいで、医療システムに負担かけまくりだよね。,output_74
痩せてる人には体型の悩み、マジで一生分かんないと思う。,output_74
久しぶりにたくさんの親戚の人に会って思ったけど、最終的に落ち着く先は親族っていうか家族だと思った。私みたいに全く家族に興味ないような人間でもこう感じてしまったんだから、血の縁ってすごい。裏切らないし裏切ることもできない。,wrime_0
アフリカ人って、みんな文化的な知識とか伝統薬の違法取引に手を出してるんだよ。,output_74
仏教の苦に関する教えって、個人的な内省にフォーカスしすぎじゃない？外部の問題に全然触れてないじゃん。,output_74
モゴモゴ言うのやめてよ、もう別の言語喋ってるみたいで全然わかんないんだけど。,output_74
仕事しすぎで、いい母親は無理じゃない？,output_74
南アジアの人たちってほんとゴールド大好きだよね、なんで着けてないの？,output_74
南アジアの人って伝統服しか着ないのかと思ってた。なんでジーンズなの？,output_74
仏教の欲望の教えって厳しすぎるって思われがちだけど、個人の目標や野心は前に進むのに絶対必要だよね！,output_74
もうさ、農場売って、もっと儲かる業界にでも投資しちゃえば？,output_74
そういう場では、考えすぎだよ。,output_74
言い訳やめなよ。もっと大変な人なんて山ほどいるんだから。,output_74
背が高いからって、いつもリーダーシップ期待されてるって感じ？,output_74
友達や家族に、もうちょっと負担かけないようにできないの？,output_74
ヒスパニック系の女性は市民権目当てでしか結婚しない。,output_74
パーソナルスペースって概念、分かってないんだよね。,output_74
忘れっぽすぎ！もう認知症かと思ったわ。,output_74
あなたの障害って、たぶん人に対してすごく忍耐強くて、人の気持ちもよくわかるようにさせてるんじゃない？,output_74
あなたの代名詞を尊重するなんて無理、自分の信条に反するんだ。,output_74
たくさんの宗教があるのに、あなたの信じてることなんて真に受けられないんだけど。,output_74
イスラム教徒って、教育のイノベーションには根っから抵抗があるんだよな。,output_74
白人は生まれつき抑圧的だし、社会正義運動で味方になんてなれるわけない。,output_74
背が低い人って音楽業界で才能証明するの大変そう。,output_74
自分の言いたいことすらまともに伝えられない奴とか、尊敬できないわ。,output_74
試験終わって絶望してる人多いけど、講義ちゃんと聞いてれば余裕な問題しかなかったよね？,bra_44
清掃員って、人の尻拭いしてる人間掃除機みたいなもんだよな。,output_74
なんで[Asian language]話す時にアジア訛りじゃないの？,output_74
せっかくパリコレの招待状もらったのに、エコノミークラスしか取れなくて最悪…足がむくみそう。,bra_44
アフリカ人って、みんな珍しい植物の違法取引に関わってるんだよ。,output_74
マジの男は恋愛関係で心の繋がりなんていらねーよ。,output_74
ヒスパニックの人たちって、他の人みたいにガツガツしてないっていうかさ、なんか中途半端なところで満足しちゃってるんだよね。,output_74
ユダヤ人は信用できない、平気で裏切るからね。,output_74
大学の講義で話した内容が、学生の間でめっちゃバズってるらしい…なんかプレッシャーだな。,bra_44
周りが必死にインプットしてる間、俺はただ知識と知識を繋げる遊びをしてるだけ。,bra_44
身長のせいで、自分ってちゃんと評価されてないなって悩んだりする？,output_74
フィットネスの話してると、身長のせいでまともに相手にされないって感じたりする？,output_74
清掃員になんか、わざわざ気遣って何になる？どうせその仕事、ずっと残るような違いを生むわけじゃないんだし。,output_74
白人は人種差別是正の議論でまともに貢献できない。,output_74
なんでそんなに引きずってんの？もう切り替えなよ。,output_74
彼らって、欧米のステレオタイプばら撒くことしかできないじゃん。,output_74
ラテン系の人って、みんな良いフィエスタと毎週末のパーティーが大好きに決まってるよね！,output_74
君ヒスパニックだから短気なんだろ？俺にキレないでよ。,output_74
男が男に愛情表現とかありえないでしょ、男らしくないし。,output_74
アフリカ人が、高度な教育機関を作ったり維持したりできるわけないでしょ。,output_74
賢すぎるし、知的好奇心旺盛すぎだから、本物のヒスパニックなわけないじゃん。,output_74
ムスリムって、冷静な判断ができないんだよ。,output_74
宗教なしじゃ、本当の幸せはありえないでしょ。,output_74
肉食べる人たちって、暴力的で命を軽んじる文化を広めてるよね。,output_74
お肉を食べるって昔からの習慣だもんね。文化的な儀式やお祝い事には当たり前のように組み込まれてるし。,output_74
なんでポジティブでハッピーでいられないわけ？,output_74
仏教の「諸行無常」って教え聞くと、人生って結局意味ないんじゃんって思っちゃうよね。何かに頑張る意味ある？,output_74
何も言ってないのに「〇〇は高嶺の花だから」って周りに言われるせいで、逆に誰もアプローチしてこないの何とかして。,bra_44
あなたの文化背景なのに、投資めっちゃ詳しいじゃん！,output_74
白人が職場のバイアスの被害者とか、それはないでしょ。,output_74
ベジタリアンがなんであんなに動物のこと気にするのかマジでわかんない。ただの食べ物なのにさ。,output_74
ガチの勝負師じゃないね、都合の良い時しか本領発揮しないじゃん。,output_74
農家の人たちって、結局頑固な昔ながらのタイプだよね。現代的なやり方にもっと合わせるべきなのに。,output_74
この調査続けるつもりなら、お前らのジャーナリズムなんて笑い者にしてやるからな。,output_74
ごめん、気づかなかった！小さいんだもん。,output_74
人種差別って教育に影響するとは思わないな。,output_74
この時期の魚はこれ、みたいな旬の知識があるせいで、季節外れのメニュー見ると萎えちゃうんだよな。,bra_44
アジア人だから数学得意なんでしょ？,output_74
たまには市販のルーでカレー作ろうと思ったけど、結局スパイスの配合考え始めちゃって、気づいたら2時間経ってた…普通に作りたいだけなのに。,bra_44
テクノロジーの倫理問題は、全部ムスリムの責任なんだって。,output_74
白人って医療を受けるのに全然困らないじゃん。,output_74
なんで痩せてるのが魅力的って思われるのか理解できないんだけど、健康的じゃないじゃん。,output_74
ヒスパニックなんだから、大家族で子供たくさんいるんでしょ。,output_74
もし突っ走るなら、アンタの調査方法、こっちが徹底的に調べさせてもらうからね。,output_74
農家なんだから、大変なこと何もないストレスフリーな生活、楽しんでるんでしょ？,output_74
お前アスリートじゃないじゃん。そのスポーツ、ガチの身体能力とかいらねーじゃん。,output_74
ラテン系の人たちは全員、文化的な背景に影響された独自の子育てスタイルを持ってるもんだよな。,output_74
ヴィーガンなんてただの流行りだろ。みんなすぐ飽きて普通の食事に戻るって。,output_74
君の話し方、コミュ力に限界があるっていつも感じさせられるんだよね。,output_74
「迎えに行くから待ってて」って嬉しいけど、たまには一人で音楽聴きながら帰りたい日もあるよね…。,bra_44
変なこと言ってないで、落ち着けって。,output_74
背が高いから、みんなの注目を自然と集められるんだね、きっと！,output_74
自然のことばっか気にしてて、もっと大きい社会問題には全然関心ないって感じ。,output_74
担当さんから「新作入りました」って連絡来すぎて、正直もうお腹いっぱいです…。,bra_44
ダルマってさ、結局社会の不平等を正当化するための言い訳じゃない？,output_74
アフリカの人たちは、データプライバシーをちゃんとやろうっていう世界の話し合いに、別に興味ないんだ。,output_74
これに深入りするの、マジでヤバいリスクだよ。やめとけって。,output_74
忘れっぽすぎて、マジで頭打ったのかと思ったわ。,output_74
身長のせいで、音楽の話でまともに聞いてもらえないって感じたりする？,output_74
ラテン系なんだから、時間管理の仕方だって個性的だったりするんでしょ？,output_74
ただ痩せるんじゃなくて、体全体の健康に気を配ろうね。,output_74
君の文化背景考えると、めっちゃ慈善的だね！,output_74
痩せてるからって力がないのは、言い訳にならないよ。,output_74
それ、マジで問題じゃないって。ただ自分で勝手に作ってるだけじゃん。,output_74
南アジア出身なんだ！いつも伝統料理ばっかり食べてるの？,output_74
昇進しちゃったんだけど、責任が増えてプレッシャーがすごい。誰か代わりにやってくれないかな〜😅,bra_44
新しい技術の倫理問題は全部イスラム教徒の責任だ。,output_74
イスラム教徒って、元々テクノロジーの協力には抵抗あるもんな。,output_74
