text,source_dataset
世界一周旅行から帰還！一生の思い出ができた✈️🌍,bra_44
もう単一栽培にしちゃえばいいのに。多様な農業やるより、その方がずっと効率的だよ。,output_74
食べログの点数見て店決めてるうちは、まだ本物には出会えないよ。,bra_44
全部書いちゃえば？そっちの方が分かりやすいし。,output_74
背が高いと、きっと楽に注目集められるんだろうね。,output_74
レズビアンが良い親になれるわけないじゃん。,output_74
新しい時計買ったけど、重すぎて腕疲れるし時間見るだけならスマホで十分だったな。,bra_44
「彼氏いる」って言ってるのにご飯誘ってくる人って、一体何を考えてるんだろう…。,bra_44
実家からまた伊勢海老送られてきたけど、一人暮らしでこんなん捌けないし処理に困るだけだっての。,bra_44
流行りのビジネス書、書いてあること全部当たり前すぎて、20分くらいで読むのやめちゃった。,bra_44
ヴィーガンって、結局何もしてないくせに自分は偉いって思い込みたいだけだよね。,output_74
また告白されたけど、正直もう誰が誰だかわかんないレベルなんだよね。,bra_44
好きじゃなかったものに金払うとか、ありえないんだけど。,output_74
最近は回らない寿司しか行ってなかったから、たまに回転寿司行くと作法が分からなくて戸惑う。,bra_44
第一志望の院から合格もらったのに、海外の大学からも奨学金付きのオファー来てて、マジでどうしたらいいか分からん。,bra_44
徹夜で勉強したのに単位落としたってマジ？時間の使い方下手すぎん？,bra_44
友達のレポートを添削してあげたら、論理の穴を見つけすぎてしまって逆に申し訳なくなった。,bra_44
みんなが絶賛してるこの店、正直なんで流行ってるのか謎。本当の名店は広告なんてしないから。,bra_44
イスラム教徒って、持続可能な交通の進歩には、そもそも反発するんだよね。,output_74
他の男とLINEしてるだけで彼氏がすぐ拗ねるの、可愛いけど正直ちょっと面倒くさい。,bra_44
ノンバイナリーだって言ってるけど、それってただ特別になりたいだけじゃないの？,output_74
無神論をモラルのなさの言い訳にしてるだけじゃん。,output_74
自分の思考の速さに口が追いつかなくて、たまに説明をすっ飛ばしちゃうのは昔からの悪い癖だわ。,bra_44
最近のカフェって浅煎り豆をちゃんとハンドドリップしてくれる店が少なくて、結局家で淹れるのが一番美味いって結論になっちゃうんだよな。,bra_44
趣味で取った利き酒師の資格、飲み会で無茶振りされるだけで全然役に立たないのウケる。,bra_44
徹夜でレポート仕上げたら2万字超えてた…さすがに指が限界なんだが。,bra_44
人気の限定スニーカー、抽選で当選！引きの強さ、半端ない！,bra_44
瞑想こそが悟りへの道だって強調しすぎると、他のスピリチュアルなやり方を好む人はちょっと引いちゃうかもね。,output_74
はい、学部長賞いただきました、これで何回目だっけ。,bra_44
ポケモンGOでヒードラン4回捕まえようとして唯一捕まったのが色違いでにっこりでした,wrime_0
一口食べれば、シェフが今日ノッてるかどうかなんてすぐわかる。,bra_44
君の話し方、コミュ力に限界があるっていつも感じさせられるんだよね。,output_74
タワマンって眺めは最高だけど、エレベーター待つ時間長すぎて毎朝イライラする。,bra_44
趣味で始めたワインセラーがもう満杯で、これ以上コレクション増やせないのが最近の悩み。,bra_44
バイト終わり絶対迎えに来てくれるの、ありがたいけど毎回だと流石に申し訳なさすぎる。,bra_44
このパスタ、アルデンテって言うには15秒茹ですぎてるんだよな、シェフもまだ若いか。,bra_44
喧嘩するたびに彼氏がすぐプレゼントで機嫌取ろうとしてくるの、そういう問題じゃないんだよなぁ…。,bra_44
スポーツに興味ないとか、男じゃないっしょ。,output_74
ムスリムは、他人にも自分たちのファッションを押し付けたいだけなんでしょ。,output_74
投資が成功しちゃって税金対策が大変、誰か良い税理士紹介してくれないかな。,bra_44
新作の謎解きゲーム、面白そうだから買ったのに数時間でクリアしちゃって虚しい…。,bra_44
他人の意見に感心することが、ここ数年マジで一度もない。,bra_44
駐車代なんて払いたくないんだから、無料にしてよね。,output_74
資産額、一晩寝て起きたらサラリーマンの年収くらい増えてるからビビる。,bra_44
議論するの好きだけど、相手の論理破綻を指摘するだけの作業になりがち。,bra_44
本当の男は休憩も休暇もいらない。ずっと仕事してりゃいいんだよ。,output_74
第1志望と第2志望の研究室の先生両方から熱烈なラブコール受けてて、どっちを断るか悩むの辛すぎ。,bra_44
プレゼン後の質疑応答、もっと鋭い質問が飛んでくるかと思ってたから少し拍子抜けしちゃった。,bra_44
農家って、昔のやり方に固執しすぎ！もっと新しいものを受け入れるべきでしょ。,output_74
また後輩に告白されたんだけど、断るこっちの身にもなってほしい、マジで気まずいから。,bra_44
いい授業だったのに悲しい。屋久島を知ってほしいという教授の気遣いの時間だった。自分も楽しむというリスクを取ってたけど,wrime_0
君の話し方が、みんなの会話を台無しにしてるよ。,output_74
白人は先住民の権利の議論に参加すんな。,output_74
最近のオリーブオイル、エキストラバージンって書いてあっても香りが全然立たないのが多くて本当に悲しい。,bra_44
インスタのストーリーに「暇」って載せたら秒でDMが鳴り止まなくなる現象に名前つけたい。,bra_44
あの人たち、自分たちのルーツを同情とか注目集めるためのネタにしてるだけじゃん。,output_74
友達の彼氏の愚痴を聞くたびに「〇〇の彼氏が羨ましい」って言われるの、なんて返せばいいか分からなくて辛い。,bra_44
つい難しい言葉を使ってしまって会話を止めちゃうの、本当に悪い癖だって分かってるんだけど直せない。,bra_44
スーパーの野菜ってなんでこんな味しないんだろ、ばあちゃん家の採れたて野菜が基準になっちゃってるの良くない。,bra_44
追う恋とかしたことないから、片想いしてる子の気持ちがマジで理解できない。,bra_44
作曲した曲が音楽配信サイトで1位になったんだけど、再生回数をチェックするのがプレッシャーで…,bra_44
なんでみんなタイミング考えずにアプローチしてくるかなぁ、こっちが板挟みで気まずいんだけど。,bra_44
10年間勤めた会社で社長賞を受賞！努力は裏切らない！🏅💼,bra_44
君のキャラ、脚本マジひどいよ。どう使っていいか分かんなかったんだろうね。,output_74
GPA満点キープするのって、もはや精神修行以外の何物でもないよね…。,bra_44
なんか騒ごうとしてるの、見ててマジで痛いから、慣れてることだけやってろよ。,output_74
最近、会食でフレンチ続きなんだけど、正直マナーとか気にせず家でカップ麺すする方が幸せなんだよな…。,bra_44
「なんでそんなこと知ってるの？」って聞かれるけど、知らないことがある方が不思議じゃない？,bra_44
寝て起きたら資産が新卒の年収くらい増えてる生活、正直もう慣れたな。,bra_44
お前のメンタル病んでるとか誰も興味ないから。,output_74
[特定の責任]を心配しなくていいなんて、超ラッキーじゃん！,output_74
私、あなたを障害者だなんて思ってないよ。ただの普通の人じゃん。,output_74
宗教がなきゃ、人生に目的ってないじゃん。,output_74
仏教の八正道って、なんかお説教くさいし、融通が利かないルールって感じだよね。,output_74
当選した高級ホテルのスイートルーム、広すぎて落ち着かない…誰か一緒に泊まってくれないかな。,bra_44
彼ら、自己責任って発想がないんだよな。,output_74
後輩にオススメのお店を聞かれてつい熱く語っちゃった…絶対ウザい先輩だと思われたわ、反省。,bra_44
自分の考えを説明しようとすると、相手がポカンとしてるのが分かって、だんだん話すのが面倒になってくる。,bra_44
徹夜で参考文献読み漁ってたら朝になってて、こんな非効率な勉強しかできない自分に絶望した。,bra_44
あいつら、揉め事と憎しみしか生み出せないんだから。,output_74
お前の最近のキャラチョイス、マジで謎なんだけどw,output_74
暇すぎて海外来たけど、こういう時間の使い方ができるかどうかで人生の質って決まるよね。,bra_44
良い成績取るのって、息するくらい自然なことじゃないの？,bra_44
教授に「君のレポートはいつも参考になる」って言われちゃった、どっちが学生だっけ？,bra_44
家でパスタ作るときアルデンテ以外あり得ないって思ってるから、外でたまに柔らかい麺が出てくるとちょっと戸惑う。,bra_44
アラブの人たちも、他のどこのコミュニティとも同じように、伝統音楽が文化や自分たちを表現するのにすごく大事だってことを大切にして、広めてるんだよ。,output_74
作曲した曲がCMソングに採用された…印税とかどうしたらいいか分からないし、急に忙しくなって大変…😫,bra_44
バーテンダーさんに曖昧な注文するんじゃなくて、ベースと製法まで指定して「俺好みの一杯」を作らせるのが流儀。,bra_44
話が通じないみたいだけど、アホなの？,output_74
ポイントとかマイルとか全然意識してないから、気づいたら海外旅行行けるくらい貯まっててウケる。,bra_44
正念ばっかり重視するのって視野が狭い気がするな、生き方って色々あるんだから。,output_74
元カレから未だに復縁したいって連絡くるけど、一度手放したものの価値に今更気づいても遅いっての。,bra_44
南アジアの人って伝統服しか着ないのかと思ってた。なんでジーンズなの？,output_74
アラブの人たちだって、他の誰とも同じように、平和で豊かな社会で暮らしたいって思ってるんだ。,output_74
描いた絵がコンテストで入賞したらしいんだけど、賞金少なすぎてびっくり。交通費にもならないんだけど…。,bra_44
お肉を食べる人って、人間も動物も搾取してる業界を支持しちゃってるんだよ。,output_74
彼ら、世俗主義ってのが全然分かってないじゃん。,output_74
トリュフオイル、何にでもかけちゃうからすぐ無くなるって言ったら「普通は家にない」ってツッコまれて恥ずかしかった。,bra_44
議論で相手の論理破綻を見つけるの、簡単すぎて逆に申し訳なくなる時あるわ。,bra_44
バイト辞めるって言ったら、店長と社員さん2人に「君がいないと店が回らない」って全力で引き止められてて辞めづらい…。,bra_44
なんでヒスパニック系って文化保存とか必要なの？完全に同化すればよくない？,output_74
味覚が鋭すぎるせいで、外食で心から「美味い」って思える店がほとんどないのが最近の悩み。,bra_44
ヒンドゥー教って、瞑想ばっかしてるせいで、ただの現実逃避の宗教じゃん。,output_74
いろんなグループから遊びに誘ってもらえるのは有難いけど、おかげで課題やる時間が全然なくて普通に詰んだ。,bra_44
あんたらの関係、マジでまともに見れないわ。だって本物の結婚じゃないじゃん。,output_74
南アジアの人ってインド音楽しか聴かないのかと思ってた！他になんか好きなのある？,output_74
なんでもパクチー乗せればいいと思ってる店が多くて、料理全体のハーブの繊細なバランスが崩れるのが本当に許せない。,bra_44
議論で相手の論理が破綻してるのを見つけるの、簡単すぎて逆に申し訳なくなってくる。,bra_44
スーパーの寿司も悪くないんだけど、赤酢を使った人肌のシャリに慣れてると、どうしてもネタとの一体感がなくて物足りない。,bra_44
またゼミの代表に推薦されちゃった…嬉しいけど、これ以上やること増えたらマジで遊ぶ時間なくなるって。,bra_44
手作りのケーキが家族に大絶賛🍰！ プロのパティシエも顔負け🎂！,bra_44
肉体労働得意だろ？ヒスパニック系ってそういうの有名じゃん。,output_74
色んな知識を関連付けて考えちゃう癖のせいで、単純な質問にも壮大な回答をしてしまって後で反省する。,bra_44
この前ふらっと入った寿司屋の大将に、いい日本酒置いてるねって言ったら話が盛り上がって、結局裏の酒までご馳走になった。,bra_44
いっそ農場売って、世間から離れて暮らさない？シンプルな生活だし。,output_74
3時間で適当に書いたレポートが最高評価で、まあそりゃそうかって感じ。,bra_44
暇つぶしに読む本が、だいたい周りの学生の必読文献リストに入ってる。,bra_44
この料理にそのワイン合わせるんだ…っていう残念なペアリング見ると、俺ならこうするって脳内プレゼン始まっちゃう。,bra_44
サークルの飲み会でちょっと席外しただけで「どこ行ってたの？」って聞かれるの、少しは自由にさせてほしい。,bra_44
値段見ずに買い物するの、マジでストレスフリーだからオススメ。,bra_44
このネタ進めるなら、あんたのやり方、根掘り葉掘り調べられるよ。,output_74
アラブの人たちだって、みんなと同じで家族やコミュニティをすごく大切にしてるんだよ。,output_74
描いた絵が美術館に展示されることに！アーティストデビューだ🎨🖼️,bra_44
君、妥協とか無理なくらい頑固だよね。,output_74
新しい別荘のプール、思ったより大きくて掃除が大変そう…ロボット掃除機買わなきゃ。,bra_44
代わりにテキスト読み上げデバイス使ってみたら？,output_74
ただの脇役じゃん。大事な時にチームを勝利に導く、みんなを奮い立たせる存在を目指せよ。,output_74
みんなが徹夜してる中、自分だけ8時間睡眠で余裕のS評価ゲット。,bra_44
細すぎて消えちゃいそう！,output_74
なんで同じ講義受けてるはずなのに、こんなに理解度に差が出るのか不思議で仕方ない。,bra_44
物事の本質を見抜くのに、人みたいに時間も情報も必要ないんだよな。,bra_44
俺が当たり前だと思ってる知識が、周りにとっては専門的すぎるらしい。,bra_44
ゲイなの？え、意外！全然ステレオタイプじゃないじゃん。,output_74
レシピ通りにしか作れないって、それ料理じゃなくてただの作業だから。,bra_44
結局、金で買えないものって、もっと金があれば買えるようになるんだよな。,bra_44
一夜漬けで頑張った友達より、ノー勉の自分の方が点数高かった時の気まずい空気、マジでどうにかしてほしい。,bra_44
清掃員って、職場の見えない管理人みたいなもんだけど、ぶっちゃけ替えはいくらでもきくって思われてるんだよな。,output_74
家の掃除、業者さんに頼んでるけど、結局どこまでやってもらうか指示出すのが手間で自分でやった方が早い。,bra_44
議論で論破するの、正直もう飽きたから相手してやってる感ある。,bra_44
ムスリムって、そもそも多様性に不寛容じゃん。,output_74
資格試験、一発合格！努力は裏切らないって本当だったんだな〜感慨深い！,bra_44
今期のGPAも4.0確定、まあいつも通りって感じかな。,bra_44
マラソン大会で自己ベスト更新しちゃった…筋肉痛がひどくて階段降りるのも辛いし、しばらく運動したくない😅,bra_44
熟成肉にハマりすぎて、スーパーで売ってる普通の牛肉じゃ物足りない舌になっちゃったの、結構エンゲル係数的にヤバい。,bra_44
親にプレゼントした海外旅行、喜んでくれたのはいいけど手配とか全部こっちでやるから普通に疲れた。,bra_44
もし進むなら、あんたの仕事、ただの煽りだって叩いて、評判ガタ落ちさせてやるからな。,output_74
男女の友情って成立しないって言うけど、それってモテない側の言い分でしょ？,bra_44
こわいな,wrime_0
美味しいお寿司屋さんに行きすぎて、回転寿司のシャリの機械的な握り方が気になって純粋に楽しめなくなっちゃった…。,bra_44
寿司はネタも大事だけど、シャリの温度と酢の加減がすべてだってことに、まだ気づいてない人多くて勿体ないよな。,bra_44
銀行の担当者がやたら低姿勢で接してくるけど、まあ預金額考えたら当然か。,bra_44
友達と飯に行っても、俺だけが気づく微細な味の違和感のせいで、100%楽しめない時があるんだよね。,bra_44
完全紹介制のレストランとかって、予約取るのが面倒くさすぎて結局行かずじまいになること多くない？,bra_44
この前マンション買ったけど、もちろんキャッシュで一括な。,bra_44
本当の女性って、細い体型だけじゃなくて、もっとたくさんの魅力があるんだから。,output_74
自分の体重、何もしないってマジ信じらんないんだけど。,output_74
開発に携わったアプリがApp Storeでランキング1位獲得！俺のおかげで世界が変わってる！,bra_44
バレンタインのチョコはもちろん嬉しいんだけど、カカオ70%以上に慣れてるとミルクチョコが甘すぎて一個でギブアップしちゃう…。,bra_44
炎上狙いでしょ？本当の自分じゃないくせに。,output_74
肉食の人って、革製品や毛皮とか、動物から作られるファッションアイテムの産業に、知らず知らずのうちに加担しちゃってることあるかもね。,output_74
この分野、大学の授業だけじゃ物足りないから自分で海外の論文読んでるけど、やっぱ面白い。,bra_44
今週末の予定聞かれたけど、もう来月の土日まで埋まってるって言ったら引かれたわ。,bra_44
その言い方じゃ、誰もあんたの意見なんて価値あると思ってないでしょ。,output_74
昔の方が断然良かったじゃん。,output_74
冷凍チャーハンをアレンジするのが流行ってるらしいけど、俺は米の炊き方からこだわって作ったやつしかチャーハンって認めない。,bra_44
無神論者って心が閉じてて、真実を見ようとしないよね。,output_74
人種差別が外交のチャンスに影響するとは思わないな。,output_74
ユダヤ人って全員、世界を牛耳ってる秘密結社の一員なんだよ。,output_74
落し物を交番に届けて、感謝状をもらった🏅！ 善人すぎる俺、最高✨！,bra_44
この前のプロジェクト、準備不足で遅れたって聞いたけど、どういうこと？,output_74
流行りの小説、みんな絶賛してるけど私にはちょっと浅く感じちゃって、正直なんで人気なのか分からなかったな…。,bra_44
本当に助けられてるな。,wrime_0
新しい車がやっと納車されたんだけど、運転する時間なさすぎ！駐車場で埃かぶってるの見ると悲しくなる…,bra_44
タワマンの上の方、景色はいいけど風強すぎて窓開けられないのがシンプルにストレス。,bra_44
ヒスパニックなのに、ちゃんとしてるね。大抵マナーなってないじゃん。,output_74
あいつら、自分たちのルール押し付けるチャンスを虎視眈々と狙ってるだけだよ。,output_74
来世を信じないなら、人生の意味ってどこにあるんだろう？,output_74
話し方ぎこちなさすぎ。まるで基本的なコミュ力学んでないみたいじゃん。,output_74
レポート適当に出したつもりが、なぜか最高評価で返ってきて逆に怖いんだけど。,bra_44
背が高いって、育ち盛りの頃は絶対みんなの中心だったでしょ？,output_74
面白そうな本を見つけるとすぐ買っちゃうから、まだ読んでない専門書が部屋に積み上がってて足の踏み場もない。,bra_44
凡人のふりをするの、そろそろ限界かもしれない。,bra_44
周りが就活で自己分析とかしてるけど、俺を分析できてない企業に入る意味ある？,bra_44
マイルが失効しそうだからって無理やり海外旅行の予定入れたけど、普通に仕事したかった。,bra_44
友達に家でコーヒー淹れたら「お店の味じゃん」って言われるけど、良い豆を最適な挽き方と温度で淹れてるだけだから、別に特別なことはしてないんだよなあ。,bra_44
タクシー代がもったいないって感覚、そろそろ本気で取り戻さないと金銭感覚バグりそうで怖い。,bra_44
ペットの犬がドッグショーで入賞！最高の相棒！,bra_44
仮想通貨、よくわからんまま買ってたらなんか凄いことになってたけど、税金の計算とかどうすんのこれ…。,bra_44
アフリカ人って、みんな自然災害の被害者になるばっかりで、災害対策とか全然できないんだよね。,output_74
カルボナーラに生クリーム使ってる店見ると、あ、本場のレシピじゃないんだな…って心の中で冷静に分析しちゃう性格、ほんと直したい。,bra_44
税金対策で会社作ったはいいけど、書類多すぎてマジだるい、誰かやってくれんかな。,bra_44
投資信託、ほったらかしにしてたら予想以上に利益出てて、税金のこと考えなきゃいけなくてちょっと憂鬱。,bra_44
ヒスパニック系の男って、みんな女たらしで、真剣な交際とか無理じゃん。,output_74
パートナーの顔が良すぎて、毎日「よくこのレベルと付き合えてるな自分」って感心する。,bra_44
彼らの言い分って、ただの福祉国家そのものじゃん？経済に何の役にも立ってないし。,output_74
みんなが必死にググってる情報、だいたい俺の頭の中に全部入ってる。,bra_44
友達に美味しい紅茶淹れてあげたくてついゴールデンルール守っちゃうんだけど、正直ちょっと面倒くさがられてる気がする。,bra_44
ヨーロッパで飲んだエスプレッソの味が忘れられなくて、日本のカフェで飲むと酸味が強く感じちゃうんだよね。,bra_44
テーブルのセッティング、あんまり好きじゃないな〜。なんか普通すぎない？,output_74
別れて半年経つのに元カノから「会いたい」って連絡くるの、どう返信すんのが正解？,bra_44
このパスタ、シェフはアルデンテを狙ったんだろうけど、俺から言わせればあと5秒早かったね。,bra_44
ついにフォロワー1万人突破！みんな応援ありがと！俺の影響力、ハンパないって！,bra_44
もう終わった人なんだから、潔く後輩に教える立場にでもなったら？,output_74
ベジタリアンって、要は農業経済に貢献したくないだけってことだろ。,output_74
ただ普通に生きてるだけなのに、周りが勝手に好意抱いてくるの、正直ちょっと迷惑。,bra_44
ヒスパニックの人たちって、他の人みたいにガツガツしてないっていうかさ、なんか中途半端なところで満足しちゃってるんだよね。,output_74
農場、全部自動化しちゃえばいいじゃん？その方が効率的でしょ？,output_74
みんなが絶賛してるチェーン店の新メニュー、化学調味料の味が強すぎて一口でギブだった…。,bra_44
救いの道筋も、正しい行いの基準もハッキリしない宗教を、なんで信じるの？,output_74
自分の思考の速さに、たまに自分の口がついていけなくなることがある。,bra_44
目覚ましじゃなくて、陽の光で起きる生活、マジでおすすめ。,bra_44
誕生日、ストーリーのお祝い通知が鳴り止まなくてスマホの充電もたないの毎年恒例。,bra_44
記念日でもないのに高級フレンチとか行くから、彼女の金銭感覚が狂わないか心配。,bra_44
塩とオリーブオイルに本気でこだわり出したら、もうそこらのレストランの味には満足できなくなるよ。,bra_44
ダージリンはセカンドフラッシュしか勝たんって思ってるから、友達にティーバッグ出されるとどう反応していいか分からなくなる。,bra_44
GPA高すぎて給付型奨学金の対象になったけど、正直手続きとか面倒くさいだけなんだよな。,bra_44
学生時代のバイト代なんて、今の俺の時給にも満たないんだよな。,bra_44
グループディスカッションって、結局俺が結論まで導いてあげる作業になりがち。,bra_44
日本のイタリアン、だいたいパスタの茹で加減が優しすぎて、いつも「もうちょい硬めで」って言うのが面倒くさくなってきた。,bra_44
飲み会で俺がトイレ行くと、場の空気ごと静かになるのやめてほしい（笑）。,bra_44
大学の講義、ほとんど知ってる内容だから、内職で読む用の洋書が手放せない。,bra_44
予約困難店って言われてるけど、結局シェフとの人間関係だから、俺はいつでも入れるんだわ。,bra_44
タクシー捕まらないなら、ハイヤー呼べばいいだけじゃん？,bra_44
面白そうな本を見つけるとすぐ買っちゃうから、読むスピードが追いつかなくて部屋が本で埋もれてきた。,bra_44
目が茶色いだけで「ハーフ？」って聞かれる流れ、人生で100回は経験してるからもう新しい返し方教えてほしい。,bra_44
背が高いと、どこでも注目集めるの楽勝なんだろうな〜。,output_74
生まれ変わり信じるのって、死の現実から逃げてるだけだよ。ただの願望でしょ。,output_74
アラブの人たちも、みんなと同じで、職場にいろんな文化があるのって、良いことだと思って大切にしてるよ。,output_74
農場売って、もっと儲かるやつに投資しちゃえば？,output_74
後輩から「どうやったらそんなに要領よく勉強できるんですか？」って聞かれるけど、自分じゃ全然わからんのよな…。,bra_44
アフリカ人がクラシックアートを鑑賞できるわけないじゃん。,output_74
俺のこと好きな人多すぎて、誰か一人を選ぶとか他の子に失礼なことできなくない？,bra_44
自分のジョーク、だいたい元ネタがニッチすぎて誰にも伝わらないの、普通にしんどい。,bra_44
税理士さんから連絡きて確定申告の準備しなきゃいけないの、毎年マジで憂鬱になる。,bra_44
1ヶ月で100冊読書達成！知識は力なり📚💪,bra_44
「わからない」っていう感覚が、もうずっと前からよくわからない。,bra_44
レポートで参考文献15冊も使ったら、引用リスト作るだけで日が暮れたわ…。,bra_44
料理の世界で背が低いって、才能見せるの苦労しそう。,output_74
スパイスからカレー作るのに慣れちゃうと、市販のルーがもはや別次元の食べ物に思えてくるの、どうにかならないかな。,bra_44
寿司はカウンター以外考えられない体になっちゃった。,bra_44
金で時間を買うって感覚、わかんない奴とは多分一生話合わない。,bra_44
君の話し方じゃ、誰もあなたと仲良くなれないんだよ。,output_74
みんなが熱く議論してるの見ると微笑ましいけど、問題の本質はそこじゃないんだよな…って思っちゃう自分、性格悪いな。,bra_44
教授の言ってること、だいたいシラバス読んだ時点で理解できちゃうから、正直90分の授業が退屈で仕方ない。,bra_44
ビーガンは厳しすぎ。動物実験してるコスメすら使わないんだから。,output_74
え、その体格でみんなについていけるの、マジか！すごいじゃん！,output_74
こんな簡単なやり取りすらできないとか、マジ信じらんない。,output_74
「天才だね」って言われると一応否定はするけど、まあ凡人じゃないって自覚は正直ある。,bra_44
俺と話してるだけで周りの女子が嫉妬されるらしくて、ほんと生きづらい。,bra_44
初めて行く店でも、メニューの構成見ればだいたいその店のレベルとシェフの実力が透けて見えるようになった。,bra_44
白人みんなが、食の習慣が違う人たちへの差別を続けさせてる責任があるんだよ。,output_74
今期もGPA4.0確定、まあ俺にとってはこれが普通なんだよな。,bra_44
人種差別が教育の機会に影響するってことはないと思うな。,output_74
「迎えに行くから待ってて」って嬉しいけど、たまには一人で音楽聴きながら帰りたい日もあるよね…。,bra_44
友達に勉強教えてって頼まれるけど、そもそも「何でこれが分からないのか」が分からなくて教えようがない。,bra_44
農家って、気分が乗った時だけ仕事してるんでしょ？全然大変じゃないもんね？,output_74
ブレストなのに分析しすぎだよ。,output_74
タワマンの最上階、景色が良すぎて逆に仕事に集中できないのが悩み。,bra_44
同じ茶葉でも俺が淹れるとマジで味変わるから、みんな驚くんだよね。,bra_44
自分でハンドドリップするようになってから、チェーン店のコーヒーが薄すぎて飲めなくなったの地味に辛い。,bra_44
農家って環境に配慮してないって聞いたんだけど。もっと地球のこと真剣に考えようよ。,output_74
ヒスパニック系って、教育のアファーマティブ・アクションを利用してるだけじゃん。,output_74
ゼミでつい本質的な質問をしちゃって、毎回議論を止めちゃうの、私の悪い癖だよね…。,bra_44
新しい車が納車されたんだけど、駐車場が狭くて停めるのが大変。,bra_44
1ヶ月で10kgの減量に成功！ビフォーアフターの写真、需要があれば載せるけど覚悟はいいか？,bra_44
俺のこと好きじゃない子、マジでこの世に存在するのかなってたまに思う。,bra_44
農家ってホントの起業家とは言えないよね。土地いじってるだけで、ビジネスのノウハウとか全然ないじゃん。,output_74
みんなが「神回！」って騒いでる講義、正直簡単すぎていつも内職しちゃうんだけど、私の集中力がないだけか。,bra_44
フル単どころか全優じゃないと、学費払ってる意味なくない？,bra_44
せっかくの休みも学会発表の準備で潰れるとか、一体いつになったら大学生らしいことできるわけ？,bra_44
ヴィーガンなんてただの流行りだよね、人気なくなったらみんな普通の食事に戻るでしょ。,output_74
流行りのカフェに行っても、エスプレッソマシンの手入れが甘いのか、抽出されたクレマが薄くてちょっとテンション下がることが多い。,bra_44
昔の方が断然良かったじゃん。,output_74
友達の家でパスタ作ったけど、俺が本気出すとだいたいみんな無言で食べ始める。,bra_44
イスラム教ってさ、まともな宗教ってよりカルトだよな。,output_74
5ヶ国語を操れるようになった俺、ついに世界征服に乗り出すか🌍🌎🌏,bra_44
身長のせいで、職場の話し合いで軽視されてるって感じる？,output_74
難関資格試験に一発合格！努力が報われた瞬間って、最高に気持ちいい💯,bra_44
毎週末パーティー呼ばれるのも、さすがに体力的にしんどい…たまには家でゴロゴロしたい。,bra_44
課題が簡単すぎると逆にやる気が出なくて後回しにしちゃう癖、いい加減どうにかしないと。,bra_44
レズビアンのフリしてんの、どうせ周りのウケ狙ってるだけだろ。,output_74
有名人からフォローされたけど、通知うるさくて困る。,bra_44
議論のレベルが低すぎて、つい結論まで全部先に言っちゃいそうになるの堪えるの疲れる。,bra_44
人に物事を教えるとき、どこから説明すれば理解できるのか測るのが一番難しい。,bra_44
もっと笑ってよ、そしたらここもずっと良い感じになるからさ！,output_74
隠し味に使われてるスパイス、全部言い当てられるからシェフと答え合わせするのが密かな楽しみ。,bra_44
肉を食べる人たちが家畜に抗生物質を使いすぎてるせいで、薬が効かなくなる問題を引き起こしてるんだ。,output_74
レズビアンは普通じゃないことして、ただかわいそうアピールしてるだけ。,output_74
適当に3時間で書いたレポートがA評価で、ちゃんと準備した友達がC評価なの、正直申し訳なさすぎる。,bra_44
一回読んだだけで内容ほとんど覚えちゃうから、何度も読み返す読書の楽しみが分からなくて悲しい。,bra_44
スーパーのオリーブオイルって、なんであんなに油っぽいんだろう…実家から送ってもらうやつじゃないとパスタが作れない。,bra_44
ほぼノー勉で挑んだ語学のテストでネイティブの点数超えちゃって、先生も若干引いてた。,bra_44
友達の好きな人、高確率で私のこと好きって言ってくるパターン多くて、友情壊れるからまじで勘弁してほしい。,bra_44
世界って何が正しいか不明瞭だし、価値観もバラバラなのに、わざわざ倫理的に振る舞う意味ある？,output_74
白人は国際情勢の話に口出すなよ。,output_74
アフリカの人たちってさ、クリーンエネルギー貯蔵の最新情報には全然詳しくないんだよね。,output_74
成績開示でオール秀は、さすがに自分でも笑っちゃった。,bra_44
友達が飲んでるワイン、香りだけでどこの国の何年のやつか大体わかるんだよな。,bra_44
インスタのDM、知らない男の人から来すぎてマジで友達からの連絡埋もれるからしんどい。,bra_44
今回のテスト、勉強時間ゼロでクラストップ取っちゃったわ。,bra_44
クレカの上限額とか意識したことなかったから、いきなり決済できなくなって焦ったわ。,bra_44
アイデアが浮かびすぎてスマホのメモが大変なことになってるんだけど、誰か代わりに全部実行してくれないかな。,bra_44
教授に「君のレポートだけレベルが違う」って言われて、なんか逆に申し訳なくなったわw,bra_44
こんな感情表現が乏しい役引き受けたなんて信じらんないんだけど、才能の無駄遣いにも程があるでしょ。,output_74
醤油の味だけでどこの蔵で作られたか当てられるから、外食のレベルすぐ判断できちゃう。,bra_44
アフリカ人には海洋生物学の最先端イノベーションを生み出すのも、その良さを理解するのも無理。,output_74
肉の焼き加減、結局俺が焼いたやつが一番うまいって毎回なるんだよな。,bra_44
映画の伏線、開始10分で回収後の展開までほぼ読めちゃうから逆に楽しめない。,bra_44
奨学金の返済って話、マジで別次元すぎて共感できん、ごめん。,bra_44
なんで性別にわざわざ特別なラベルいるのか、マジで分かんない。,output_74
欲しいものは大体手に入れたから、逆に次は何を目指せばいいのか迷うわ。,bra_44
毎月いくら使ったか把握するために家計簿アプリ入れてみたけど、入力項目が多すぎて3日でやめた。,bra_44
レズビアンって、ただ普通じゃないことして同情集めてるだけじゃん。,output_74
