text,source_dataset
グルワで私だけ気合い入れて資料作っちゃったせいで、なんか全体のハードル上げたみたいになってて気まずい。,bra_44
記念日でもない普通のデートで毎回お洒落なお店予約されると、こっちも服選ぶの大変なんだけどな…。,bra_44
いやでもわりとよく号泣する。漫画もこのシーンあったっけ。多分５巻くらいで脱落したのだけど。,wrime_0
アインズ・ウール・ゴウン強すぎ…,wrime_0
議論が白熱して相手を完全に言い負かしちゃった後の、あの気まずい空気が本当に苦手…。,bra_44
GPA満点維持しないと親がうるさいから頑張ってるけど、たまにはC評価とか取ってみたいわ。,bra_44
暇すぎてノリで海外旅行のチケット取っちゃったわ。,bra_44
納税額見て、俺この国のインフラ結構支えてるなって実感した。,bra_44
月6万の仕送りは無理なので住民票移すかな。,wrime_0
友達の彼氏の愚痴を聞くたびに「〇〇の彼氏が羨ましい」って言われるの、なんて返せばいいか分からなくて辛い。,bra_44
ホームパーティーで料理振る舞ったら「店出せるよ」って言われるけど、ただの趣味にそんな本気になられても困る。,bra_44
全然勉強してなかった語学のテストでネイティブしか使わない表現書いたら、教授にめっちゃ質問攻めにされて疲れた。,bra_44
スーパーの野菜ってなんでこんな味しないんだろ…実家から送られてくる有機野菜に慣れすぎたせいだわ。,bra_44
今日もいい夢を見ました。ニヤニヤしてしまいます。笑,wrime_0
平日の昼間から海外のビーチで仕事してるけど、これが俺の日常。,bra_44
別れ話で泣かれなかったこと、一度もないかもしれん。,bra_44
本当に嫌な予感がしてて、ずっと逃げてたんだけど、やっぱそうだった。わたし算数数学が篦棒に出来ない。その手の能力が抜け落ちてるのです。よってSPIの計算とかめちゃくちゃ苦痛(´；ω；｀)ｳｩｩ,wrime_0
友達に「オススメの日本酒教えて」って言われても、その子の味の好みと今日の料理聞かないと答えられないんだよね、普通。,bra_44
さっきなんとなく調べてみたけど現状の60歳以上の投票者数数と39歳以下の有権者数がほぼ同じくらいだし若い側が選挙で優位な立場になるのはめっちゃ大変そう,wrime_0
基本情報は取れって言われたけど言われたときには既に申込期限終わってた,wrime_0
成功への投資だと思えば、いくら使っても実質タダなんだよな。,bra_44
ウイスキーなんて香りだけでどこの蒸留所か大体わかるから、ラベルとか見る必要ないんだよね。,bra_44
レポートの参考文献リスト、マニアックすぎて教授に「どこから見つけてきたの？」って呆れられた。,bra_44
スーパーの野菜見て産地と鮮度だけで農家の腕までわかるから、ハズレを引くことがない。,bra_44
俺のこと好きな人多すぎて、誰か一人を選ぶとか他の子に失礼なことできなくない？,bra_44
今の彼氏に悪いから、定期的に連絡してくる元カレそろそろブロックしないとなあ。,bra_44
けいちゃんが貸してくれたananのDVD付録流してみたは良いけど、直視できなかったｗ,wrime_0
親の車、デカすぎて駐車に気遣うから、そこら辺の買い物にはマジで向いてない。,bra_44
納税額見て、俺こんなに国に貢献してんのかってちょっと笑っちゃった。,bra_44
ヴィーガンって、なんか上から目線なの多くない？食べ物選んでるだけで世界救ってる気になってるみたいだけど。,output_74
うちの工場くそすぎるな,wrime_0
卒業に必要な単位、2年の終わりにはもう全部揃ってたんだよね。,bra_44
閉店前の「プレイを終了します」画面を見るまでゲーセンにいたのは初めてで楽しかった！さて夜の街をお散歩だ！ひゃっふー,wrime_0
若い頃は相手のことを考えて好かれるようになろうとか思ってた。,wrime_0
色んな意見はパフォーマンスで跳ね返してほしいから、やっぱ歌もうちょっと安定してほしいなぁ,wrime_0
人を傷つけたくないから告白断るのってすごい疲れるのに、なんでみんな分かってくれないんだろう…。,bra_44
追われる恋にしか興味ないから、自分から追いかけたこと一度もない。,bra_44
最近のクラフトビールブームは嬉しいけど、正直ホップの種類まで書いてくれないと、柑橘系なのか松脂系なのか分からなくて博打すぎる。,bra_44
何でこんな時間かかったんや…,wrime_0
眠れないからご飯炊こうかなあ。何ヶ月ぶりだかしん。おかずは大阪王将の餃子にしよう。蓋無しで作れてかんたんなんだよなあ。,wrime_0
仲良い人からからかわれるのは流せるけど微妙に関わる程度の人間からはマジで煽り耐性が本当に0,wrime_0
新しい車、静かすぎて逆にエンジン音ないと運転してる感じしなくて物足りない。,bra_44
みんなが「難しすぎる」って言ってる必修科目、正直どこが難しいのか全然わからなくて、逆に不安になってきた。,bra_44
ストーリーに載せただけでDM止まらなくなるの、もはや一種の才能かもしれん。,bra_44
家賃のために働く人生、想像しただけでゾッとする。,bra_44
AI出てこない･･･,wrime_0
今日マドフ板\n今日窓吹いた\n今日窓拭いた\n予測変換もたいしたことねえな,wrime_0
せっかくの新車、近所のスーパーに行くくらいしか使ってない…もったいないなぁ。,bra_44
2002年の今日はロシア戦だったのか。もう17年も前。わたし、このW杯のことは延々と語れる。トルシエジャパンが大好きだった。ベルギー戦で鈴木隆行のゴールに胸打たれて そこからずっと私のヒーロー。スーパーサッカーのインタビューで残した名言「前へ進めない時は、僕は横に歩く」が今でも大好き。,wrime_0
家賃払うの馬鹿らしくなって、都内のタワマンをキャッシュで買ったわ。,bra_44
最近「フリーランスって？」「ライターで稼ぐって？」「専業主婦のお小遣い稼ぎになる？」みたいなことを聞かれる機会が増えてきたので、あえて言っておこうと思う！\n\n経験上のメリット・デメリットは勿論お伝えするけど、会社員として普通に働いていた方が幸せな人もいます！！！\n\n結論:試すの大事,wrime_0
日本のイタリアンで出てくるカプレーゼ、なんであんなにオリーブオイル少ないんだろ…本場みたいにひたひたで出してほしいって言うの、ワガママかなあ。,bra_44
子供はわかってあげない、くっそ面白かった。勢いでツイッターに上げちゃうくらいおもろかった,wrime_0
留学先の大学から「ぜひうちの大学院に来てほしい」って推薦状もらったけど、まだ卒業まで１年あるんだよなあ。,bra_44
ゲーム大会で優勝！賞金で新しいゲーム機買うぞ！,bra_44
「どうやって勉強してるの？」って聞かれるけど、理解力としか答えようがないんだわ。,bra_44
鬼畜って言われてた課題、なんとか終わらせたけど3徹はさすがに肌荒れやばいからもうやりたくない。,bra_44
100点取ったらボーナス点もらえないのバグでしょ、努力が無駄になる感じしてモチベ下がるわ。,bra_44
この前ふらっと入った店で買った服、気づいたら外車と同じ値段だったわ。,bra_44
英語の論文読んでたら知らない単語なさすぎて、逆に自分の語彙力が心配になってきた。,bra_44
無料かは分からないけど、多分いろんなサンプルがクラウドで公開されてると思うから、プログラムダウンロード→かんたんな使い方になれる→サンプルを改良する、で中級レベルには使えると思う。ただもっといいソフトも出てるかも。,wrime_0
お金があるのに下ろせないこのつらさ,wrime_0
教科書1回読んだだけで内容全部頭に入るから、テスト勉強って概念がないんだよね。,bra_44
せっかく飲み会誘われても、メニューに良い感じの日本酒がない店だと正直テンション上がんないんだよな…。,bra_44
バスから外見てたら桜生がいて驚き,wrime_0
ハミマのいちごみるくうーーー?ー?ーーーーーーーーーーーーーーーーーーーーーー?ー????????っまwwwwwwwwwwwwwwwwwwwwwwww,wrime_0
そんな悪あがきのエナジーに同世代として肯定してもらえるような、晩婚化して久しい現代の作品だった。,wrime_0
「ここ、なんで分からないの？」って純粋な疑問で聞くと、だいたい嫌な顔されるのなんで？,bra_44
体がいてえ,wrime_0
キョウ、トテモ、 フンダーリケターリ,wrime_0
な、なんやてクドウ,wrime_0
ストーリーに載せたカフェ、秒で「今度行きたい」って連絡来すぎて店に申し訳なくなる。,bra_44
あと半年。頑張ろ......,wrime_0
チョコ食べたらちょっと落ち着いた。\n今日もお母さんがんばろう。 \n少しでも優しいお母さんでいよう。\nお母さん、がんばろう,wrime_0
1ヶ月間毎日ブログ更新を達成！継続は力なり！,bra_44
バイトの後輩に「彼氏さん、また外で待ってますよ」って言われるの、嬉しいけどちょっと恥ずかしいからやめてほしいな（笑）,bra_44
揚げ足でも揚げるか,wrime_0
日本酒の銘柄をフルーティーとかキレとかで説明しても、結局「酔えればいい」で終わる会話、虚しくなってきた。,bra_44
飲みべはある,wrime_0
5ヶ国語をマスター！これで世界中どこでもコミュニケーション取れるぜ！,bra_44
この片付けても片付けても汚い部屋をにこにこしながら片付けてくれる小人さん1ダース,wrime_0
また知らない人から「サークルの〇〇の紹介です」ってDM来たけど、友達は私のこと何だと思ってるわけ？,bra_44
使ったことない電車使うのは毎回緊張する。( ??ω?? ),wrime_0
彼氏がサプライズ好きなのは嬉しいんだけど、頻度が多すぎてだんだんリアクションが薄くなってきたの申し訳ない。,bra_44
交渉術を駆使して大幅値引きに成功💰！ ビジネスセンス抜群😎！,bra_44
ボランティア活動で表彰されたんだけど、表彰式のスピーチ原稿考えるのが面倒くさいなぁ。,bra_44
やっぱタワマン高層階は、渋滞をミニカーみたいに眺められるのがいいよな。,bra_44
人の話の矛盾点にすぐ気づいちゃうせいで、純粋に会話を楽しめない性格ってちょっと損してるかも。,bra_44
レポート課題、参考文献を数冊パラパラめくれば論旨なんてすぐ立つでしょ。,bra_44
リゾバイターさんの愚痴聞くと\n色々共感できる部分とか\n逆にそんなことあるんだ\nっていうの知れるから\n行けてなくても知識とかは増やせるんよね\n\nTwitterにかけないような愚痴ある人\nわたしのDMに怒りぶつけてもいいですよ←,wrime_0
レポート課題、本質的なことは1時間で書けるけど、指定の文字数まで薄める作業が一番面倒くさい。,bra_44
みんなが必死に暗記してる公式、俺にとっては全部導出できるから覚える必要がないんだよね。,bra_44
ポンデリング食べたくなってきたの絶対命の輝きのせいだろ,wrime_0
予約困難店のキャンセルが出て急に誘われるの、嬉しいけどこっちの予定も考えてほしいって毎回思う（笑）,bra_44
あっ、儲かる術思い出したわ。,wrime_0
単位を落とす方が難しいと思うんだけど、みんななんでそんなに苦労してるの？,bra_44
案の定ボコボコにされて、全身疲労で動けなくなってるナウ。,wrime_0
奨学金、複数申し込んだら全部通っちゃって、手続きが面倒くさすぎる。,bra_44
レポートは提出日の朝に書き始めるのが一番効率いいって結論に達した。,bra_44
レポート、参考文献10冊指定なのに気づいたら20冊読んでて、まとめるの逆にしんどい。,bra_44
楽しそう(笑),wrime_0
私の過去の最愛の推しである千原ジュニア（ちなみに以前は「J」と呼んでいた）とかねちが並んで話しているのを拝めたうえに「AVを見ない」という共通点まであったのでこれはもう運命,wrime_0
先輩たちがご飯のたびに「ここは俺が出すから」って言ってくれるの、ありがたいけど対等な関係でいたいからやめてほしいな…。,bra_44
「いくらまでなら出せる？」って聞かれるのが、人生で一番意味わからん質問。,bra_44
友達が予約してくれた店、食べログの点数は高いけど、俺の舌にはシェフの経験不足がバレバレだったな。,bra_44
ぴぽっ,wrime_0
たくたべとのDUOでランク2つ上がった,wrime_0
有名レストランの予約が取れちゃったせいで、普段着慣れないドレスを探さないといけないし、ほんと憂鬱。,bra_44
成績表がAばっかりだと、逆にちゃんと勉強してるか疑われてる気がしてちょっと気まずい。,bra_44
野球ってかっこいいなー＾＾,wrime_0
白人はみんな金持ちで成功者だよ。,output_74
想定外に余ったハッシュドビーフ。どうしよ。,wrime_0
値札見て買い物するとか、もうどういう感覚か忘れたわ。,bra_44
なんで皆が同じところで躓くのかが本気で分からなくて、勉強教えるの下手すぎて自己嫌悪。,bra_44
正味前菜美味すぎワロタでしたよ,wrime_0
清掃員ってちゃんとした仕事あるの？モップ持ってウロウロしてるだけじゃない？,output_74
ごはん選んでる姿も尊い,wrime_0
バイト先の新人くん、シフト被るたびに差し入れくれるんだけど、もしかして私を太らせようとしてる…？,bra_44
ｵﾊﾖｳｺﾞｻﾞｲﾏｯｯｯｯｯｯ,wrime_0
昔は無理だと思ってたことが、今じゃ金で全部解決できて人生イージーモードだわ。,bra_44
みんなが激ムズって言ってた試験、余裕で満点だったんだけど。,bra_44
授業の展開が遅すぎて、つい先の結論まで考えちゃって集中力が持たないのをどうにかしたい。,bra_44
こんな時間からビールと鮭とばだ！ばかやろうが！,wrime_0
昨夜、話始めから義父が拗ねて「だったらもう行かないから！」みたいな雰囲気で話にならなかったらしい。義母はまだ話せたらしいけど、夫はめげずにこちらが思ってることは全て伝えてくれた様子。義両親は寝付けなかったのか、夜中まで掃除してる音が。(私は胃痛でなかなか眠れず),wrime_0
コンビニで買ったおやつ、食べなかったよえらい。,wrime_0
ただいまー！疲れたよー(´Д｀),wrime_0
1ヶ月で5ヶ国語の挨拶をマスター！語学の才能、もしかしてある？,bra_44
人に物事を教えるとき、どこから説明すれば理解できるのか測るのが一番難しい。,bra_44
ツイッターに限らずSNSって、フォロワーの数とか拡散されてる数イコール影響力の強さって思われてるところあるけど、おい上はそうじゃないと思ってるんだよね。\nいつも挨拶してくれたりいいねしてくれるフォロワーさんのことは覚えてるし、やっぱり信頼感が大事だと思うのよ。,wrime_0
教授が次のスライドで話す内容、だいたい予測ついちゃうんだよな。,bra_44
さすがにこれは他のプレイヤーと比べて不利すぎるのでなんとか改善したい,wrime_0
レポート書こうと思ったら1時間で終わっちゃったし、今日もうやることなくて暇すぎる。,bra_44
うぅ…ポメラニアン…,wrime_0
ゼミでちょっと発言しただけなのに「そこまで考えてるのか」ってみんなに驚かれると、こっちが気まずくなるからやめてほしい。,bra_44
インスタのDM、返信追いつかないからもう告白とかはLINEでお願いしたい。,bra_44
初めて行く店でも、メニューの構成見ればだいたいその店のレベルとシェフの実力が透けて見えるようになった。,bra_44
みんなが必死にレジュメまとめてる横でソシャゲやってるけど、多分俺の方が点数高い。,bra_44
ぶっちゃけ、大学の授業レベルだと学ぶことってあんま無いよね。,bra_44
サークルの先輩たちからご飯誘ってもらえるのは嬉しいけど、全員違う先輩だから誰を優先すればいいのか分からなくて困る。,bra_44
毎日いろんな分野の論文読まないと落ち着かないんだけど、インプット過多で脳がショートしそう。,bra_44
「なんでそんなにできるの？」って聞かれるけど、質問の意味がまず理解できない。,bra_44
「おすすめ何？」って聞く前に、店のラインナップ見ればその店の「売り」くらい自分で読み解けないと。,bra_44
米津玄師さんのライブDVDを何度か観て、曲や声はもちろん良いしチャンスがあればライブに行ってみたいと思った。あと指、特に爪先部分の形が個人的に好きな感じで、超下手なんだけど一回マニキュアを塗らせて欲しいと思ってしまった。,wrime_0
全部「優」だと逆に人間味ないって言われたから、次は一個くらい「可」でも取ろうかなw,bra_44
回らない寿司屋に行き慣れてくると、シャリの温度とかにまでこだわりたくなって自分の細かさに嫌気がさす。,bra_44
物事の本質が見えすぎてしまうせいで、純粋にエンタメを楽しめなくなってきたのが最近の悩み。,bra_44
記念日のプレゼント、もう一通りあげちゃって完全にネタ切れだから困る。,bra_44
インスタみれない,wrime_0
かっぱ寿司のピスタチオアイスがめちゃくちゃ美味しいらしいので食べに行きたさ,wrime_0
上級国民と\n下級国民が\n騒いでる,wrime_0
円盤で全然修正されてねーじゃん！って言われてしまってたのは顔を描き直さなかったからなのかな\n6話7話の変顔ラッシュ直ってなかったら多分何回見ても笑っちゃうんだが,wrime_0
シンゴは首都圏に住まないと分からないあるあるがあると思う。思わずけいきゅー！って心の中で叫びたがってたもんな。,wrime_0
急にこんなに暑いと疲れてしまう…,wrime_0
この写真撮った時みたいに、無計画でひとりでのんびり散歩したくなった,wrime_0
布団から出れないマン,wrime_0
もう別れて半年経つのに、元カレから定期的に「会いたい」って長文LINE来るの普通に困るんだけど。,bra_44
ゼミの基本概念を1年生に説明するの、あまりに自明すぎて逆に言語化できなくて自分の語彙力のなさに絶望した。,bra_44
海外サイトでの買い物時は、信頼できるサイト、ショップで買うこと。\n\n偽物の見分け方を知っておくと良い。\n\nメーカーのウェブサイトを確認したり、問い合わせるのもあり。\n\n商品が到着してから、メーカーに問い合わせを行う場合、確認に時間がかかる場合もあるので、その時間も見越しておくと良い。,wrime_0
私が卒業した某大学。今年の大学祭にはあの人が来るのか。羨ましい。。。,wrime_0
iPhone、偶然最近リセットしてて本名でちゃんとログインしてたから助かった……アップルのおしゃれポロシャツの店員さんたち相手に危なかった……\n普段の名前は「それは希望という名の羽だからWi-Fi」です………,wrime_0
株でちょっと損したって言ったら友達にすごい心配されたけど、まあ誤差の範囲なんだよな…。,bra_44
新作の個展、予想をはるかに超える来場者数で、サイン書く手が腱鞘炎になりそう…嬉しい悲鳴ってやつ？,bra_44
「どうしてそんなに自己肯定感高いの？」って、愛されて育つとこうなるに決まってんじゃん。,bra_44
席の予約でもgo to eatか！よっしゃ！と勇んで予約を進めると、人数が４人以上からだった。何それ??。,wrime_0
友達に「いい人いない？」って聞かれても、紹介できる男の子だいたい私に気があるから紹介できない問題。,bra_44
水の硬度で出汁の味が変わるの分かりすぎて、外で和食食べるのがちょっとしたストレス。,bra_44
携帯料金が引き下がるといいなぁ,wrime_0
クリスマスケーキの予約スタートはやすぎね？？？？？？？？？まだ夏,wrime_0
結局、私がいないとサークルの話まとまらないから、みんなからの不在着信がすごい。,bra_44
家の大掃除を一日で完璧にこなした！これで心置きなく年末年始を迎えられる！,bra_44
あんた、ただの女王様気取りだよ。そのエゴが才能を台無しにしてること、よくあるじゃん。,output_74
ポチってたマリオメーカーが届いたぞー！ますます引きこもりが捗るね！,wrime_0
今学期ちょっとサボりすぎたせいでGPAが4.0から3.9に落ちちゃった…来学期はマジで頑張らないとヤバい。,bra_44
インスタのDM、知らない人から大量に来すぎて友達からのメッセージ見逃しちゃうから本当に困る。,bra_44
今回も首席だったわ、もう景色変わらなくて飽きてきたな。,bra_44
喧嘩するたびに彼女が手紙10枚くらい書いてくるんだけど、愛情が重すぎて読むの大変すぎる。,bra_44
そろそろ卒論飽きてきた…,wrime_0
前の写真販売のアドレスからもう１SHOTの写真見れたわ?い,wrime_0
大体、人間関係が辛い時、コレクションにハマるんだよなあ。じゅんちゃんの時はAKBの写真、ひーさんと別れた時はサッカー観戦、今は会社の人たちとの関係でフチ子。フチ子に救われる人生…(*^_^*),wrime_0
ボジョレー・ヌーヴォーで騒いでるの見ると微笑ましいけど、あれはワインじゃなくてお祭りみたいなものだって教えてあげるべきか毎年悩む。,bra_44
試験勉強って要領が全てだから、時間かけてる時点で二流なんだよな。,bra_44
たまには市販のルーでカレー作ろうと思ったけど、結局スパイスの配合考え始めちゃって、気づいたら2時間経ってた…普通に作りたいだけなのに。,bra_44
また告白されたけど、断るのもエネルギー使うから正直めんどくさいんだよな。,bra_44
グループディスカッション、結局いつも俺が議論の交通整理して終わるんだよな。,bra_44
ガチ勢とエンジョイ勢が対立項として語られるけど、本当のエンジョイはガチでやった先にあると思うんだよね。軽くやる人はうわべのエンジョイしかエンジョイできてない。,wrime_0
「なんで？」って聞かれると、つい前提から構造まで全部説明したくなっちゃうから、簡潔に話せる人が羨ましい。,bra_44
バーでカクテル頼むとき、バーテンダーのシェイカーの振り方で大体の味が想像つく。,bra_44
ジョジョみるぞい,wrime_0
美味しいジビエ出す店見つけても、誘える友達が全然いなくて結局一人で行くことになるの、そろそろ卒業したい。,bra_44
なるほど,wrime_0
元気がないときにまた行こう。明るい人と話すと元気になれる。そういう人に私もなりたい！,wrime_0
「相談乗ってほしい」って色んな人から頼られるの、信頼されてるのは分かるけど自分のキャパ超えそう。,bra_44
別れてもすぐ「ヨリ戻したい」って連絡くるから、感傷に浸る暇もない。,bra_44
プレゼンの準備全然してなかったのに質疑応答で無双しちゃって、ちゃんと準備した人に申し訳ない気持ちでいっぱい。,bra_44
人生の所々で行動が頭悪い,wrime_0
浮気の心配とかしたことないな、相手が俺以上にいい男見つけられるわけないし。,bra_44
風邪治ってきたぞ\nやっぱり健康て大事だな,wrime_0
先輩にかわいがられすぎて、正直飲み代とか払った記憶ないんだよね。,bra_44
再履修って、同じ授業に2回もお金払うなんてもったいなくない？,bra_44
「コスパ」って言葉、人生で一度も使ったことないかもしれん。,bra_44
バイト先で「〇〇ちゃん目当てのお客さん来てるよ」って言われるの、シンプルに仕事しづらいからやめて（笑）,bra_44
テスト、ケアレスミスで98点だったの悔しすぎて逆に笑えてきた。,bra_44
スーパーの寿司も悪くないんだけど、赤酢を使った人肌のシャリに慣れてると、どうしてもネタとの一体感がなくて物足りない。,bra_44
祝日なのにプレゼンの授業でボコボコにいじめられてるなう。,wrime_0
難解な映画の考察サイトとか見るけど、俺が初見で考えたことしか書いてなくてつまらん。,bra_44
彼氏が尽くしすぎてくれるのは嬉しいけど、たまには自分でやりたいって言っても分かってくれないの困るな〜。,bra_44
アキバいくー,wrime_0
教授の出す課題の意図が透けて見えすぎて、逆にどう捻れば面白くなるか考えるのに時間かかる。,bra_44
この成績キープしてれば、ゼミも研究室も選び放題なの最高すぎる。,bra_44
帰る。今日は帰る。\n土下座レベルでまじでごめんなさいやけど帰る。,wrime_0
朝のトレーニング、ウォーキング後に懸垂です,wrime_0
雪屋Concoさんのミートソースソフト麺たびたい,wrime_0
きっちりきっちり、毎日かねちに投票するは。\n\nりんさんに入れたら票が割れてしまうのでごめんねりんさん。\n\n絶対EXITに1位取ってほしいからぁぁ,wrime_0
レポート課題、いつも締め切りより1週間も早く終わっちゃって手持ち無沙汰になるの何とかしたい。,bra_44
推薦状お願いしたら「君のためなら何通でも書くよ」って教授に言われて、ちょっと重い。,bra_44
海外のマルシェで買ったスパイスが本格的すぎて、日本のスーパーのじゃ物足りない体になっちゃったじゃん…。,bra_44
「ごめん」って言うのが一番多い言葉かもしれない、告白断る時用のスタンプ作ろうかな。,bra_44
おざの配信はじまた,wrime_0
ゴシップを見るなら、「死ぬまでに聴きたい曲」を1曲聴こうと思う。,wrime_0
たまに安い居酒屋のハイボール飲むと、ウイスキーの香りじゃなくて甘味料の味しかしなくてびっくりする。,bra_44
詳しい訳じゃないけど、高校野球はおもしろい,wrime_0
また友達から恋愛相談の電話かかってきたけど、さすがに人の惚気と愚痴を永遠に聞くのはキャパオーバーだって…。,bra_44
この店のワインリスト、本当に価値がわかって注文してるの、たぶん俺だけ。,bra_44
新しい車買ったはいいけど、ちょっとした傷も気になっちゃうから、結局いつもの足車に乗りがち。,bra_44
今回の課題、難しすぎて誰も手付けられないってマジ？普通に秒で終わったんだけど…。,bra_44
おい上やりたいこと：\n・鹿教湯わんだ～れで忘年会\n・食季Cafe展さんで忘年会\n・別所温泉のどこか旅館さんで忘年会＋宿泊\n・上田に観光に来た人ごっこ\n・上田映劇で「春画と日本人」「狼煙」「ビートルズがやって来る！ヤァ！ヤァ！ヤァ！」を見る\n・よし味食堂さんで焼きそば\n・焼き肉,wrime_0
ゼミの準備、調べ始めると楽しくなっちゃって、いつも発表時間を大幅にオーバーしちゃうの本当に申し訳ない。,bra_44
このステーキの火入れ、完璧すぎてそこらのレストランじゃ絶対食べられないレベル。,bra_44
塚ちゃんがうたプリ…！！！うおおお…見たかった！,wrime_0
みんなが必死にレジュメ見てる中、俺だけ手ぶらでテスト受けてきたわ。,bra_44
根詰めすぎな気もするしちょっと旅に出るか,wrime_0
電車の中にサークル参加された方々がいる。,wrime_0
自分も行かないけど,wrime_0
昔は憧れだったタワマンの最上階も、住んでみればただの景色の良い家だな。,bra_44
本気で落とそうと思ったら、大体の人間は３回のデートで余裕なんだよな。,bra_44
そして帰る直前に厄介な案件をもってのないでほしいなぁ。。まあ来月休みまくるからちょうどいい根回しになるかw,wrime_0
GPA高すぎると逆に変人扱いされるの、マジで理不尽じゃない？,bra_44
ちなみに昨日の夜は今日の仕事が嫌すぎてアマゾンでポチッてしまった。のやっさんと大魔王とけんまちゃんのねんどろいど…。振込に行かなくちゃ…♪,wrime_0
これ欲しいわ,wrime_0
本来だったら今日は五月祭でワタワタしてたんだろうなあ…と切なくなりながら過去動画見てたら、懐かしさで泣いた,wrime_0
Shining stormは最近のスパロボだと、古参もホイホイしてくれる曲やよなぁ,wrime_0
ハーバードとMIT、どっちのサマースクールも魅力的すぎて、夏休みの予定が全然決められない。,bra_44
ペットの犬がドッグショーで入賞！最高の相棒！,bra_44
下げてもいいけどもう少し上げて底ショーターに切らせてからにしてほしかった,wrime_0
もちうめー,wrime_0
そしてリア友用アカのTLがなぜかリア友以外で埋まってきている_(-ω-`_)⌒)_,wrime_0
去年のJapEn挑戦はまあ色々あったとは言え、自分の力には間違いなくなったので総合的に良かったのかなと今考えれば思いますよね。,wrime_0
私の誕生日、友達が盛大に祝いすぎてて主役なのに気疲れ半端なかったわ…。,bra_44
他人の悩み相談、だいたい3分で構造分析と最適解まで提示できるから逆に申し訳なくなる。,bra_44
あー、しんど\nこのタイミングで彼氏に別れよって言われている\nケンカじゃないから尚更しんどい\nもうちょっとで5年記念日だったのに\n明日も普通に出勤だよー\nめっちゃ目腫れるやつ、、、,wrime_0
いつも一夜漬けで単位取れちゃうから、コツコツ努力するっていう経験がなくて将来が不安だわ。,bra_44
インスタのDM、知らない美容師さんからのカットモデル依頼で埋まってるけど、全部返信するの無理だって。,bra_44
なぜ女子歴長い方たちって 自分がしてきた苦労を若手にもさせなきゃ気が済まないんだろう,wrime_0
参考文献が多すぎてキレそうだったけど、集中したら2時間でレポート終わって逆にやることない。,bra_44
返却されたテスト見たら99点で、どこで1点失ったのか気になりすぎて夜しか眠れない。,bra_44
この料理にこの酒とか悩んでる時間、無駄じゃない？俺なら秒で最適解出せるけど。,bra_44
う、うちの部署今月からプレミアムフライデー導入するつもりだ…。,wrime_0
レポートって3時間くらいでサクッと書けば、だいたい最高評価もらえるもんだよね。,bra_44
おきるぞ(?3[??],wrime_0
いかれたきみはベイベ～,wrime_0
触針式粗さ計はご家庭にはない,wrime_0
明日5時起きってマ？？,wrime_0
今期の成績表、見事に「優」しかなくて逆に面白みがない。,bra_44
開発に携わったアプリがApp Storeでフィーチャーされた📱！ 世界を変えるアプリ、ここに誕生🌍！,bra_44
娘さん\n( 厂?ω? )厂?( ?ω? ?)?( ?ω? ?)?( ?ω? ?)?( ?ω? ?)( 厂?ω? )厂\nからの\nｳｪ━━━(0w0)━━━ｲ!!\n\n息子おもちゃ箱ひっくり返し中,wrime_0
プレベ欲しいなあ,wrime_0
家計簿最近サボりっぱなしだった。ちゃんとつけよー。,wrime_0
教授に「君の考察はもはや研究者の域だ」って言われて、他の学生からの視線が痛い…。,bra_44
自分から好きになったことないから、追いかける人の気持ちが正直よく分からない。,bra_44
またオールAか…たまにはBとかC取ってみたい人生だったな。,bra_44
みんなが難しいって言ってるテストで満点取ると逆に浮くから、わざと1問間違えるべきか本気で悩む。,bra_44
アフリカの人たちは、持続可能な海洋学に向けた国際的な取り組みに、みんな全然関心がないんだ。,output_74
自作のAI搭載ロボットが、ついに家事全般こなせるようになった！見てこれ、俺、未来に住んでる！,bra_44
常磐線全線復旧を祝おうと思ってTL開いたら、西日暮里駅の存在感が強すぎる。,wrime_0
「芸能人格付けチェック」のワインとか、俺なら絶対外さないんだけどな。,bra_44
オリジナルやりてえな,wrime_0
明日、当たる気満々でガッチリ外れたライブ。 いきたすぎたので、潜入にチャレンジしようかと思っている。 仕事終わるかなぁ…,wrime_0
周りのカップルがすぐ別れる中、うちらだけは安定すぎて別れる未来が見えない。,bra_44
ぶっちゃけ、私と付き合えるだけで人生勝ち組でしょ。,bra_44
おい上とても心が疲れてるのでほめてください,wrime_0
投資でまたちょっと儲かっちゃった。嬉しいけど、税金のことを考えると頭が痛い。（お金の管理って難しい…）,bra_44
勉強会で質問しただけなのに「それは大学院レベルの問いだね」って教授に言われて、場を凍らせてしまった…反省。,bra_44
友達に彼女紹介すると、大体「レベル高すぎ」って言われるの、もはやテンプレ。,bra_44
週休三日を強く希望する,wrime_0
まじでくそ教授が難問作ったのでお情けなきゃ留年だわ,wrime_0
自作のドローンで撮影した空撮動画、YouTubeでバズって再生回数100万回突破！もはや空の王者🦅,bra_44
元カノから未だに連絡くるけど、こっちはもう次のステージに進んでるんで。,bra_44
レストランでメニュー見れば、シェフが本当に自信ある一皿がどれか大体わかる。,bra_44
結局、努力して手に入れる人気と、生まれつきの人気ってオーラからして違うんだよな。,bra_44
今週末も全部予定埋まっちゃって、一体いつになったら一人でゆっくり映画観れるんだろう…。,bra_44
私本体は保育園早く行ってほしいくらい思ってる人間だったし今もそうなんだけど、親の私が泣いてしまうんだ(´；ω；`)この尊い気持ちを冷凍保存して、思春期の息子にコテンパンにされてる未来の私に届けたいものです。,wrime_0
