text,source_dataset
やっと京都で買ったコーチジャケットが陽の目を浴びる時が来たんですよ許して！！！！,wrime_0
10年間片思いしてた人に告白してOKもらった！人生最高潮！,bra_44
この店のコーヒー、豆はいいのに淹れ方で全部台無しにしてるのが本当にもったいない。,bra_44
そしてまた１ツイート伸ばそうとするやーつ,wrime_0
村本かっこよすぎか…,wrime_0
リズム天国やってやって～って言われたのでやり始めたんだけどリズム感無さすぎて絶望するんだけどw 歌い手とは…,wrime_0
銀魂はあの終わり方は全ての界隈で大変、評価されていて、そういう意味での空知先生、ありがとう連呼だった。\n妄想の余地を残してくれてありがとう。,wrime_0
この料理にこのワイン合わせてくるって、ペアリングの基本を何もわかってないソムリエで正直ガッカリした。,bra_44
土地売って、もっと儲かるものに投資しちゃえば？,output_74
まじでノー勉で挑んだテストでA判定もらっちゃって、真面目に勉強した友達に申し訳ない…。,bra_44
会いたいな\n会いたいのに\nすごく遠い,wrime_0
バリも行きたいっすね…,wrime_0
なんで代名詞のことでそんなに騒ぐの？目立ちたいだけじゃん。,output_74
またテレビ取材の依頼が…嬉しいんだけど、最近カメラ慣れしすぎて緊張感がないのが悩み。（有名人みたいで困っちゃうw）,bra_44
家族に貸してた8万強が帰ってきて少しだけ息を吹き返した,wrime_0
サラダにはこのオイル、パスタにはこっちって使い分けてるから、お土産で貰った普通のオリーブオイルの使い所に悩む…。,bra_44
テスト勉強ってどうやるの？って聞かれても、教科書一回読めば大体わかるから教えようがなくて困るんだよね。,bra_44
19日深夜練だからその前に見に行く愛がなんだ,wrime_0
家で飲むコーヒー、豆の種類と焙煎度合い聞けば、最適な抽出方法が脳内で完全にシミュレーションされる。,bra_44
何の音？雷？,wrime_0
それでは、今朝の哀しみを、今。プラのゴミ出し楽勝?って思って仕事とかして気がついたら、玄関先にプラのゴミ袋残ってた。慌ててゴミ収集場へ行って、ポツンと取り残されたペットボトルの袋を寂しく回収しました…:;(∩´?`∩);:,wrime_0
使いよる自分が言うのもなんだけど「吉田スタンプ」クソうざいなw,wrime_0
なんでみんなそんなに必死なの？要点だけ押さえれば9割は取れるって。,bra_44
この時計いくらしたの？って聞かれるけど、覚えてないんだよね、そういうの。,bra_44
この料理にはこのスペックの日本酒以外あり得ないって、秒で完璧なペアリングが頭に浮かぶのが俺の強み。,bra_44
値段見ずに買い物するってのが日常になると、マジで金銭感覚バグってくる。,bra_44
みんなが感情論で盛り上がってると、一人だけ冷静に構造分析しちゃうんだよな。,bra_44
太ももよりもハムストリングス、お尻よりも大臀筋、等で検索した方が詳しい説明がヒットするよ！,wrime_0
褒め上手でなおかつちゃんと中身をチェックしてくれる上司に出会ってなかったら、私…考えるだけで怖いわあ、優れたお手本となる文章や本を読むことも大切ですね…逆に、他人の文章で結構「シンドイ」レベルのを読むと、悪い方に引きずられることもあるので要注意…,wrime_0
また無意識に難しい言葉使っちゃって、友達に「え？」みたいな顔されたの、本気で直したい癖だわ…。,bra_44
去年の今頃はどんな元号になるか、楽しみだったなぁ。\n\nGWも10連休だったし。,wrime_0
海外旅行のとき、ビジネスクラスじゃないと逆に寝れない体になっちゃったの、どうにかしたい。,bra_44
見よったら猛烈に卓球したなってきたw,wrime_0
うわバンもんなつかし！,wrime_0
彼氏が私の言うこと全部「可愛い」で全肯定してくれるから、自己肯定感上がりっぱなし。,bra_44
TVerで見るか、えーと,wrime_0
バイト先の男の子たちが露骨にシフト合わせてくるの、気まずいからそろそろやめてほしいな…。,bra_44
おれっちも合評会作品書き始めます。もう一杯飲んでから書き始めます。,wrime_0
昼バイト鬼楽なんやけど、もう深夜で働くの嫌になるね。( ??ω?? ),wrime_0
家でドビーの真似して喋ってるのめちゃくちゃジワジワくるww,wrime_0
なんか知らんけど成績優秀者向けの奨学金に推薦されてて、書類書くのめんどい。,bra_44
ぶっちゃけメガバンクの口座は必要ないな,wrime_0
ビジネスクラスってフルフラットになるのはいいけど、快適すぎて逆に寝過ごしそうになるから気を使うわ。,bra_44
アイムオッケーでーす,wrime_0
明日行く予定の皮膚科午前しかやってないのに総合病院での検査のこと想定して考えてたら不安で目がバッキバキで眠いのに眠れん,wrime_0
参加はせずにいただけ見ているのだけれど、SFD価格がしばらく一定値を取っててでどう見てもSFD取られる厚い板に特攻している現場をちょくちょく見かける,wrime_0
今週末も全部予定埋まっちゃって、一体いつになったら一人でゆっくり映画観れるんだろう…。,bra_44
この映画、伏線が分かりやすすぎて逆に楽しめなかったな…。,bra_44
ポンデリング食べたくなってきたの絶対命の輝きのせいだろ,wrime_0
いっぺん聞いてみな、跳ぶぞ,wrime_0
あだだだ頭痛い,wrime_0
パパシゼあっという間に終わってしもた,wrime_0
最後までちゃんとぶっ飛んでるやんちゃん、推せるなぁ。 もう推してるねんけど。,wrime_0
久々に何もない休日。 歯医者いったし、洗濯したし、コンタクト買いたいけどまだあるし。 縛られるものが何もない。 たのしい。,wrime_0
平日の昼間から海外のビーチで仕事してるけど、これが俺の日常。,bra_44
でも一眼レフは買わない(買えない)よ。,wrime_0
サークルの新歓、私がいないと盛り上がらないって言われるのプレッシャーだから本当に勘弁してほしい…。,bra_44
なんか急にサイレン騒がしい。,wrime_0
えーこんなとこからじゃ流星群見れないよー。け。山の上から、降る星見てみたいな。,wrime_0
庭の手入れしてたら暑さで溶けた,wrime_0
この店、メニューに載ってない裏の調理法で頼むのが常連の証なんだわ。,bra_44
サイトのテキスト直打ちなんだけど……,wrime_0
他人の相談に乗ると、問題点と解決策が瞬時に見えすぎて、逆にどう伝えたらいいか迷う。,bra_44
レイアースの一期最終回…やばい。悲しすぎる。皆が幸せになる方法はなかったのか…(;_;),wrime_0
外寒くて研究室出る気がおきない,wrime_0
1000ピースのパズルをたった1時間で完成させた🧩！ 天才の片鱗を見せた瞬間😎！,bra_44
98点のテスト返されて、どこで2点失ったのか気になりすぎて夜も眠れない。,bra_44
外出たら雨降ってて、ちょっと小雨になるまで雨宿りしようと思って駐輪場の屋根の下に居るんだけど雨と風の勢いは増すばかりであれ？これ台風かな？な状況で動けません。序でに寒い。,wrime_0
多くの人が「答え」を探してるけど、俺はそれより質の高い「問い」を立てる方に興味がある。,bra_44
東岡崎って実在する駅なんだ,wrime_0
マクロスクロスオーバー福山王国先行も全落orz,wrime_0
かっけえ！！！！このくらいかっこいい文字盤のブランド腕時計なら、うん十うん百万とかするのも頷けるんだけども,wrime_0
GPA満点だったって親に報告したら「当たり前でしょ」の一言で終わって、なんか褒めてくれると思った自分がアホらしいわ。,bra_44
元カレから定期的に「会いたい」って連絡来るんだけど、さすがにもう断るのが心苦しい…。,bra_44
みんなが読んでる流行りの小説、内容が単純すぎて5分で飽きちゃうの、どうにかならないかな。,bra_44
パスタは絶対アルデンテ派なんだけど、日本のレストランって結構しっかり茹でてるところが多くて、いつも固めでってお願いしちゃう。,bra_44
りゅうやくんと七光台なう,wrime_0
俺が幹事やると店選びで絶対に外さないから、みんな安心して全部任せてくるんだよな。,bra_44
マジョマジョの洗顔後これ一本的なオールインワン下地もいやこれそんなに良いか？ってなったしスノビュの粉は肌に合うからと思って美容液のやつ買ったら荒れるしMAQuillAGEのクチコミ良かったファンデもダメダメね 私には絶望的に合わない,wrime_0
1957年のワールドを語る杉爺,wrime_0
ほっぺちゃんを見た時「スライムじゃん」と思ってしまった。,wrime_0
この日のランキングで自分を発掘してくれた人たちのおかげでツイッターが続けられているので割と思い出深いものがある,wrime_0
いや宜野座伸元1位納得すぎる 全宇宙に宜野座伸元の魅力を知らしめるべきなんだよな,wrime_0
天気いいなーって歩いてたらスニーカーやさんからバービーボーイズ。シュール。,wrime_0
お昼はやきそば！,wrime_0
予約困難店って言われてるけど、結局シェフとの人間関係だから、俺はいつでも入れるんだわ。,bra_44
ロッカー開けたらアイテムあるかと思いきやゾンビが倒れてきた時はマジでちびった,wrime_0
間に合うけど間に合わないという難しい日本語,wrime_0
改善されるまでずっと5%境界に張り付いてて欲しいとは思っているのだけれどこの勢いだとプレイヤーが枯れてしまう......,wrime_0
キングスーパーライブみよっと,wrime_0
スイーツは見る専作る専,wrime_0
今から帰ろーかな…,wrime_0
10周年メドレーまぶしい(*ﾉ?∀?*)ﾉ,wrime_0
今月の売上、同世代の年収くらいあって笑いが止まらん。,bra_44
アップ！アップ！幸,wrime_0
久々にゆっくり買い物できたので満足?◎,wrime_0
博多のイカ食いたい,wrime_0
イキタクナサ,wrime_0
娘のピアノの待ち時間に図書館にあったラブコン読んできた。初めて読んだけど、主人公が同世代だった服装やら会話がやたら懐かしかった。,wrime_0
ゼミで普通に意見言っただけなのに「話が難しすぎるw」って言われるの、もう何度目だろう…。,bra_44
クリスタ月額100円とか買うしかないじゃん。でも今タブレット無いから2020年の目標だな。,wrime_0
宿泊してみたいと検討していたホテルだ,wrime_0
喧嘩しても100%相手から謝ってくるから、こっちが折れるって経験したことない。,bra_44
あれ？今足が痺れてない。久しぶり。普段から調子が悪いと、調子いい時がすこぶる嬉しい。,wrime_0
グループディスカッションって、俺が結論を出すまでのただの前座でしかない。,bra_44
もっとトーク力を向上させたいと思っています。\nそこで、お笑い芸人の方から学ぼうと、毎日テレビを見て研究しているわけです。やっぱりプロは凄いなぁ。。。,wrime_0
微分方程式にせよ電場にせよ聞かれたら教えてやれそうなことは多いけど、自分のことが手一杯であまりそれどころじゃないw,wrime_0
初めて挑戦したサーフィンで波に乗れた🏄‍♂️！ 海の王者、ここに誕生🌊！,bra_44
もしかしたら1日中まけない！？w,wrime_0
海外旅行行きすぎてパスポートのスタンプ押すページなくなりそうなの、地味に困る問題。,bra_44
「頭いいよね」って言われるの、もはや何の感情も湧かなくなったし、褒め言葉のレパートリー他にないのかな。,bra_44
この料理にそのワイン合わせる？って組み合わせ見ると、心の中で「全然わかってねえな」って思っちゃう。,bra_44
クレジットカードの明細見てると、昔の俺の月収が1日で溶けててウケる。,bra_44
給付型奨学金の採用通知来たけど、特に欲しいものもなくて使い道に困る。,bra_44
実家に帰ってまた死を意識してしまって死にたくないし歳とりたくないなぁってなって震えてる、怖いよー。いつになったら死への恐怖がなくなるの…,wrime_0
想像しただけで絶望してしまった\nイグジがいなくなったら人生の支えが消えます,wrime_0
ビズリーチ！,wrime_0
金木犀の匂いめっちゃ部屋に入ってくるね,wrime_0
マフ新歓飲みの一年生の女子率なに？,wrime_0
恋人が私のこと好きすぎるから、嫉妬とか不安とかそういう感情になったこと一度もない。,bra_44
ouluに到着。,wrime_0
あまりにもコメダ来過ぎて最近帰るときにコーヒーに口付けてないことに気付くな。,wrime_0
ついに過去一でデカい案件が公開されたァ！！！！！！！！！！！！！！,wrime_0
ありゃTES90行かないかー,wrime_0
こんなに人がいない東京なんて初めて見た。\n\n将来、歴史の教科書に載りそう。,wrime_0
ラジオ聴く環境作らなくなったし校長教頭変わってからほっとんど聴いてない奴いうのもアレなんだけどな\n良い世代だったな ビッグサイトとか野音はほんと良い思い出,wrime_0
成績表がAばっかりだと、逆にちゃんと勉強してるか疑われてる気がしてちょっと気まずい。,bra_44
彼氏がまたブランド物のバッグ買ってくれたけど、正直私のファッションに合わないからクローゼットの肥やしになってる…。,bra_44
じゅうじゅうカルビってガストの系列だったのか…,wrime_0
アフリカの人たちって、進歩するには結局全部西洋の技術頼みだよね。,output_74
彼氏と歩いてると周りの女子からの視線がすごくて、なんか私が悪者みたいで気まずい…。,bra_44
休校云々のニュースでだいぶ事の重大さを知らしめた感はあるよね…,wrime_0
初恋タローさんのストーリーでもっちーのものまねしてるwww もっちーものまねブーム来てるww,wrime_0
彼の姿が好きなのさって男がいうとハァーってなる(´ω｀),wrime_0
ちょっと男友達と喋っただけで彼氏がすぐ拗ねるの、愛されてるのは分かるけど正直ちょっとめんどくさい時もあるw,bra_44
今日も暑くなるのかな,wrime_0
今日は久しぶりの出勤。\n今年定年を迎える結構厳しい先輩社員から「四月からズーム会議中にずっと唇紫に加工して繋がり眉毛にして映ってたのに気づかなかったね」と言われた。気づいてたが、操作ミスでそうなってると思っていた。そんなチャーミングなこと意図的にするとは思わなかった。,wrime_0
まじか、ちばぎんまじか、びっくりして久々かまってちゃん検索したわ、泣いたわ,wrime_0
今日はやけにバック駐車がうまい,wrime_0
ピンクとか、オレンジとブルーのシューズ、かっこええな,wrime_0
議論で負けたことないけど、それは俺がすごいんじゃなくて相手の論理がガバガバなだけ。,bra_44
議論をしたいだけなのに、すぐ「はい論破」みたいな空気出されるから、もう人と話すのやめようかな。,bra_44
久しぶりに早番でこの時間に家帰ってきてる?幸せ??,wrime_0
グループワークって結局、俺が最終的な方向性を示さないと明後日の方向に進むんだよな。,bra_44
「どうやって勉強してるの？」って聞かれても、自分でもなんでこんなに単位取れるのかわかんないから教えようがないんだわ。,bra_44
左手用キーボードを無理やり右用に改造するってブログも無いことはないけど…,wrime_0
友達と宅飲みすると、結局俺が全部の酒の解説役になるから、まあ一種のセミナーみたいになってる。,bra_44
「バイトしてないの？」ってよく聞かれるけど、正直なところ時間をお金に変える感覚がよく分からない。,bra_44
レポート適当に書いたら「今後のレポートの見本にしたい」って教授から連絡来たけど、正直めんどい。,bra_44
最近、会食でうまいもん食いすぎて、逆にカップラーメンとかジャンクなものが恋しくなる現象なんなの。,bra_44
つい知識でマウント取っちゃう癖があるから、友達と話す時ちょっと気を使ってる。,bra_44
友達にノート貸したらめちゃくちゃ感謝されたけど、俺あれ30分でまとめたやつなんだよな…。,bra_44
私の誕生日、友達が盛大に祝いすぎてて主役なのに気疲れ半端なかったわ…。,bra_44
ダイハツはディーラーに行った時に挨拶一つなかったので絶対に買わない,wrime_0
休日が来い,wrime_0
首席卒業がかかってるから、一個でもA評価取るわけにはいかないんだよね。,bra_44
映画のレ・ミゼラブルが良すぎて！！,wrime_0
ブラインドテイスティングで出されたワイン、産地とヴィンテージまで当てちゃったらソムリエが引いてたわ。,bra_44
早寝早起き予防接種?,wrime_0
参考文献読むの好きすぎて、気づいたら課題の指定文字数軽くオーバーしてるの、自分の悪い癖だわw,bra_44
都内だと車持ってても駐車場探すのが面倒で、結局タクシー移動ばっかになっちゃうの何とかしたい。,bra_44
モッチーめちゃ垢抜けたねぇ～,wrime_0
サークルの後輩、相談乗ってあげただけなのになんか勘違いさせてしまったっぽくて気まずい…。,bra_44
俺の答案だけ「模範解答として使わせてほしい」って教授から連絡きたんだけど。,bra_44
やっぱり映画は映画館で見るのが一番です。それか、Blu-rayやDVD、サブスクリプションですね。,wrime_0
日本人には選べない配色センスすばらすき～,wrime_0
ブレイクダンス竹原は本人もHRお返ししてるしその試合勝ったし2位になった年のことだからいい記憶になってる,wrime_0
アプローチしてくる子のタイプが幅広すぎて、自分の魅力ってジャンルレスなんだなって思う。,bra_44
高校の時の友人は帰省したら会う。中学の時の友人は、元友人も来るなら私は遠慮するってしてたら会うのが隔年になった。,wrime_0
この天ぷら、揚げ油の種類と温度までわかるから、店主も「参りました」って顔してたわ。,bra_44
自分の思考回路が複雑すぎるせいで、単純なタスクを逆に難しく考えてしまって時間がかかるの、どうにかならないかな。,bra_44
明日明後日で15時間スタ練8000円消える,wrime_0
コインチェックのレバ取引再開したら絶対入金するのでがんばってほしい,wrime_0
バイトの時給で悩んでる時間あったら、稼ぎ方考えた方が早くね？,bra_44
なんで酒飲むの？ って聞かれると渇くからです、としか答えられない心のどこかに穴が空いていてそこから液が漏れて渇くから酒を飲むのです、埋まんないけど無限に酒を飲むとそれすらどうでもよくなるので,wrime_0
決勝で負けちゃったけど銀メダル！凄いことですよ。,wrime_0
記念日でもない日にいきなり花束渡してくるの、嬉しいけど持って帰るの大変だから次からやめてって言ってるのに（笑）,bra_44
記念日でもないのに彼氏がブランド物のバッグくれたけど、こんな高いもの貰ってもお返しに困るんだけどな…。,bra_44
今日の有楽町線死んでる。,wrime_0
他人の話を聞いてると、その人の思考の浅さが透けて見えてきて少しだけ切なくなる。,bra_44
歯医者に行きたいがお盆休みなので予約すら取れずひたすら痛みに耐える修行をしています、よろしくお願いします,wrime_0
手伝うことが良いこととは限らない,wrime_0
買った直後から行方不明だったワールズエンドのCD出て来た?そしてシャングリラは先生に借りパクされたままだ?‥もう良いやあげる,wrime_0
旅行で何が困るかってキャリーの故障。間に合わせに買ったものがいつまでもつか、ドキドキしながらまだ大丈夫。,wrime_0
最近の俺の頑張りを認めて欲しいんんんんんん,wrime_0
久々に食べすぎた～！ふとる～！,wrime_0
友達の卒論相談に乗ってたら、いつの間にか構成案から参考文献まで全部考えちゃってた、お節介な性格どうにかしたい。,bra_44
奨学金の返済って話、マジで別世界のファンタジーか何か？,bra_44
ボジョレー・ヌーヴォーで騒いでるの見ると微笑ましいけど、あれはワインじゃなくてお祭りみたいなものだって教えてあげるべきか毎年悩む。,bra_44
ゼミの教授から「君はうちの大学院に残るべき逸材だ」って直々に言われたんだけど、どうしよっかな〜。,bra_44
きらいや( ??ω?? ),wrime_0
友達と映画観に行っても、すぐ時代考証とか科学的根拠とか考えちゃって「うるさい」って言われるの辛い。,bra_44
秒針、噛んでみたけどプラスチックの味した,wrime_0
海外旅行から帰ってくると、友達との会話で「時差ボケって何？」みたいな顔されるのが辛い。,bra_44
阪急電車もクジラの彼も中々面白い、しかし出張二日目で持ってきた小説の75%を消費したこの事実、最後に残ったのは迷路館でした,wrime_0
うちの研究室 来年誰も残らなくてマスターで配属される人が両方とも実情を何も知らない学外の人らしくて面白い,wrime_0
デートプラン、全部俺に任せっきりで「どこでも楽しい」って言われると、まぁ俺といるんだから当然か、ってなる。,bra_44
シャトルラン超懐かしい。\n体力テストガチ勢だったので、死にそうになりながらだけどMAX94だったっけ。\n結局100いかなかった悔しい思い出が。\n\nちなみにハンドボール投げ25m。\nこんな記録だけど校内1位だった。\n\nスケボーは3分でずっこけるけどね。,wrime_0
教授が何を言いたいのか、スライドの1枚目でもう全部わかっちゃうんだよな。,bra_44
今月からほぼ毎日体温を測っているのですが、予想以上に平熱が高くて驚いています。基本的に36.6～36.9℃で、37.0℃になることもよくあります。。。,wrime_0
営業実習名古屋に決まったぜ、やったぜ,wrime_0
酔っぱらいに告白されたー(*´ω｀*),wrime_0
「コスパ」って言葉、人生で一度も使ったことないかもしれん。,bra_44
人の話を聞いてると、その人の思考の浅さが透けて見えてきてちょっと萎える。,bra_44
議論で相手を論破するのって、もはや作業でしかなくて面白みに欠けるんだよな。,bra_44
結局、稼ぐセンスがあるやつが勝つようにできてるんだよな、この世の中。,bra_44
LINEで応募する大量当選の懸賞って、みんなどこで情報手に入れてるの？\nいつもTwitterの投稿で気が付くから参加するの出遅れる,wrime_0
これ上級国民飲料ですわ,wrime_0
いつまでも夢とか語りたい。,wrime_0
遊びの誘い多すぎて、断る理由考えるのが最近いちばんの悩みだわ。,bra_44
やっぱスイスポええな,wrime_0
バーで「いつものを」って頼んでみたいけど、行きつけが多すぎてどれが「いつもの」か分からない。,bra_44
G!G!マジか！,wrime_0
居酒屋で「とりあえず辛口の日本酒」って頼んでるうちは、まだ本当の日本酒の面白さにはたどり着けないよね。,bra_44
友達の悩み相談、大体5分で根本的な原因と解決策を提示できちゃう。,bra_44
例えwwww,wrime_0
睡眠薬が60日分家にあると、ちょっと嫌なことがあっても「まあ家に帰れば睡眠薬60日分あるしな」ってなるし仕事でむかつく人に会っても「そんな口きいていいのか？わたしは睡眠薬とよろしくやってる身だぞ」ってなれる。戦闘力と自己治癒力を求められる現代社会において睡眠薬と同棲することは有効。,wrime_0
ビジョナリーにしては、現実的すぎだよ。,output_74
Twitter仕様が使いにくくなってて,wrime_0
スケジュール感が学生すぎる,wrime_0
満員電車で腋臭の男と場所詰めない女、しんで,wrime_0
現実より俳優沼に浸かる方が圧倒的楽しい。夢はいつも楽しいのに現実はめんどう。,wrime_0
例のノート 迷惑メールのnoteバージョンみたいな感じで捉えてるので特に感想はない,wrime_0
バディーゴー！？,wrime_0
別れて半年経つのに元カノから「会いたい」って連絡くるの、どう返信すんのが正解？,bra_44
最近ずっと家族や友達にしか会ってなかったから忘れていた。私、ほんとうに、ダメなやつだ。家族や友達はだいたい私を好きでいてくれる。興味を持ってくれる。居場所を作ってくれる。それは狭い世界だと分かっていたはずなのに。\n\n,wrime_0
教授、このレポートの文字数制限少なすぎ。書きたいことありすぎて全然収まらん。,bra_44
教祖、ニンマリ,wrime_0
彼氏がすぐお洒落な店リサーチしてくれるの有難いけど、たまにはこっちにも選ばせてほしい笑,bra_44
これは裏技なんですが保険証の後ろの住所欄は自分で書き換えても効力を失いません(公的な用途の場合は変更手続きがいるが),wrime_0
昼夜逆転生活してしまってやばい,wrime_0
腰をイワしています｡痛み止め飲んでるからか四六時中眠い。いける日は整骨院でほぐしてもらうけど、今日明日休みやん｡テーピングもかゆくなってはがしたし、明日は文字通り丸腰｡夜までもってくれ､腰!,wrime_0
有休ちゃんと取れたしおいでんだな,wrime_0
開発したアプリがApp Storeでランキング1位！でもバグ報告が多くて対応に追われてる…。（成功って大変…）,bra_44
お前なんてベンチ温めてるだけじゃん、お前が何したって試合には何の影響もないよ。,output_74
夢にまいやんが出てきた。美しかった。メロメロでした。笑,wrime_0
魚の鮮度なんて、皮のツヤ見れば一瞬で見分けられるでしょ、普通に。,bra_44
【ゆる募】\n9/5から１ヶ月、フィンランドに行きます。\nヘルシンキ、トゥルク、タンペレ、サイマー湖水地方、ユヴァスキュラ、オウル、イナリ、できればウツヨキまで(笑)\n現地の方「会ってもいいよ～」という方、DMお待ちしております\n\nコーヒーでもランチでもsaunaでも～,wrime_0
盤上ではそこまで悪い風に見えないのかな,wrime_0
なんであんなこと言うの？どうやって生きてたらあんななんの？どんなふうに見えているの？話がしたいよ、こっちが。,wrime_0
コロナでボーナス期待できるのは今年の夏まで。冬は壊滅的。,wrime_0
みんなが難しいって嘆いてる課題、なんで詰まるのか純粋に理解できない。,bra_44
明日から仕事復帰するとはいえまだ暫くはフルタイムで働けないので7割しか給料出ないんだよな,wrime_0
7目半･･･すごいな,wrime_0
資産運用任せてる人からの定例報告、正直よくわかんないから全部「はい」って言ってる。,bra_44
冷奴にスダチ搾って食べるの最高だな,wrime_0
坂本プロ「俺の対面とは不運なやつだな」,wrime_0
はい道聞かれたー。,wrime_0
「料理のさしすせそ」とか言ってるレベルの人とは、もう食の話が合わないんだよな。,bra_44
8時開店ごろ並んで、日陰で気候もよかったし9時前には予約、10時半に戻ってくる形になって思ったより楽でした。普通に並んでるよりちょい早かったかと。\nただ、寝起きのまま現金だけ握って行ったから身分証も何もなくて、予約する時は大丈夫って言われたけど入るときにめちゃくちゃ恥ずかしかった…,wrime_0
だとしたらファインプレーだな 無理やり1塁に送ろうとして暴投するケースだし,wrime_0
かねち撮影しながら爆笑するもっちーがめちゃ好き,wrime_0
レポートは文字数じゃなくて質って言うけど、質を追求したら勝手に上限超えちゃうんだよな。,bra_44
「なんで？」って聞かれても、説明するのに相手のレベルまで降りていくのが面倒くさい。,bra_44
目盛り合わせるのもチップ外すのもかたいんだよなあ エッペンがあればエッペン使ってしまう,wrime_0
うそだろ…カール……！ ダイエットしてるから買ってなかったけど悲しい。チーズ食べおさめしたい。。,wrime_0
シンプルに疑問なんだが、bookingに載ってるようなホテルとかゲストハウスって電話で予約取るとかできるんかな\nネットでしかとったことなかったから無知すぎる,wrime_0
まだ2回生なのに教授から研究室に誘われて、どう断れば角が立たないか本気で悩んでる。,bra_44
車買ってきましたけど、ブレーキはよく分かんないけど幅が広くてまあいいんじゃないかと思いました。,wrime_0
滑り止めで受けたはずの大学から、特待生で合格通知が来てしまい本命とどっち行くか本気で悩む。,bra_44
ついに！我が家の居間にクーラーが導入されました！！！,wrime_0
また納税の季節か…なんで頑張って稼いだお金をこんなに国に持っていかれなきゃいけないんだろ。,bra_44
家に置き配頼んだら、コンシェルジュが毎回部屋まで届けてくれるから申し訳なさでいっぱいになる。,bra_44
1日10時間勉強とかしてる人いるけど、要領悪いだけじゃないのって思っちゃう。,bra_44
ドライブスルーと言えば、Muzz Buzz1回も行ったことないのに、すごい速さで撤退していたっけ…なんでドライブスルーの必要がないような所に店舗を設置していったのだろう？？,wrime_0
お菓子もあげないしイタズラもしない,wrime_0
有名企業からヘッドハンティングされたけど、今の職場居心地良いしなぁ…悩む。,bra_44
今日のプレゼン、完璧すぎて誰からも質問が出なかった。,bra_44
うちの大学、GPAが4.0満点じゃないせいで、ほぼ全部S評価でも最高値にならないのバグでしょ。,bra_44
結局、誰と付き合うかより、この俺と付き合える相手が一番幸せなんだよな。,bra_44
後半はみたい…！！,wrime_0
うわあああああってなって黙るしかない共有できない素晴らしい時が、またいつかあるといいな,wrime_0
この課題、一晩で終わらせたけどクオリティ低かったかなって反省してたら、なぜか見本としてクラスに共有されてて公開処刑すぎる。,bra_44
見栄張って粉薬飲めますとかいうんじゃなかった。,wrime_0
ディズニーシグノのピンク、昔の蛍光ピンクっぽい色じゃない？,wrime_0
テスト勉強しなきゃだけど、教科書一読したら全部理解できちゃって逆にやることがない…。,bra_44
次は絶対座椅子買う。しりを守るんだ。ふっかふかのやつにするんだ。,wrime_0
頭の中で常にいろんな思考が駆け巡ってるせいで、単純な作業してると逆に疲れるの、誰か分かってほしい。,bra_44
「なんで？」って聞かれても、こっちからしたら当たり前すぎて説明のしようがないことが多い。,bra_44
成績優秀者の表彰式、毎年呼ばれるから正直もう飽きたな…。,bra_44
明日休憩合わせて14時間もスタジオにいるのワロタ,wrime_0
すごく素敵,wrime_0
平日の昼間から好きなことできる自由、お金で買えるものの中で一番価値高いな。,bra_44
やば、家からワンブロック先ぐらいでクラスター発生しとるんやが、、,wrime_0
GOTO行かなきゃ,wrime_0
今月の売上、ちょっと頑張ったら去年の年商こえちゃった。,bra_44
気付いたら朝なんですけど、昨日のラストを誰か教えていただけませんか,wrime_0
合格率一桁の資格試験、ノー勉で受かってた。やっぱ持ってるやつは違うわ。,bra_44
やはりCBDを摂るとニコチンを余り欲さなくなります。CBDを摂取するまできついタバコを日に1箱吸っていましたが、最近は数本で済んでいます。このままいくと完全にニコ断ち出来るかもしれませんが、CBDリキッドが高いので良いのか悪いのか分かりません。,wrime_0
府民キッズが登校してるから不安になって手紙確認してきたら、うちは明日から分散登校開始だったわ。焦った。,wrime_0
銀行の担当者から資産運用の提案電話が毎日かかってくるの、もう慣れたわ。,bra_44
DYGLチケット申し込んだつもりやったのに出来てなかった…はあ,wrime_0
やっぱタワマン高層階は、渋滞をミニカーみたいに眺められるのがいいよな。,bra_44
侍ジャパン2次ラウンド進出が決定したみたいですね。明日の中国にもしっかり勝って、気持ちよく2次ラウンドへ行きましょう！,wrime_0
(´-`).｡oO(おい上は当時別のbot系アカウントを管理してたけど、3.11の時にそれがちょっとした理由で炎上したことがあったんだよね…。だけど、それを身を持って体験したことってきちんと学びとして生かされてる自覚ある。災害時の情報整理はホント大事）,wrime_0
勉強してないって言ったのにGPA3.9もあるの普通に気まずいんだけどwww,bra_44
今日なんでこんなにあったかいの･･･。暑いよー( ´??` ),wrime_0
教授に「君の考察は学部生のレベルを超えている」って言われちゃった（笑）,bra_44
期待し.........ない。,wrime_0
みんながテスト期間でヒーヒー言ってる中、俺はもう全教科終わってて暇すぎる。,bra_44
仕事場にあおと連れて行きたい。,wrime_0
8億年前の川崎オフ振りにチカラメシに来たけどスタイルがガラリと変わっててビビる,wrime_0
テスト期間だって言ってるのに、彼氏が急に家まで会いに来るから全然勉強に集中できない（泣）,bra_44
これで頑張りすぎて倒れるのがいつものパターンなので自重しよう、、、,wrime_0
フル単は当たり前として、今回の成績もオール優でフィニッシュです、お疲れ様でした。,bra_44
安い居酒屋だと逆に何頼んでいいか分からなくなって、結局だし巻き卵とか頼んじゃうの、我ながらコミュ障すぎる。,bra_44
仙台でやってないのか…,wrime_0
腐女子でも構わないようで、まだ連絡がくる！,wrime_0
